사용월,호선명,역ID,지하철역,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00,1:00,2:00,3:00
2020-09,2호선,25,잠실나루,3,2513,9449,31562,36800,22311,15951,15099,14877,14414,15936,17109,21208,25582,25958,12745,8953,6785,4353,1538,1,0,0,0
2020-09,2호선,26,잠실(송파구청),96,10535,38640,89352,127197,89264,53331,52251,56556,61611,62970,69520,82201,116855,153210,98451,95327,70145,48253,13571,3,1,1,0
2020-09,2호선,27,잠실새내,7,3986,13004,43402,54669,31505,19564,18266,20246,20943,20255,22222,26041,26690,30971,23036,19512,19219,14272,6027,5,0,0,0
2020-09,2호선,28,종합운동장,2,1487,4862,13926,17909,12688,7402,6352,6769,7270,7313,7776,9222,11710,13304,6709,4637,4917,3273,1048,3,0,0,0
2020-09,2호선,29,삼성(무역센터),185,4573,6183,12925,17125,15970,16974,23715,29077,35810,44714,57444,77536,143601,223279,122479,85521,65182,37647,8580,2,0,0,0
2020-09,2호선,30,선릉,67,3519,9346,16620,24272,22349,25631,33913,39529,47464,55616,70436,100861,150788,236642,115795,68435,63570,43815,12338,3,0,0,0
2020-09,2호선,31,역삼,71,3585,7694,12164,19564,18898,17765,23905,28880,34506,43387,57474,77719,150759,225301,109527,62285,57935,34802,11130,0,0,0,0
2020-09,2호선,32,강남,107,6632,15315,31775,47717,36874,35908,49351,59641,70365,81041,104012,118539,189508,279907,174513,125121,133243,95295,31153,8,0,0,0
2020-09,2호선,33,교대(법원.검찰청),13,1936,10443,20027,27619,21622,20266,24985,27803,31941,40241,45436,49879,83840,125506,56710,41270,42085,26114,9250,3,0,0,0
2020-09,2호선,34,서초,23,1133,6336,11392,18018,17590,13972,15150,16234,18692,23430,27931,32750,57321,87218,35839,22629,22083,12420,3682,2,0,0,0
2020-09,2호선,35,방배,7,2332,8219,19232,25096,19595,13682,13446,15380,17580,18517,20747,25272,35588,57141,24821,16759,16191,12373,3874,0,0,0,0
2020-09,2호선,36,사당,111,12050,22365,62573,82925,59145,34340,30248,35525,36079,36919,37932,42212,54502,76593,50309,43432,43740,33345,14542,13,0,0,0
2020-09,2호선,37,낙성대(강감찬),38,10921,22735,67642,103605,65920,32832,26818,29154,29966,27351,28162,30962,36971,41616,25134,18431,17441,12993,5039,8,1,0,0
2020-09,2호선,38,서울대입구(관악구청),4049,27789,37984,108073,155956,99201,51646,44581,47289,49646,47838,50314,56065,63052,74316,46378,37917,37260,28890,11317,1,0,3,0
2020-09,2호선,39,봉천,48,14831,25669,70839,103362,61387,30773,24588,25636,25948,23405,23370,24264,25981,28679,17180,13057,12216,8756,2884,3,0,0,0
2020-09,2호선,40,신림,285,37085,69910,181052,263726,154891,78847,63594,66611,64254,60524,58527,65087,68631,72218,50026,41141,38751,29088,11999,3,0,0,0
2020-09,2호선,41,신대방,137,24321,32209,77710,109289,65595,34674,26882,27397,26116,23665,23254,26003,29834,35405,20779,14927,11585,8376,3290,1,0,0,0
2020-09,2호선,42,구로디지털단지,263,37073,47868,119614,155247,95667,51831,44927,48991,50702,47466,50938,61323,106301,186860,92761,52798,43779,28904,10008,1,0,0,0
2020-09,2호선,43,대림(구로구청),632,32611,26898,58107,79875,51818,29075,24960,26668,27120,25656,26876,29489,36965,49616,25534,17027,13252,8654,3807,2,0,0,0
2020-09,2호선,44,신도림,3576,33392,42893,111288,111551,70280,44280,42418,47633,50154,49633,52970,58226,77774,110715,64342,50568,47748,27433,10996,19,0,0,0
2020-09,2호선,45,문래,16,3009,10892,35474,36411,20827,14374,13954,15536,16627,17735,19903,24776,43811,88750,30745,20331,19342,12610,4638,0,0,1,0
2020-09,2호선,46,영등포구청,48,5000,10957,33992,38167,23561,17644,18388,19597,20190,22214,24691,30057,45606,91905,33493,22236,20332,12510,4333,2,0,0,0
2020-09,2호선,47,당산,99,6021,14391,38497,45528,26691,17076,15687,16777,17468,17056,18078,21117,33237,55158,25834,18021,17979,12512,5018,3,1,0,0
2020-09,2호선,48,합정,47,6547,14878,36989,45896,29771,19964,20170,23242,26390,27990,30679,36964,52985,89282,57961,44727,47428,35698,14491,4,0,0,0
2020-09,2호선,49,홍대입구,462,12454,19130,50156,60030,39289,27787,30761,37688,43624,46739,54655,67855,90430,116984,88729,84044,94386,76432,29005,189,0,0,0
2020-09,2호선,50,신촌,50,4965,10655,26382,36314,26090,24527,27318,32432,33503,37292,42137,49607,64909,68639,48515,50056,45013,39260,14322,2,0,0,0
2020-09,2호선,51,이대,49,2352,5738,15799,19303,12101,9490,9730,12214,13747,13733,16079,21128,28984,26565,16512,13228,12301,9574,2961,1,1,0,0
2020-09,2호선,52,아현,28,4469,9000,23061,28946,16652,11839,10852,11244,11766,12116,14734,15661,15936,16393,9793,6639,5154,3189,1278,1,5,0,0
2020-09,2호선,53,충정로(경기대입구),23,3076,5477,13067,17725,11333,8645,9311,8741,9594,10020,11325,12719,21185,42478,14210,8319,7303,4507,1402,0,0,0,0
2020-09,2호선,54,용답,14,2202,2916,6361,10747,4952,3294,2769,3039,3207,3004,3056,3273,3484,3355,1910,1243,1003,788,311,0,0,0,0
2020-09,2호선,55,신답,0,843,1590,5142,7972,3182,1653,1383,1537,1485,1323,1256,1329,1565,1791,814,492,440,392,95,0,0,0,0
2020-09,2호선,56,신설동,20,1066,1103,2621,4743,3462,3288,3883,4643,4958,5972,6582,6974,9353,9548,4009,2176,1806,1192,372,0,0,0,0
2020-09,2호선,57,도림천,21,306,914,2547,2325,1552,1412,1206,1856,1346,1806,2004,2262,2628,3328,1738,747,775,337,137,0,0,0,0
2020-09,2호선,58,양천구청,18,4059,9501,26475,22841,12072,7561,6599,6910,6983,5900,5699,7089,7004,7364,3085,2226,2144,1774,470,7,0,0,0
2020-09,2호선,59,신정네거리,95,7329,12503,37774,34384,18068,11209,9948,10935,9863,9070,8902,10947,11596,9647,5922,4378,3454,2594,828,11,2,0,0
2020-09,2호선,60,용두(동대문구청),20,915,1394,4136,6455,3361,2919,3374,3382,3299,3473,3865,3845,4107,5564,2218,1325,1146,709,206,0,0,0,0
2020-09,3호선,61,지축,5,1033,4678,13520,12462,6091,3851,3472,3234,3068,3063,3529,3723,4209,3124,1591,1024,721,570,150,0,0,0,0
2020-09,3호선,62,구파발,133,8584,25830,70577,68274,33672,21665,20224,21515,20759,21022,23811,26168,29002,25860,15916,12215,10849,8378,1656,8,0,0,0
2020-09,3호선,63,연신내,259,23826,45329,117847,135562,72826,47376,42870,44438,43596,41319,42028,44974,44325,41566,29678,23408,20124,14403,4801,2,0,0,0
2020-09,3호선,64,불광,31,8052,16565,43007,51289,27222,19187,18231,18906,19163,19773,20396,21405,24320,27156,15828,11347,10279,5916,1688,4,0,0,0
2020-09,3호선,65,녹번,31,7904,20241,53989,61323,31960,18570,15093,14769,14391,12844,12049,13282,14621,16500,7488,5417,4515,3446,829,0,0,0,0
2020-09,3호선,66,홍제,67,8349,19334,50844,58397,34123,22998,20761,21241,20130,19152,19199,21382,23625,22626,12311,8928,6813,4688,1342,0,0,0,0
2020-09,3호선,67,무악재,18,1626,4221,12611,13375,8192,5067,4170,4173,4154,3655,3444,4124,4762,5388,2457,1769,1462,1080,369,1,0,0,0
2020-09,3호선,68,독립문,87,4653,4941,13347,15862,10965,9091,8810,9083,9289,9810,10909,12018,11453,14109,6625,4489,3437,2393,579,1,0,0,0
2020-09,3호선,69,경복궁(정부서울청사),69,2262,4803,10653,15212,14529,10562,11619,12984,16018,18953,22589,29168,43604,75505,31001,23026,22074,12448,3446,3,0,0,0
2020-09,3호선,70,안국,12,1612,2801,4885,6634,5783,6502,8778,11967,13589,17020,24115,32253,69701,81866,33529,23888,19653,10291,2512,1,0,0,0
2020-09,3호선,71,종로3가,7,460,1089,1405,1929,2855,4348,6225,6928,8031,10288,12301,15921,26061,46242,25438,12160,10761,6701,2452,4,0,0,0
2020-09,3호선,72,을지로3가,7,541,845,1509,2241,3062,3770,5247,6114,7680,9581,11261,14585,30838,54976,22958,13740,11848,7380,2795,2,0,0,0
2020-09,3호선,73,충무로,0,0,0,0,2,0,0,0,1,1,2,0,1,0,6,1,1,0,1,2,2,0,0,0
2020-09,3호선,74,동대입구,16,1362,1832,4351,5596,4649,4086,4743,5517,6223,8536,9752,14517,28924,26938,12642,8715,8666,6301,1657,1,0,0,0
2020-09,3호선,75,약수,111,5530,8971,21538,31989,21641,14255,13582,14224,14865,14634,15950,16927,20586,28070,15091,12103,10776,7016,2463,1,0,0,0
2020-09,3호선,76,금호,54,4373,8701,21966,29316,17832,11155,9122,9351,9612,8581,8457,8895,9227,9837,6358,4958,4161,2626,948,0,0,0,0
2020-09,3호선,77,옥수,229,2805,7651,19119,25178,16213,11232,9632,10122,11098,10549,11139,13107,14217,15167,9574,7587,6690,4258,1809,47,0,0,0
2020-09,3호선,78,압구정,30,2447,6826,12843,18567,14623,17216,22110,26330,28619,35085,42821,52298,72844,113221,84691,66482,45054,27324,6769,5,0,0,0
2020-09,3호선,79,신사,45,2443,5251,8950,14610,11147,13295,17539,20455,23868,29470,37056,44874,68227,111909,80364,53341,53821,34677,10314,0,0,0,0
2020-09,3호선,80,잠원,4,1209,4572,10614,14000,8949,5971,5952,6427,6596,5872,6369,7857,9111,8856,6175,4035,3897,2643,675,0,0,0,0
2020-09,3호선,81,고속터미널,65,4000,5592,19336,30022,31005,28950,36602,44485,49809,53828,61967,70497,87293,98595,78768,94116,53020,32466,9945,5,2,0,0
2020-09,3호선,82,교대(법원.검찰청),22,926,2653,5956,8896,7592,8446,10625,11506,13555,16152,18461,21257,35423,56594,22761,16560,16946,10302,3149,1,0,0,0
2020-09,3호선,83,남부터미널(예술의전당),35,2430,7209,20898,30057,24401,21085,23436,25079,28377,30109,35308,41199,72878,115732,53018,34162,28444,17842,5165,0,0,0,0
2020-09,3호선,84,양재(서초구청),100,4828,11887,27126,35034,24197,21063,24092,27037,30651,33538,41641,50368,98512,169433,81614,49889,43536,25259,6035,1,0,0,0
2020-09,3호선,85,매봉,9,1218,4917,11679,13765,9909,7797,7483,8238,9894,10889,12601,15288,28188,54659,20919,12022,12712,6902,1692,3,0,0,0
2020-09,3호선,86,도곡,12,818,2867,6748,8536,5299,3759,4135,4812,5206,5570,7133,9027,13542,15210,7866,5110,4419,2872,763,6,0,0,0
2020-09,3호선,87,대치,13,2069,9273,19497,17758,10657,8157,8273,9782,10896,10895,13508,13928,18907,21225,13598,9664,9220,14509,1810,0,0,0,0
2020-09,3호선,88,학여울,1,355,1272,2919,3387,2069,1612,1361,1509,1730,1742,2202,2616,3468,4790,2431,1522,1263,813,180,0,0,0,0
2020-09,3호선,89,대청,55,3069,8916,21571,24630,13177,9367,8655,9103,9801,10404,13245,13446,17420,20126,9387,6042,5061,3255,918,1,0,0,0
2020-09,3호선,90,일원,1,1742,6648,17345,17015,11231,10789,11212,10960,10364,11327,14713,17674,25713,13342,7215,4651,3123,2658,791,1,0,1,0
2020-09,3호선,91,수서,187,4023,10312,27242,33593,21761,17625,14822,17922,18301,16320,21241,24153,29840,39390,19253,17076,11133,9197,2424,2,0,0,0
2020-09,3호선,92,가락시장,6,2212,5635,16622,18079,12116,10518,10679,10927,10988,11522,12250,13400,16365,24669,10567,7751,6565,4199,1097,1,0,0,0
2020-09,3호선,93,경찰병원,10,2401,6045,17595,20913,12103,8709,7371,7843,8261,7672,8096,8040,12775,17647,5756,4404,4555,2246,487,1,0,0,0
2020-09,3호선,94,오금,2,3040,6127,21144,23947,11810,6554,5486,6082,6159,5409,5081,6222,8187,9901,4320,2954,2574,1808,348,1,1,0,0
2020-09,4호선,100,수유(강북구청),76,19067,40026,96556,110340,64352,41775,36748,37319,37979,36548,36710,38247,43608,51890,30446,23338,21021,14447,6174,1,0,0,0
2020-09,4호선,101,미아(서울사이버대학),37,10091,18305,43395,48178,28398,19279,17213,17539,17167,18589,18742,18335,19461,22406,13681,9231,7384,4887,1849,0,1,0,0
2020-09,4호선,102,미아사거리,54,13158,32100,83000,91320,50829,32257,30237,29979,30726,30116,31673,34064,33920,36174,27055,27236,15608,10071,4245,1,0,0,0
2020-09,4호선,103,길음,10,8294,24770,68539,72534,37342,22488,18841,20080,20066,18643,19105,20673,25319,24481,15218,11759,8782,7381,2430,0,0,0,0
2020-09,4호선,104,성신여대입구(돈암),32,4720,14769,37611,46545,28254,19229,19168,20980,22115,22326,23349,26818,30936,36698,23515,20602,21034,16046,5589,0,0,0,0
2020-09,4호선,105,한성대입구(삼선교),47,6335,10128,25674,30884,20366,14046,13348,15221,15766,15696,17405,21081,25335,26307,14283,10921,9680,7161,2531,5,0,0,0
2020-09,4호선,106,혜화,33,2616,6057,14886,17439,19240,23885,25564,24634,26707,34766,44580,53889,71929,93161,47889,41956,49349,42454,12322,4,0,0,0
2020-09,4호선,107,동대문,241,5791,3211,4908,6503,10028,14681,20530,24750,26375,33166,38843,47336,76001,64108,27677,17801,19249,8991,3518,1,0,0,0
2020-09,4호선,108,동대문역사문화공원(DDP),262,7294,4046,5623,6561,5817,6337,9026,11299,12206,16325,20329,24731,41297,59416,34640,22956,20580,14015,5540,1,0,2,0
2020-09,4호선,109,충무로,67,2427,3534,6741,10177,10795,10874,13896,16599,21754,26812,30578,39876,73482,126909,60076,38867,35682,22309,8654,8,1,0,0
2020-09,4호선,110,명동,39,537,1870,2572,3946,5222,6240,8959,11374,15689,18794,23947,32104,47218,84339,39494,30581,25706,11801,2769,4,0,3,0
2020-09,4호선,111,회현(남대문시장),26,1799,2855,3955,6032,7106,9808,16005,20406,25125,30848,38444,54024,71045,100347,39315,36357,14183,6991,2138,0,0,0,0
2020-09,4호선,112,서울역,155,3783,4409,9599,12107,8140,6629,7630,8310,9018,8954,10701,12263,29371,50855,16362,10015,8831,5795,1962,4,0,0,0
2020-09,4호선,113,숙대입구(갈월),20,2640,7268,13944,21153,13201,10421,10916,12268,12972,13986,14828,20133,27202,40735,20135,13877,12661,8488,3442,0,0,0,0
2020-09,4호선,114,삼각지,5,504,1565,4211,5647,4008,2817,3034,3671,4214,4208,4891,6495,10461,19516,8046,5266,4981,3028,1238,1,0,0,0
2020-09,4호선,115,신용산,3,1099,3386,8413,12436,9276,7701,9101,10007,11988,12949,16337,21168,40155,68744,32283,21133,17348,9929,3619,0,0,0,0
2020-09,4호선,116,이촌(국립중앙박물관),39,997,3675,10356,13414,8938,5938,5868,6892,7236,7527,8364,12151,14697,18751,8417,5865,6121,3470,1172,0,0,0,0
2020-09,4호선,117,동작(현충원),31,467,1377,4026,4990,3662,3108,3061,2879,2997,3421,3864,4331,5636,6807,3763,2789,2665,1750,614,2,0,0,0
2020-09,4호선,118,총신대입구(이수),64,5602,14096,38998,49105,28851,20404,20280,21889,22375,22489,23446,25935,29935,37488,22471,19044,15638,10797,3714,11,1,0,0
2020-09,4호선,119,사당,99,9207,19780,54482,71292,49816,27996,22498,24412,25054,23596,22710,24177,30612,37241,25272,22053,22042,16580,5762,9,6,0,0
2020-09,4호선,120,남태령,24,432,852,1887,2233,1868,1250,1401,1389,1284,1500,1370,2138,2968,2572,1326,811,405,228,82,11,0,0,0
2020-09,4호선,95,당고개,70,7609,15781,46535,44313,25376,16559,13985,13923,14747,14122,13691,14079,14595,13465,10114,6166,5060,3428,820,0,1,0,0
2020-09,4호선,96,상계,62,11575,31357,76660,67808,34242,22655,19675,20315,20181,19024,18864,19151,19022,19181,12773,8985,8164,7833,2002,2,0,0,0
2020-09,4호선,97,노원,146,9943,20771,46984,48175,26948,19708,18736,19438,20001,20286,21264,23345,24195,26387,18982,20545,16580,12497,4396,9,0,0,0
2020-09,4호선,98,창동,1685,14550,32940,82320,70347,43218,31446,29301,29824,30189,28909,30326,32628,34232,37124,21265,16840,14777,11142,4456,234,0,0,0
2020-09,4호선,99,쌍문,107,20969,46623,107905,114405,64126,39212,31373,31353,29887,27217,26000,27885,28667,29638,19399,13638,11306,7647,3335,2,0,0,0
2020-09,경부선,121,서울역,3,31,33,5240,10685,5962,4326,4877,5314,4851,3133,6175,6984,7099,8621,7213,5337,5427,3807,1566,7,0,0,0
2020-09,경부선,122,남영,104,2221,3662,9879,12773,8324,6930,7287,8096,8729,10727,11576,14651,21567,41636,15353,10094,9186,6040,2222,7,0,0,0
2020-09,경부선,123,용산,432,3709,4569,15699,20705,20417,16768,25256,24828,31564,32639,45553,52124,79176,114928,68875,56221,49921,28448,11216,337,0,0,0
2020-09,경부선,124,노량진,595,4325,6007,14933,18694,10502,8364,8499,8930,9650,9719,9840,11142,12967,16062,10173,9119,9196,7730,3103,29,0,0,0
2020-09,경부선,125,대방,483,5128,9504,25336,31429,17434,12384,11104,11292,11572,11570,13618,15773,27023,39563,15078,9829,8987,5382,1633,13,0,0,0
2020-09,경부선,126,영등포,4047,16174,14278,31551,44069,30772,24350,29800,35090,39350,45298,50800,59633,79146,122528,72931,76689,55986,35806,12800,91,0,0,0
2020-09,경부선,127,신도림,511,2141,3186,8589,9996,5403,3711,3216,3742,3606,3658,3876,4696,7678,13343,5347,4034,3818,2178,929,15,0,0,0
2020-09,경부선,151,신길,861,10388,9553,20293,25477,14772,8904,7863,8051,8792,7864,8958,11961,15903,27357,11204,6349,5837,3648,1322,12,0,0,0
2020-09,경부선,249,구로,12307,21756,17909,32110,31644,20169,15780,15816,17149,17384,18752,20854,25453,43138,61074,27154,18071,15356,10035,3553,18,0,0,0
2020-09,경부선,250,가산디지털단지,1356,7780,6510,12639,12377,8860,7591,8251,9999,10998,11678,13591,19419,53675,91876,39058,23343,18219,9771,3359,57,0,0,0
2020-09,경부선,251,금천구청,803,10215,16036,38951,35698,19353,12129,10491,11322,10894,10136,10465,11299,13894,22202,10192,7234,6073,3997,1392,22,0,0,0
2020-09,경부선,252,석수,417,7291,14563,33803,33683,17643,10523,9113,9129,9237,9058,10385,11956,15584,17063,9704,5907,4720,2862,1147,31,0,0,0
2020-09,경부선,253,관악,257,6961,10393,27891,25549,12591,7620,6751,7057,7075,7207,7164,8745,9704,9364,5555,4053,3691,1868,672,40,0,0,0
2020-09,경부선,254,안양,425,12750,26598,66702,58745,31316,20074,19735,22666,22739,21858,23401,28291,33214,31940,20571,17929,18164,12391,4435,241,0,0,0
2020-09,경부선,255,명학,191,6205,8525,21370,19081,9490,6303,6407,7248,6694,6635,7593,10429,22002,30829,11238,9809,7352,3694,1243,42,0,0,0
2020-09,경부선,256,금정,360,20806,29546,68367,68656,36682,23327,21418,23239,23119,21524,22453,27591,45951,62504,27674,21678,18175,11419,4647,292,0,0,0
2020-09,경부선,257,군포,102,4992,8242,16122,14829,8077,5800,5370,5729,5680,5499,5822,7371,17120,32602,11096,9581,5939,3317,1230,65,0,0,0
2020-09,경부선,258,의왕,166,5802,11334,26078,24714,10202,7851,7433,7328,7861,7298,7511,9571,18577,19177,9338,6951,5440,2842,1231,84,0,0,0
2020-09,경부선,259,성균관대,163,7604,22859,53960,42675,18082,12731,11494,12709,12646,11934,12293,14684,18741,19300,11428,9221,8722,6885,2563,154,0,0,0
2020-09,경부선,260,화서,463,5901,16674,33129,22965,9520,6600,6352,5989,5758,5375,5660,7479,9084,8056,4658,3415,2910,2169,652,30,0,0,0
2020-09,경부선,261,수원,2310,17227,29123,60408,51520,31655,27844,31583,34917,35675,38254,43880,53468,63007,73945,58699,60132,41580,31090,11363,283,0,0,0
2020-09,경부선,262,독산,485,6226,14270,32683,30312,16061,11760,11417,12848,13088,12748,14390,20543,42689,62711,29917,15234,12143,7116,2018,50,0,0,0
2020-09,경부선,263,세류,442,3009,6066,11259,7504,3828,2878,2795,2663,2622,2558,2927,3693,4850,4707,2940,2368,1972,954,334,8,0,0,0
2020-09,경부선,264,병점,2804,6181,18959,39107,28192,16153,12848,12642,13928,12872,12733,13831,17559,24902,26836,14363,10681,8869,5935,1768,17,0,0,0
2020-09,경부선,265,세마,222,1741,4121,7395,5607,4114,2754,2310,2442,2740,2434,2555,3088,4104,5006,2076,1451,1546,737,352,26,0,0,0
2020-09,경부선,266,오산대,183,2021,4784,8501,5520,3686,2711,2531,2934,3363,3215,3500,4887,5351,6704,3171,2457,2515,1298,648,56,0,0,0
2020-09,경부선,267,오산,487,4992,12046,17102,15337,11297,10062,10166,11464,10834,10813,11206,14154,19966,22002,12514,9997,7339,4465,1586,43,1,0,0
2020-09,경부선,268,진위,25,740,1291,2130,1874,1385,1004,1052,1322,1242,1267,1587,2304,5159,7406,2819,1559,1105,576,171,7,0,0,0
2020-09,경부선,269,송탄,126,6156,6715,10737,7427,5476,4980,5034,5120,5236,4622,5074,5995,6522,7850,4633,3336,2837,1458,590,24,0,0,0
2020-09,경부선,270,서정리,58,2436,6737,9539,8433,5824,5767,6122,7234,6369,6648,6963,9641,15663,14760,8472,5730,3923,1944,911,17,0,0,0
2020-09,경부선,271,지제,8,840,2256,5096,3778,2139,1896,1908,2820,2079,2380,3481,4155,7515,6599,4487,2607,2647,1854,585,0,0,0,0
2020-09,경부선,272,평택,199,6260,11512,20359,17428,13479,12854,12758,13924,14831,14765,15643,18789,22684,22988,16690,15704,10579,6999,3114,17,0,0,0
2020-09,경부선,273,성환,28,1594,2519,4932,4171,3778,3587,4047,4821,5697,5560,5867,7509,12249,9912,4642,4102,2279,1324,591,39,0,0,0
2020-09,경부선,274,직산,76,393,1025,1381,814,839,768,659,692,743,729,995,919,1936,2169,925,698,518,350,120,12,0,0,0
2020-09,경부선,275,두정,1168,3801,7124,10785,8389,5590,5227,5126,5309,6203,6289,6390,7455,9546,9580,6321,5090,4177,3376,1699,17,0,0,0
2020-09,경부선,276,천안,1757,2467,4413,7482,5870,6067,6242,6850,6821,7988,8461,8869,9763,9898,10312,7359,5616,4433,2624,1097,7,0,0,0
2020-09,경부선,277,당정,23,3183,8797,21206,18389,8448,5694,5518,5789,5842,5072,5360,6389,9194,13021,5621,4094,2947,2095,783,51,0,0,0
2020-09,경부선,278,서동탄,1,1291,4344,8810,3770,1650,1246,1256,1236,1181,1064,1372,1458,1681,2227,865,721,484,363,123,4,1,0,0
2020-09,경부선,279,광명,0,18,2239,10418,8174,4555,698,2762,3305,2397,2399,2698,7936,1234,5897,5810,1006,3420,1403,289,0,0,0,0
2020-09,경인선,293,개봉,1161,16892,31948,77179,72700,40110,26763,22870,23428,22867,20889,20184,22988,24900,25311,16162,12248,9959,6406,2491,101,0,0,0
2020-09,경인선,294,오류동,826,10949,16142,42524,42485,21724,14612,12500,13223,13083,11431,11744,12323,12806,12430,7741,5798,4937,3554,1268,90,0,0,0
2020-09,경인선,295,역곡,1125,24465,39686,104929,98356,49094,29900,26583,27501,26297,23676,23434,25266,28822,28255,18586,15523,12888,9711,3935,233,0,0,0
2020-09,경인선,296,부천,2730,32421,37474,92621,90795,49132,35428,35840,38003,37830,35728,37865,40401,44956,49031,32903,27320,25916,19011,8003,521,0,0,0
2020-09,경인선,297,송내,1442,14136,32733,94364,76420,39078,26310,25976,27364,24874,22943,24540,28558,37035,64025,28002,19288,16413,11293,4923,657,0,0,0
2020-09,경인선,298,부평,7491,18919,31150,73299,67035,34775,28714,29022,31322,31779,32723,34648,39596,45118,44556,34747,33487,31137,22408,10278,1641,0,0,0
2020-09,경인선,299,백운,157,6979,12405,25328,22611,12081,8972,8290,8432,7923,7354,7230,7946,8874,8548,4510,3365,2988,1903,974,121,0,0,0
2020-09,경인선,300,동암,717,18830,26438,47868,45078,25372,18105,16647,17365,17249,15666,15413,18495,20728,20450,13511,10640,9430,5615,2777,193,0,0,0
