사용월,호선명,역ID,지하철역,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00,1:00,2:00,3:00
2020-01,2호선,0205,동대문역사문화공원,349,8392,4521,6808,12708,13360,15083,18224,22554,24355,28522,34222,39289,48224,59193,38991,29587,27382,25851,15509,2992,20,0,0
2020-01,2호선,0206,신당,33,5546,11206,25551,45785,28214,20124,20235,22222,23999,24366,25135,27580,31794,36811,22955,17208,14790,11103,6073,888,6,0,0
2020-01,2호선,0207,상왕십리,30,5420,11961,36487,62742,34843,21997,20990,21580,21332,19375,20242,20596,24579,30638,18705,12678,11462,8165,3757,626,6,0,0
2020-01,2호선,0208,왕십리(성동구청),793,7174,10897,25993,52081,32492,21063,21954,24387,26779,25965,27245,30226,37710,43231,28389,26659,30881,30436,19537,3027,21,0,0
2020-01,2호선,0209,한양대,3,1032,2428,5773,9399,7031,6192,9397,10533,12353,12805,15297,23465,31702,29927,13887,10364,10452,8444,4922,1011,4,0,0
2020-01,2호선,0210,뚝섬,30,3703,7878,19267,31399,19432,15530,16472,19465,24572,26290,29858,35363,47289,108265,54065,30849,27489,19708,8208,1261,6,0,0
2020-01,2호선,0211,성수,20,5007,9360,22103,33107,25930,22923,24600,28385,34185,37813,42447,50490,87916,200723,87097,50172,48459,36067,14941,2108,16,0,0
2020-01,2호선,0212,건대입구,361,19296,23853,53568,101425,66971,40200,40058,47231,53460,55380,59621,68913,83393,96144,75490,77146,91670,97736,62769,10976,105,0,0
2020-01,2호선,0213,구의(광진구청),26,12239,24595,63129,117404,69053,36958,33169,35381,34774,31979,30765,32580,37219,45799,26483,20204,19094,16849,10169,1805,16,0,0
2020-01,2호선,0214,강변(동서울터미널),22,8786,26644,83750,131240,102144,81329,78034,76291,74616,69356,70963,72329,78039,84964,67403,54849,45307,30995,12447,2166,40,1,0
2020-01,2호선,0215,잠실나루,4,2980,10338,36021,50492,30818,25068,26157,26204,24994,26691,28024,32001,36740,33837,18852,14349,10764,6908,3462,555,3,1,0
2020-01,2호선,0216,잠실(송파구청),120,11900,44882,113517,174509,129366,87817,91459,101730,115524,123227,140107,160594,209245,270618,189984,176001,146779,114977,41853,5002,48,0,0
2020-01,2호선,0217,잠실새내,45,5439,15387,52905,79263,49457,32929,32580,35999,36834,33216,34179,38543,41027,46227,34465,30202,31653,30366,18894,3288,34,0,0
2020-01,2호선,0218,종합운동장,12,1776,5884,16755,26208,19406,13521,12908,13606,13586,16679,15985,17410,19677,21899,13284,11972,12248,14266,2499,336,8,0,0
2020-01,2호선,0219,삼성(무역센터),146,5371,8324,16923,24317,24217,25582,37144,48701,64900,82064,106979,126245,194795,312970,195051,144552,123356,87390,24838,3443,10,0,0
2020-01,2호선,0220,선릉,146,5730,11391,20973,35022,33635,35426,48324,57764,69552,76739,98724,131036,169307,291029,150980,95049,95986,83382,33129,5671,26,1,0
2020-01,2호선,0221,역삼,45,4086,8916,14936,27869,25631,26415,36852,46353,55858,62500,82230,99335,176083,280874,151122,91858,90601,69357,26940,4855,25,0,0
2020-01,2호선,0222,강남,310,17056,25137,44628,70230,60770,63771,86622,115480,149166,152468,183604,208926,267291,374029,255352,207610,251784,271204,127885,23456,171,7,0
2020-01,2호선,0223,교대(법원.검찰청),19,2861,13229,26311,40516,32126,29666,37649,41832,53110,61223,66159,68614,95143,150290,76296,59768,64807,58115,24186,5043,20,0,0
2020-01,2호선,0224,서초,2,1320,6852,14299,24366,25302,19525,28081,26864,36513,36100,40873,45248,65663,105546,51670,32325,34846,23720,8190,1114,5,1,0
2020-01,2호선,0225,방배,13,2868,9277,22320,35180,29077,20847,22479,23940,27211,27127,29388,33351,43997,69831,31184,22431,22694,19167,8857,1840,14,0,0
2020-01,2호선,0226,사당,239,12823,22446,72384,100259,75294,49472,47161,55923,61078,65596,65902,67458,79066,101028,71703,64500,74192,75212,45656,8289,60,1,0
2020-01,2호선,0227,낙성대,42,11169,24611,78292,128037,83960,45119,38839,43257,43815,38687,38434,41751,49346,56891,32054,24927,22887,19902,10721,1831,19,1,0
2020-01,2호선,0228,서울대입구(관악구청),3905,27922,41245,128194,187423,127436,73416,66756,72530,80194,71296,74606,80797,90002,104233,66140,54239,54128,52504,28248,4754,47,1,0
2020-01,2호선,0229,봉천,81,14248,26561,80680,122201,74665,42805,35425,38313,38659,33165,32451,32795,35085,37565,23309,17724,16272,12417,5629,1039,10,0,0
2020-01,2호선,0230,신림,286,38835,75512,211459,321790,192679,109299,93063,97212,97209,88151,86485,92634,101114,109256,74822,60326,58867,54630,31737,5819,69,0,0
2020-01,2호선,0231,신대방,148,21151,34647,89155,133335,85794,50115,41218,42106,41567,36415,34528,36159,39565,47956,27839,20342,16704,13182,6393,1085,12,0,0
2020-01,2호선,0232,구로디지털단지,176,36222,50999,139244,190840,123694,77448,69778,76687,80417,73475,77618,90821,129318,238715,128015,79629,66509,55684,27349,4356,33,0,0
2020-01,2호선,0233,대림(구로구청),538,30554,30118,65619,99292,73724,46138,38939,41634,43237,39918,40935,44191,51040,64188,36440,25468,21204,15679,8564,1214,28,9,0
2020-01,2호선,0234,신도림,3120,32818,48482,135727,146940,94169,67295,67304,79047,84802,84034,87606,98526,114918,148442,91482,78652,80845,63607,26992,3376,35,0,0
2020-01,2호선,0235,문래,5,3582,10776,41022,46229,27486,20796,20701,23974,25936,25937,27232,32161,50157,101142,40383,27197,26299,21125,9920,1557,14,1,0
2020-01,2호선,0236,영등포구청,34,5070,12160,40854,49782,31533,24485,26038,27859,30499,31187,31681,36151,50746,102124,39650,29833,28806,22994,10049,1668,10,0,0
2020-01,2호선,0237,당산,25,5944,16394,44121,60965,36644,25842,25892,26252,26807,25029,25922,28828,42618,66782,33742,22931,22909,19895,10639,1640,17,0,0
2020-01,2호선,0238,합정,136,9186,17030,42456,56488,37882,29944,32389,36869,41971,43363,48897,58063,74703,117313,75526,62269,73708,70577,38358,6515,64,0,0
2020-01,2호선,0239,홍대입구,1718,38358,35718,66585,85423,67037,63633,74564,83645,95789,102168,122233,147929,180622,215475,176544,170048,206236,226198,125826,16246,235,0,0
2020-01,2호선,0240,신촌,155,10148,15228,36635,53863,39847,40808,50632,63895,72265,71029,82387,95549,112885,115402,85416,85948,94271,101149,52494,7954,63,0,0
2020-01,2호선,0241,이대,38,2790,6275,16984,25583,17563,14710,19657,27642,28780,29348,36498,43265,49630,42048,27885,21787,21967,18027,6031,861,10,0,0
2020-01,2호선,0242,아현,27,4070,9219,25172,36713,23303,17136,16842,17994,16868,16121,15803,17441,19522,20758,12161,8568,7275,4659,2386,366,4,0,0
2020-01,2호선,0243,충정로(경기대입구),22,3389,6537,15708,23355,16141,12638,13685,13516,15377,14746,15136,17187,23061,54400,18216,12209,11505,8496,3765,647,4,0,0
2020-01,2호선,0244,용답,3,2284,2931,7216,12647,6637,4525,4280,4520,4852,4316,3959,4039,4343,3967,2413,1720,1304,1007,554,109,0,0,0
2020-01,2호선,0245,신답,1,932,1842,6195,10626,4118,2366,2090,2213,2187,1956,1753,1857,1860,2163,1199,701,561,511,180,45,0,0,0
2020-01,2호선,0246,신설동,16,1050,1284,2847,5980,4241,4352,5763,7034,7964,9310,10501,11650,12869,16079,6702,3762,3072,2329,836,129,1,0,0
2020-01,2호선,0247,도림천,0,339,984,2674,3437,2069,1838,1683,2278,1814,1819,2241,2320,2864,3327,1859,871,819,412,215,23,2,0,0
2020-01,2호선,0248,양천구청,16,4672,10464,31158,29660,17541,12656,11945,11905,11242,10021,9236,10053,10467,10829,4716,3353,2734,2416,966,165,3,0,0
2020-01,2호선,0249,신정네거리,58,7373,12403,40239,38564,23109,16935,15414,15620,14878,13348,12771,14590,17282,13945,8218,5943,4733,4053,1906,339,6,0,0
2020-01,2호선,0250,용두(동대문구청),9,945,1385,4720,7855,4120,3291,3701,4289,4804,4971,5278,5316,5310,5987,3048,2344,1902,1250,466,79,1,0,0
2020-01,3호선,0309,지축,4,577,2798,8007,9151,5258,3750,3257,3368,3350,2798,3063,3445,3713,2675,1239,836,603,382,209,55,1,0,0
2020-01,3호선,0310,구파발,131,9087,27759,85719,86085,45782,32508,31047,32912,32853,31492,33410,36009,39416,37232,23444,18885,16642,14117,4775,779,7,0,0
2020-01,3호선,0311,연신내,277,24985,47069,132452,166905,96064,67442,62083,69431,67706,61543,60252,64051,63317,58244,41311,33332,31726,28504,15101,2705,21,0,0
2020-01,3호선,0312,불광,35,8656,17296,49435,62901,35783,26832,26789,27336,29493,28860,30232,31946,32809,34845,20039,15809,14168,10420,4554,759,2,0,0
2020-01,3호선,0313,녹번,13,7947,19100,54883,66768,38292,24749,22131,21317,20483,18187,17225,18961,20578,20557,9980,6982,6159,4572,2051,283,5,0,0
2020-01,3호선,0314,홍제,58,7893,19472,57109,73255,46043,32965,31338,32589,31783,29058,28510,29114,31022,30073,16550,12046,10224,7738,3523,547,4,0,0
2020-01,3호선,0315,무악재,24,1746,4383,14357,17496,10937,7978,6876,6784,6432,5506,5157,5497,5923,6828,3300,2393,2001,1356,604,130,3,0,0
2020-01,3호선,0316,독립문,111,4574,5971,15266,20585,15510,13022,12836,15907,15402,15430,15882,15515,16248,16709,8234,6159,4881,3658,1248,203,3,0,0
2020-01,3호선,0317,경복궁(정부서울청사),98,2694,5681,13708,20754,21891,18734,23881,29781,38547,44423,53405,63764,74714,106948,42669,33170,38742,23953,9791,1587,3,0,0
2020-01,3호선,0318,안국,40,1726,3221,5757,8855,9575,12311,19810,29009,34959,43799,53817,63978,109346,123783,53159,41401,37631,22708,7665,999,6,0,0
2020-01,3호선,0319,종로3가,15,833,1379,1922,2966,4614,7131,10325,12087,13795,17333,22681,24555,32343,55460,39418,20960,21437,16895,7527,952,11,0,0
2020-01,3호선,0320,을지로3가,7,501,1151,2022,3579,6290,9028,11141,11369,13963,15940,18103,20744,35745,69979,32105,21087,19845,15712,8363,1448,7,0,0
2020-01,3호선,0321,충무로,0,0,0,1,1,0,0,2,3,1,2,1,3,2,3,7,2,3,3,2,3,0,0,0
2020-01,3호선,0322,동대입구,9,1412,2384,4760,8457,6800,6873,8877,11256,14826,15471,18389,21703,37664,44942,23276,24262,16193,12827,4255,477,2,0,0
2020-01,3호선,0323,약수,88,5448,9533,22711,41408,28783,20026,20256,22204,23836,22096,21991,23257,26521,35352,20997,16573,15846,12819,6416,1163,9,0,0
2020-01,3호선,0324,금호,37,4252,9110,24734,38348,25257,16184,14524,13928,13831,11980,12131,12040,13117,12893,8599,6527,5321,4046,2011,377,2,0,0
2020-01,3호선,0325,옥수,158,2893,8316,22711,34948,23070,15909,15740,15497,16211,15281,15267,15570,18060,18966,11763,8914,8185,5723,2661,486,3,0,0
2020-01,3호선,0326,압구정,45,3165,8577,15314,27420,20730,26188,35360,41639,47597,58081,66634,74496,91914,147349,106922,82382,62176,48757,18366,2199,11,0,0
2020-01,3호선,0327,신사,87,4732,6752,11504,19681,17898,19682,26650,33158,40903,48827,58331,68234,91951,145239,106968,73613,78715,68417,30815,4120,14,0,0
2020-01,3호선,0328,잠원,2,1361,5729,14770,24182,15715,10096,10364,10795,10493,9438,9605,10393,12228,12957,7381,4780,4320,3288,1153,175,0,1,0
2020-01,3호선,0329,고속터미널,192,6678,7573,25475,46556,54462,62012,78751,95469,107407,118867,134363,148004,168954,161364,142058,157270,107757,71187,25944,3037,70,1,0
2020-01,3호선,0330,교대(법원.검찰청),22,1121,3002,7590,12290,10233,11518,15068,16948,21457,25442,27028,29228,40517,67533,31051,25155,27656,27910,10618,1632,7,0,0
2020-01,3호선,0331,남부터미널(예술의전당),55,2917,7925,26349,45388,40989,41755,47887,50815,52517,53537,59178,65087,99148,151152,74657,53068,49209,38764,19558,1864,1,0,0
2020-01,3호선,0332,양재(서초구청),85,5122,12907,32275,47106,34859,32490,37237,43072,52687,55572,64101,74116,115403,207815,103481,69983,69852,52311,19843,2142,11,0,0
2020-01,3호선,0333,매봉,5,1495,6009,13541,19405,13907,11378,12816,12909,14381,16651,18227,20251,30442,61780,24102,15592,16369,10686,4142,505,6,0,0
2020-01,3호선,0334,도곡,39,989,3456,8031,12015,8055,6153,7339,7964,8776,8793,9922,11399,17002,20147,10635,6649,6494,4425,1513,222,3,0,0
2020-01,3호선,0335,대치,11,2522,11025,23160,27089,16514,13431,14406,18040,20721,18499,20163,22223,34637,33042,19677,14524,16518,36167,4388,484,3,0,0
2020-01,3호선,0336,학여울,1,444,1460,3347,4696,3194,2366,2683,3159,3689,3498,4312,5030,6231,7653,3293,2183,1653,1314,337,38,0,0,0
2020-01,3호선,0337,대청,19,3432,9477,24772,32918,19101,15149,14667,14948,15554,14311,15890,17516,22280,29075,12067,9579,8004,5501,2241,306,1,0,0
2020-01,3호선,0338,일원,0,1860,7580,20281,23021,16782,16703,18372,19047,17952,18547,21208,23264,31496,18090,10461,7945,5382,3631,1446,184,1,0,0
2020-01,3호선,0339,수서,179,4529,11654,33443,45311,32182,32843,27210,32954,32457,24625,32340,35992,40414,54958,26313,25302,17762,17771,8338,917,85,0,0
2020-01,3호선,0340,가락시장,13,2469,6372,18981,24531,17511,15052,15582,16293,16582,16776,17660,18321,20852,32589,14469,11402,10228,8259,3578,517,7,0,0
2020-01,3호선,0341,경찰병원,6,2359,6803,21327,27528,16995,12727,12400,11172,11890,12168,12307,12922,16446,21898,8421,6682,6315,4146,1573,218,0,0,0
2020-01,3호선,0342,오금,16,3196,6453,23856,32609,16819,10284,9154,9374,9690,7819,7756,8164,10912,14059,6001,4261,3907,3699,1121,174,1,0,0
2020-01,4호선,0409,당고개,81,7890,16134,48450,51316,32265,24477,21653,22615,22337,20117,19043,19186,20048,18416,12183,8264,6662,4936,2256,433,8,0,0
2020-01,4호선,0410,상계,77,12095,32348,90212,82199,46601,33323,31149,32729,31863,27421,25790,25810,27456,26968,17240,12523,11573,12370,4490,753,9,0,0
2020-01,4호선,0411,노원,83,12249,24011,54008,59001,35607,29781,29600,32487,33847,33342,34260,37040,39066,40770,30504,31495,29577,30763,16252,3103,21,0,0
2020-01,4호선,0412,창동,1279,16264,34793,94913,84783,56633,45151,43967,48069,47816,44688,46266,49358,50971,53935,30000,23755,22475,19171,9295,1513,8,0,0
2020-01,4호선,0413,쌍문,89,21203,49154,124983,138003,84970,58943,51542,52125,49059,42282,40682,41863,43818,41967,27942,19768,17175,12608,6397,1017,11,0,0
2020-01,4호선,0414,수유(강북구청),104,18744,41219,111160,134529,85250,60263,55980,59967,58855,54650,53858,56254,61025,71312,43538,34151,30745,25225,14990,2728,28,0,0
2020-01,4호선,0415,미아(서울사이버대학),35,9272,19124,48799,58771,36871,26828,25110,27463,27506,24772,23732,24046,27240,29483,18832,13081,12434,7997,3303,609,3,0,0
2020-01,4호선,0416,미아사거리,33,13514,34069,92891,110239,67039,46887,44159,47617,48450,45242,47488,48683,49460,52055,39187,36836,23845,18948,10443,1617,22,0,0
2020-01,4호선,0417,길음,14,8875,26891,80938,92256,50389,35229,31295,33964,33075,30249,30569,33260,36458,35188,23237,16238,12235,10881,4809,763,11,0,0
2020-01,4호선,0418,성신여대입구(돈암),51,5444,16902,47143,60331,39767,30463,30494,34780,36142,35023,37439,40488,47084,50534,34182,30137,32054,29685,14888,2274,32,0,0
2020-01,4호선,0419,한성대입구(삼선교),37,6771,11997,30629,41314,28661,21560,22060,23996,24950,23426,24547,26300,30642,33237,18446,14371,13483,11012,5399,889,7,0,0
2020-01,4호선,0420,혜화,13,3827,7226,17427,22622,25939,32364,39331,43271,49147,58853,78903,97873,118549,136620,84330,80771,102041,105921,39497,5379,32,0,0
2020-01,4호선,0421,동대문,380,7950,3530,5388,7618,11880,17108,24648,32710,39370,50060,59470,67371,88089,82966,41207,28793,25242,23842,11814,1604,4,0,0
2020-01,4호선,0422,동대문역사문화공원,299,9985,5060,7473,10948,13916,16196,19180,23130,26223,32077,40674,46086,62215,94985,56409,43536,41347,36751,21294,3908,27,2,0
2020-01,4호선,0423,충무로,79,3422,4832,9655,15815,19599,21733,26041,30551,37798,43710,50731,58729,88502,155547,82430,56267,54941,43533,22312,4475,13,0,0
2020-01,4호선,0424,명동,44,1252,3325,5630,10919,22014,32023,37079,38843,46261,55780,64866,76535,96835,144235,95153,81957,84004,77508,34421,2326,8,0,0
2020-01,4호선,0425,회현(남대문시장),41,2074,3645,5741,9570,13492,19719,28889,37491,49067,60762,68473,80466,118305,125798,61000,63534,26869,16065,6056,919,5,0,0
2020-01,4호선,0426,서울역,275,5028,6520,11764,17443,14533,13933,16403,17368,18320,17252,19887,22644,40407,75904,30547,19470,17224,13588,6244,901,35,0,0
2020-01,4호선,0427,숙대입구(갈월),20,3091,7263,15834,27111,20034,16937,18010,21421,22611,22343,22717,27504,34071,56182,27604,21283,20668,17467,9829,1442,10,0,0
2020-01,4호선,0428,삼각지,4,565,1805,4970,8400,5730,4328,4901,5628,7190,7106,7235,8292,12142,25321,10109,7667,7757,5947,3001,376,2,1,0
2020-01,4호선,0429,신용산,3,1254,3913,10178,16038,13414,12137,15151,16686,20479,21164,26779,33568,50961,93950,47191,34470,30389,21445,10269,1381,8,0,0
2020-01,4호선,0430,이촌(국립중앙박물관),59,1240,4435,11895,19136,12971,9652,11344,16404,17909,16530,20302,26337,28500,29201,11706,8252,8294,4813,1941,203,1,0,0
2020-01,4호선,0431,동작(현충원),33,381,1270,4560,6399,4772,3334,3879,3990,3994,3932,4334,4669,5720,6528,2832,2149,1787,1251,604,143,1,0,0
2020-01,4호선,0432,총신대입구(이수),51,6148,15427,44415,65155,39987,29934,31504,33203,34699,34359,35139,36304,39483,48136,29710,27345,25984,21839,12224,1893,11,0,0
2020-01,4호선,0433,사당,106,9795,23552,68806,91027,65540,45703,39939,42223,43846,42436,39450,39700,47878,54327,38479,33571,37180,36061,19695,2678,8,0,0
2020-01,4호선,0434,남태령,63,426,961,2592,4297,3083,2316,2252,2181,2264,2137,2238,2569,3701,3991,1612,989,722,379,166,25,0,0,0
2020-01,경부선,1001,서울역,2,51,80,8314,19025,12333,13069,17430,14770,12420,6725,17944,14166,15712,14205,15766,12788,10838,10470,5972,1115,7,0,0
2020-01,경부선,1002,남영,66,2691,4315,11406,18084,11286,10356,11135,13323,13762,13546,15158,18422,24232,49141,20137,14630,13871,11808,6043,100,0,0,0
2020-01,경부선,1003,용산,206,4350,5584,21543,31947,39032,36659,50330,51975,64405,62360,93041,97440,123463,161926,104644,102513,93534,62188,26219,1664,2,0,0
2020-01,경부선,1004,노량진,290,4279,6578,16835,26993,15506,12859,13633,16468,20049,18066,17042,19910,22775,28457,17620,17285,21163,28013,9626,231,0,0,0
2020-01,경부선,1005,대방,361,5352,10095,28821,40837,23886,18505,17663,20136,22534,20480,21197,22692,33085,48464,20227,15375,15081,13085,3595,104,0,0,0
2020-01,경부선,1006,영등포,3570,16894,16634,39150,59541,42673,41702,48435,59598,66443,77771,95031,115860,134411,183190,115767,117683,100513,84037,38726,1069,0,0,0
2020-01,경부선,1007,신도림,308,1937,2999,9258,12285,6486,4434,4366,4921,5317,5065,5122,6203,8548,13844,6137,4969,4643,3358,1504,46,2,0,0
2020-01,경부선,1032,신길,414,9660,10350,23051,33185,19713,13252,12045,13770,13214,11309,11932,13306,18222,31909,12300,8371,8743,5805,2432,176,0,0,0
2020-01,경부선,1701,구로,8824,21120,19197,37234,39548,27133,23881,23808,25227,26410,26104,27762,30325,47288,69614,30657,21056,18870,14495,6471,141,0,0,0
2020-01,경부선,1702,가산디지털단지,993,7830,7202,13866,14448,11679,10775,11721,13594,15970,16577,19404,24346,56089,118996,52398,30240,25126,16642,7749,209,0,0,0
2020-01,경부선,1703,금천구청,364,9163,18089,44802,43746,25241,19185,18241,18694,18376,16551,16107,16629,18631,28090,13304,9175,7786,5670,2172,72,0,0,0
2020-01,경부선,1704,석수,227,7266,16427,40131,41629,22915,15601,15485,15455,14628,14051,14594,15783,19396,22102,11723,8208,6579,4839,1980,29,0,0,0
2020-01,경부선,1705,관악,153,6633,12231,32854,31807,16355,12007,10823,13798,13141,11964,10674,12408,13312,11994,7636,5170,5150,3025,1341,21,0,0,0
2020-01,경부선,1706,안양,243,13672,29739,81455,74744,40312,32315,31808,35670,35909,35321,38205,42027,45450,41723,29279,26644,29537,26152,12797,94,0,0,0
2020-01,경부선,1707,명학,101,5644,9468,25671,22780,12404,9707,10032,10828,10677,10088,10527,13608,23138,37592,12858,11255,8432,4742,2191,47,0,0,0
2020-01,경부선,1708,금정,216,20924,32143,80815,82938,50134,37814,35599,36591,36198,32123,32215,39000,56301,76131,36355,27788,25231,19781,9718,1082,5,0,0
2020-01,경부선,1709,군포,55,4934,8043,16830,16587,10575,8796,8519,8853,8284,7550,8099,9755,20209,33937,12828,9689,7274,4499,1677,61,0,0,0
2020-01,경부선,1710,의왕,29,5978,11720,27786,28290,14987,11792,11781,12363,11923,11001,11331,14518,24962,24525,12054,8741,7133,4789,1978,145,0,0,0
2020-01,경부선,1711,성균관대,69,7905,24188,62515,53068,26207,21088,20323,20812,19672,18479,19074,21943,24140,25986,15417,12205,11476,10382,4676,318,0,0,0
2020-01,경부선,1712,화서,307,6908,17962,36250,28857,14387,12111,11430,10788,10594,9667,9359,10838,12030,11020,6783,4900,4435,3732,1250,81,0,0,0
2020-01,경부선,1713,수원,1871,20539,34313,70403,69764,50900,50564,55099,57594,62133,65896,76393,93420,102204,110005,91092,90921,69352,65249,26786,901,4,0,0
2020-01,경부선,1714,독산,505,6439,15295,39263,38501,22239,18071,18622,20126,20237,18416,19873,23928,44841,72906,32922,18186,14128,9334,3458,75,1,0,0
2020-01,경부선,1715,세류,351,3077,6988,14691,9907,6061,6457,5694,5214,5043,4644,4934,5530,7650,7242,4365,3566,2873,2003,618,21,0,0,0
2020-01,경부선,1716,병점,2360,7049,22483,46318,35942,26520,23479,24529,24315,23683,22381,23945,26450,32803,36261,19643,13847,11713,9076,2472,53,0,0,0
2020-01,경부선,1717,세마,151,1607,5052,8150,7155,6413,4723,4726,4567,4617,4246,3995,4632,5876,5701,3016,2082,1673,1114,433,45,0,0,0
2020-01,경부선,1718,오산대,73,2023,4048,9281,6834,5323,4816,4618,4678,4351,4329,4379,5006,6181,6985,3559,2745,2556,1731,799,58,0,0,0
2020-01,경부선,1719,오산,169,6034,12291,20324,18584,17415,18059,17880,18716,18206,17127,17780,19558,24757,28354,15591,12853,9504,6592,2402,160,0,0,0
2020-01,경부선,1720,진위,6,737,1248,2660,2476,1805,2124,1871,2084,1775,2038,2236,2352,5114,8599,2785,1873,1107,611,172,13,0,0,0
2020-01,경부선,1721,송탄,46,5205,7263,9044,10202,8192,8603,8658,8243,8438,7064,7936,8132,8611,10543,5790,4164,3691,2260,846,55,0,0,0
2020-01,경부선,1722,서정리,25,2966,7301,9072,10976,8976,9601,9267,9936,9341,8490,9350,10001,15357,15092,9142,6208,4617,2782,901,26,0,0,0
2020-01,경부선,1723,지제,5,831,2498,5110,4584,3354,3035,2991,3912,3319,3318,4796,5559,9089,7891,5343,2668,3646,2528,648,11,0,0,0
2020-01,경부선,1724,평택,60,6647,13187,23041,22425,22390,23379,21104,22987,23532,23757,24880,27867,30401,30760,23152,20922,15294,11869,5673,76,0,0,0
2020-01,경부선,1725,성환,20,1608,2995,5328,6731,6548,6531,6239,6376,7311,6580,5779,7572,10475,9841,4578,3789,2637,1399,709,20,0,0,0
2020-01,경부선,1726,직산,31,652,1088,1721,1401,1422,1451,1330,1419,1571,1338,1533,1495,2095,2945,1125,767,929,386,175,8,0,0,0
2020-01,경부선,1727,두정,1068,3979,7343,11181,9777,7714,8239,7732,7440,7496,7756,8410,10063,11585,13665,7990,5628,4649,3821,2038,36,0,0,0
2020-01,경부선,1728,천안,2123,2465,4602,8551,8941,11260,11672,12558,11837,12984,14594,15507,15589,14308,12898,9791,7684,6092,4253,1884,64,0,0,0
2020-01,경부선,1729,당정,7,3345,9514,25053,21483,11797,9434,9198,9863,9307,8213,9114,9271,11785,16211,7221,5415,4265,3478,1464,68,0,0,0
2020-01,경부선,1749,서동탄,0,1396,4292,9978,5288,2791,2797,2754,2468,2463,2218,2221,2508,2531,2822,1535,922,814,494,24,3,0,0,0
2020-01,경부선,1750,광명,0,20,2288,13755,5619,5627,4159,5020,6192,4090,3457,4655,8066,7524,7745,7606,3085,4709,2175,722,1,0,0,0
2020-01,경인선,1801,개봉,881,16584,34375,88878,87401,54234,40577,36619,38502,37482,32614,31907,33127,34975,35765,21471,16966,15006,10809,5317,291,0,0,0
2020-01,경인선,1802,오류동,371,11213,16572,50241,49050,28392,22175,19938,23271,20784,17576,19237,19781,19486,18583,10838,8541,6904,5846,2659,161,1,0,0
2020-01,경인선,1803,역곡,565,23907,42897,124517,122877,66097,47327,43134,45101,43108,36966,35567,38019,40722,39722,25861,21541,18370,16314,8207,625,4,0,0
2020-01,경인선,1804,부천,2006,31616,42772,110272,111662,66822,54013,53766,58454,59701,58169,60725,65791,69642,72671,52524,42608,43543,38956,21381,2030,2,0,0
2020-01,경인선,1805,송내,1352,15100,37392,118634,96701,52615,41180,40400,44566,41331,36993,38332,41911,50340,82458,38311,27782,24255,20757,10033,1766,4,0,0
