사용월,호선명,역ID,지하철역,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00
2020-03,2호선,0214,강변(동서울터미널),14,7521,22506,67864,95253,63929,36182,33128,34051,35060,35027,34481,36113,39871,50310,38688,28606,23979,15906,6812,1090,0,0,0
2020-03,2호선,0215,잠실나루,4,2299,8410,30034,36408,21286,14071,13143,12811,12774,14481,14993,19071,24541,26539,13781,9182,6647,5084,2267,373,0,0,0
2020-03,2호선,0216,잠실(송파구청),92,10377,38526,94266,136512,99068,53415,46926,52952,59642,59999,65141,80065,120253,174423,115159,107955,82883,55627,22297,2856,0,0,0
2020-03,2호선,0217,잠실새내,11,4078,12569,42485,57671,33944,18477,16534,18796,20095,19105,20860,23103,25283,32149,24441,20618,20344,18388,11260,1848,2,0,0
2020-03,2호선,0218,종합운동장,4,1393,4534,13680,17755,13631,6682,5510,6012,6350,6330,6767,7433,10547,12622,6454,3872,3472,2771,1246,204,1,0,0
2020-03,2호선,0219,삼성(무역센터),188,4910,6624,13393,16904,15592,14802,19898,24307,30639,40655,53382,66101,133116,220344,131870,92432,70560,42432,13497,2178,0,0,0
2020-03,2호선,0220,선릉,130,4571,9541,16684,24507,23319,23011,30467,35851,43902,53142,71030,100008,147768,245586,129947,75565,70027,54693,21497,3747,0,0,0
2020-03,2호선,0221,역삼,33,3633,7590,12024,20502,19133,16669,22043,26460,34152,41968,56418,75276,153207,224098,120177,66727,65945,42904,17784,2911,0,0,0
2020-03,2호선,0222,강남,189,9851,18058,34306,51106,40823,36538,47570,62243,77262,87129,106346,119045,188447,300120,186739,138355,155598,144450,64158,11880,0,0,0
2020-03,2호선,0223,교대(법원.검찰청),14,2269,11296,20298,28255,22896,19105,22051,24640,30752,36928,43592,48308,81356,128252,59705,41330,45342,35529,14347,3351,1,0,0
2020-03,2호선,0224,서초,38,1101,5925,11192,17077,17640,12878,14415,14455,17232,20838,25455,29427,53719,84912,39433,22273,21571,14158,4947,797,0,0,0
2020-03,2호선,0225,방배,5,2385,7794,17660,25325,19742,12521,11612,12491,15378,15625,17619,21387,34368,56187,25910,16134,15854,12486,5568,1284,0,0,0
2020-03,2호선,0226,사당,216,11713,21565,62194,78791,59028,32121,27424,33899,34738,33695,35061,40471,54374,77203,52604,40578,42728,40748,24610,4771,4,0,0
2020-03,2호선,0227,낙성대(강감찬),46,10515,21922,65770,104299,68440,31336,23955,26153,27571,24693,25351,27357,33509,39740,25033,17671,16668,13071,7469,1343,0,0,0
2020-03,2호선,0228,서울대입구(관악구청),3959,26719,36023,107763,150806,103754,49909,41188,44623,47893,45273,47337,52494,60139,75036,48595,38638,40235,34936,19047,3241,0,0,0
2020-03,2호선,0229,봉천,50,13107,24078,69442,100486,61584,28435,22242,23535,25117,21985,21048,21832,24376,28912,17859,13095,12204,8838,4383,773,1,0,0
2020-03,2호선,0230,신림,198,36968,67916,181189,267820,167022,75772,59612,62931,63252,56809,56043,59703,67694,74863,53380,43107,41934,36608,21453,4031,1,0,0
2020-03,2호선,0231,신대방,105,21498,31102,75923,110938,66870,31969,24317,24499,24691,22200,21418,22804,28615,34031,21146,14615,11591,8655,4671,982,0,0,0
2020-03,2호선,0232,구로디지털단지,213,35595,44766,119359,154661,100029,50203,41035,44796,48901,45271,47048,56340,98716,187599,101260,55232,44563,34429,17226,3143,0,0,0
2020-03,2호선,0233,대림(구로구청),491,29675,24887,54604,77966,50950,25127,20559,22302,22638,21225,21870,24058,32327,46692,24628,15164,11548,8372,4278,651,0,0,0
2020-03,2호선,0234,신도림,2976,31036,41843,110547,110835,70852,39954,36471,41332,44373,42949,44466,49938,70779,107079,61195,51332,38497,27438,13931,1947,6,0,0
2020-03,2호선,0235,문래,12,2885,9507,33444,34289,20721,13239,12010,13699,15604,16063,17700,22327,42482,88644,32929,19950,19598,14434,7484,1195,2,0,0
2020-03,2호선,0236,영등포구청,16,4991,10615,34671,38750,25045,16345,15590,17439,19031,20282,21376,26261,43896,90901,36542,22251,21345,17362,7480,1289,2,0,0
2020-03,2호선,0237,당산,29,5205,14166,38494,46517,28392,16142,15225,15681,17120,16706,17725,21132,32816,59121,26679,18226,17409,15578,7750,1249,1,0,0
2020-03,2호선,0238,합정,120,6874,13442,34561,43867,29221,18493,18061,20766,25099,25763,28915,35908,54669,96616,60556,45203,50029,47088,24723,4344,2,2,0
2020-03,2호선,0239,홍대입구,604,16697,21770,49164,60410,39210,25677,28418,33500,40942,44620,52083,67013,92833,128536,101692,92977,107180,107479,60184,8141,3,0,0
2020-03,2호선,0240,신촌,70,6506,10703,27169,37464,26670,22485,25674,31898,33856,35898,41554,49228,66302,74813,56000,56681,54734,55624,28735,4587,0,0,0
2020-03,2호선,0241,이대,41,2223,5139,14366,18003,11855,8032,8586,10277,12147,12266,14293,19607,25491,23890,16032,12707,11330,9163,3869,586,1,0,0
2020-03,2호선,0242,아현,3,3544,8378,21703,27683,16994,10120,9216,9656,9818,9481,10303,11270,13758,15110,8900,5918,4894,3507,1686,334,4,2,0
2020-03,2호선,0243,충정로(경기대입구),15,2693,5811,13436,18088,12064,7986,8496,7962,8894,9769,9809,12145,20336,41001,16039,9065,7975,6206,2484,427,1,0,0
2020-03,2호선,0244,용답,1,2146,2464,5835,10297,4915,2674,2399,2740,2906,2941,2866,2963,3097,2996,1867,1343,1032,791,482,92,0,0,0
2020-03,2호선,0245,신답,1,983,1388,5107,8701,3347,1580,1347,1447,1455,1342,1470,1400,1514,1793,1013,546,453,397,165,38,0,0,0
2020-03,2호선,0246,신설동,25,995,1183,2282,4471,3195,2626,3420,3936,4441,5125,5815,6298,9122,10334,4674,2388,1916,1471,643,132,0,0,0
2020-03,2호선,0247,도림천,0,309,820,2241,2317,1479,1282,882,1496,1079,1332,1529,1723,2294,3231,1807,775,744,307,193,32,0,0,0
2020-03,2호선,0248,양천구청,14,3859,8743,24946,21918,11995,6408,5811,6301,6343,5432,4877,5393,6091,7156,3244,2241,1964,1651,795,130,0,0,0
2020-03,2호선,0249,신정네거리,38,6775,10639,33696,30411,16237,9135,8094,8688,8447,7752,7762,10322,11661,10030,6131,4149,3294,2885,1390,223,2,0,0
2020-03,2호선,0250,용두(동대문구청),4,962,1192,4095,6757,3247,2269,2586,2579,2874,2992,3329,3211,3434,4928,2420,1317,1344,883,376,61,0,0,0
2020-03,3호선,0309,지축,0,1086,4563,11484,11617,5709,3471,2944,3174,2992,2751,2782,3363,3911,3022,1423,918,677,474,319,65,0,0,0
2020-03,3호선,0310,구파발,100,7764,24304,71158,69603,32616,18280,15869,17714,17301,17689,18562,20955,23936,23934,14696,11308,10645,6696,2879,477,0,0,0
2020-03,3호선,0311,연신내,227,24081,42688,117386,141638,75647,43862,37229,40454,41768,38028,36995,38367,40222,41529,30391,23641,21362,18633,10133,1995,0,0,0
2020-03,3호선,0312,불광,11,7939,15719,42507,52200,27108,17244,15742,16113,17442,17506,17655,18581,21279,25737,15080,11509,9694,6716,3126,580,0,0,0
2020-03,3호선,0313,녹번,11,7074,17016,45675,55583,30215,15323,12147,12019,11653,10697,10173,12429,14812,14959,7913,5094,4300,3497,1473,211,0,0,0
2020-03,3호선,0314,홍제,40,7990,18031,48115,59756,34254,20731,18107,18847,17989,17097,17398,18527,21361,22409,12025,9022,7651,5360,2482,426,0,0,0
2020-03,3호선,0315,무악재,23,1490,4101,11746,13605,8088,4499,3816,3827,3771,3358,3227,3335,4172,5072,2956,1855,1599,1164,593,102,0,0,0
2020-03,3호선,0316,독립문,82,4317,5095,12153,15566,10636,7739,7020,7833,7994,8239,8669,8908,10742,13280,6497,4090,3336,2291,911,162,2,0,0
2020-03,3호선,0317,경복궁(정부서울청사),69,2240,4436,10837,15752,14388,9552,10082,10506,13378,15733,18485,24121,40623,73844,30954,21653,20661,14370,6136,980,0,0,0
2020-03,3호선,0318,안국,11,1433,2593,4574,6651,5826,6166,7386,8844,10309,13396,17651,24228,70134,91018,37201,23986,19665,12289,4001,616,0,1,0
2020-03,3호선,0319,종로3가,16,602,1048,1326,1894,2691,3975,5756,6851,8003,9966,14314,15728,25837,51515,29070,13436,13574,10283,4125,500,1,0,0
2020-03,3호선,0320,을지로3가,5,508,820,1423,2146,2742,3395,4505,5076,6554,8700,10535,13113,30895,58901,25704,14562,12890,9821,4889,946,0,0,0
2020-03,3호선,0321,충무로,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,4,2,2,0,0,0
2020-03,3호선,0322,동대입구,11,1035,1985,3838,5381,4566,3494,3876,4692,5492,6939,8942,11083,25922,38014,13534,7589,6421,5698,2171,303,0,0,0
2020-03,3호선,0323,약수,93,5035,9211,19429,31929,21894,13394,12049,12919,13933,13356,13728,14407,19020,27921,17061,11974,11331,8659,4539,786,0,0,0
2020-03,3호선,0324,금호,33,4169,8016,21263,28830,18390,10076,8351,8160,8685,7602,7512,7526,8521,9395,6524,4669,4002,2948,1481,301,0,0,0
2020-03,3호선,0325,옥수,215,2375,7301,18002,24783,15971,9669,8391,8856,9696,9063,9440,11094,12114,14461,8864,6749,5929,3930,2108,374,1,0,0
2020-03,3호선,0326,압구정,66,2851,6206,11982,17879,13915,14483,18498,21417,24077,29506,37728,45055,70680,112889,84016,60824,38401,26732,9454,1295,1,0,0
2020-03,3호선,0327,신사,47,3063,5152,8812,14385,12073,12083,15862,18299,21854,27473,34223,42476,67238,114777,85078,52447,52850,42694,18873,2323,0,0,0
2020-03,3호선,0328,잠원,1,1154,4856,11893,15679,9451,5563,5218,5739,5840,5354,5762,6066,7527,8415,5421,3566,3136,2313,772,132,0,0,0
2020-03,3호선,0329,고속터미널,87,4148,5475,18984,28109,27086,26162,31266,37783,41159,43344,48177,59079,80913,92439,70195,84260,46727,32349,11550,1407,1,0,0
2020-03,3호선,0330,교대(법원.검찰청),17,806,2444,5930,8368,7403,7319,8819,9607,12062,14129,16679,20826,34884,57199,24749,17221,17246,15265,5926,1055,0,0,0
2020-03,3호선,0331,남부터미널(예술의전당),34,2176,7008,20343,28910,22676,19879,21377,22470,25709,27525,31129,36573,67295,118222,55012,32987,29213,20431,7306,949,0,0,0
2020-03,3호선,0332,양재(서초구청),117,4145,11322,25893,34291,23993,18310,19837,22399,26804,28829,35186,43827,92082,174101,85308,49775,44794,30227,11646,1235,1,0,0
2020-03,3호선,0333,매봉,2,1205,4941,10442,13624,9487,6537,6369,6812,7914,9448,10792,12668,26096,53326,21951,11869,11801,7704,2932,347,0,0,0
2020-03,3호선,0334,도곡,38,850,2716,6249,7920,4772,3156,3112,3873,4366,4527,5838,7109,11295,15034,7866,4665,4320,2751,1047,111,0,0,0
2020-03,3호선,0335,대치,9,1961,9252,18253,18088,9681,6904,6824,7895,9342,9053,11565,11988,16925,21218,12121,8814,8135,13431,2568,241,0,0,0
2020-03,3호선,0336,학여울,0,464,1220,2875,3261,1990,1292,1127,1232,1441,1425,2013,2423,3196,4450,2078,1207,1116,853,222,25,0,0,0
2020-03,3호선,0337,대청,9,3017,8354,20620,25029,12815,8263,7472,7866,8837,8689,9162,11583,16122,18815,11485,6265,5230,3751,1652,277,0,0,0
2020-03,3호선,0338,일원,6,1598,6336,16244,16889,10331,8809,9218,8692,8443,9375,11702,13519,23491,11947,6541,4368,2811,2562,1031,142,0,0,0
2020-03,3호선,0339,수서,158,3854,9979,25629,32266,20049,14682,11864,15038,15485,13607,15570,17746,25581,36609,18268,15224,10668,8157,3375,360,0,0,0
2020-03,3호선,0340,가락시장,17,2109,5488,15376,17748,11689,8598,8303,8399,9015,9233,9780,11114,14541,24445,11243,7446,6517,4763,2201,410,0,0,0
2020-03,3호선,0341,경찰병원,6,2171,5650,17304,20921,12503,8016,6655,5762,7441,7093,7325,7193,12152,17238,6177,4211,4157,2821,936,154,0,0,0
2020-03,3호선,0342,오금,7,2972,5677,20881,24613,12718,6276,5004,5259,5601,4565,4577,5018,7707,11058,4558,2887,2698,1982,760,129,0,0,0
2020-03,4호선,0409,당고개,52,7729,14591,43079,43347,23832,15741,13299,13356,14003,12922,12839,13018,14204,14189,10123,6427,4744,3916,1725,321,1,0,0
2020-03,4호선,0410,상계,61,11521,29455,76142,70287,36408,21174,18228,18976,19439,17442,17141,17465,18494,19930,13489,9393,8495,9018,3382,607,2,0,0
2020-03,4호선,0411,노원,79,10500,21181,45802,48564,27672,18910,17594,18923,19940,19721,20129,22164,24953,28551,22849,20210,18482,18453,9499,1823,2,0,0
2020-03,4호선,0412,창동,1501,15374,31393,81394,72078,43937,29308,26520,26736,28854,27407,28389,29826,32900,36871,22631,16655,15182,13455,6887,1153,0,0,0
2020-03,4호선,0413,쌍문,80,20079,46212,108116,119852,67008,38499,30619,30053,29969,26173,25530,26622,29394,31592,21699,15088,12879,9557,5314,733,0,0,0
2020-03,4호선,0414,수유(강북구청),106,17533,38052,97359,115344,67152,40432,35127,36620,37477,35596,35677,36945,43423,53174,36661,25201,22704,20161,12076,2160,0,0,0
2020-03,4호선,0415,미아(서울사이버대학),23,9212,17981,41775,50166,29525,18353,16132,16481,16638,16036,15360,16534,18167,22866,15338,9790,7927,5797,2828,529,0,0,0
2020-03,4호선,0416,미아사거리,10,12650,31616,79478,93652,53250,30225,26704,28120,29119,28455,29347,30797,32581,38364,31463,25716,16545,13378,7496,1330,0,0,0
2020-03,4호선,0417,길음,12,7493,23265,67187,73964,38507,21491,17424,18597,19278,17444,18087,17869,22061,24063,15049,11727,8136,7809,3392,554,0,0,0
2020-03,4호선,0418,성신여대입구(돈암),28,4468,14440,37684,46586,29329,18313,17384,19472,21250,21326,22088,23614,30291,37860,24641,21621,22155,18955,9970,1583,0,0,0
2020-03,4호선,0419,한성대입구(삼선교),42,6333,10072,24888,31498,20820,13044,11911,13853,14552,14158,14321,16880,22098,26049,14688,10632,10026,8216,3952,750,2,0,0
2020-03,4호선,0420,혜화,17,3177,5979,13217,16053,17580,19247,21315,20088,21779,28844,37435,45691,65490,91827,49275,41501,52166,46396,21210,3240,0,0,0
2020-03,4호선,0421,동대문,269,6890,3491,4582,6191,9018,13394,17641,21544,23251,28473,34749,43881,75319,66908,29329,20488,16751,9195,4726,862,0,0,0
2020-03,4호선,0422,동대문역사문화공원(DDP),244,8758,3893,5587,6488,6092,5862,7877,9339,10961,14563,18989,22807,40973,66944,36505,25083,21021,15627,8239,1656,0,0,0
2020-03,4호선,0423,충무로,94,2529,3256,6261,9428,10314,9581,12688,14861,19114,24583,28184,38246,69015,136469,69183,40063,37603,27894,14545,2970,2,0,0
2020-03,4호선,0424,명동,34,516,1974,2418,3508,5148,6337,8036,9728,12623,17144,21428,27915,44344,82761,42557,31012,28109,16654,5341,545,1,0,0
2020-03,4호선,0425,회현(남대문시장),29,1961,2601,3831,5763,6231,8660,13431,16819,20905,25904,34297,52790,76668,107933,40374,36296,13537,8318,3343,433,1,0,0
2020-03,4호선,0426,서울역,211,4331,4641,9568,12140,7898,5886,7161,7513,8245,8181,9663,11723,28638,56532,21185,11169,9378,6537,2829,417,3,0,0
2020-03,4호선,0427,숙대입구(갈월),7,2732,6080,13093,21459,13986,10043,9969,10990,11836,12247,12942,16514,25881,44654,21583,14602,14036,11398,6212,1039,3,0,0
2020-03,4호선,0428,삼각지,5,378,1594,4181,6131,4045,2767,2860,3028,3886,4139,4433,5807,10469,21263,8956,5255,5064,3676,1900,245,0,0,0
2020-03,4호선,0429,신용산,3,954,3245,7903,11514,8498,6450,7747,8703,10411,11476,14292,20348,40536,74598,36044,22179,17250,11508,5575,744,2,0,0
2020-03,4호선,0430,이촌(국립중앙박물관),35,987,3496,9447,12534,7875,4846,4623,5380,5768,6178,6822,10019,13110,17079,7383,5167,5212,3058,1315,175,0,0,0
2020-03,4호선,0431,동작(현충원),35,291,958,3436,4442,2947,2043,2223,2396,2731,2982,3755,4319,5308,6601,3152,2295,1875,1267,606,137,1,0,0
2020-03,4호선,0432,총신대입구(이수),59,5231,12840,36976,47951,28789,17300,17482,18474,20158,19734,20516,22845,27194,38460,21626,19443,16582,13859,7432,1139,1,0,0
2020-03,4호선,0433,사당,103,8863,19803,56222,70602,50958,26742,20813,23356,24527,22246,21259,22917,30600,38517,26326,20872,22399,20234,11021,1486,2,0,0
2020-03,4호선,0434,남태령,59,339,760,1805,2321,1780,882,970,911,1047,1017,1152,1437,2079,2235,1032,699,472,252,129,26,0,0,0
2020-03,경부선,1001,서울역,2,64,58,5267,9353,5181,3538,3561,4325,3637,2161,3739,4001,4177,6370,4841,4286,3825,2643,1511,294,2,0,0
2020-03,경부선,1002,남영,44,2321,3520,9702,12511,8641,6356,6480,6843,7535,7875,8728,11625,19619,41460,16713,10320,9526,8108,3598,71,0,0,0
2020-03,경부선,1003,용산,183,3499,4244,14711,19749,18842,14024,19951,21104,26449,27258,37363,45386,70941,119497,68821,54570,47006,29270,12849,514,1,0,0
2020-03,경부선,1004,노량진,233,4372,4962,13401,19145,10890,7097,6928,8196,10006,9083,8520,10460,13974,17962,10701,10661,12785,14623,5837,175,0,0,0
2020-03,경부선,1005,대방,409,4659,8797,24312,30949,17245,10176,9158,9529,10388,10278,12086,13542,26059,38944,15507,9962,8997,7138,2400,42,0,0,0
2020-03,경부선,1006,영등포,3527,15637,13567,32052,42927,29448,20945,23467,29086,32589,35815,40530,49299,73223,120981,75811,67473,53243,35301,18815,381,0,0,0
2020-03,경부선,1007,신도림,388,2045,2676,7973,9740,4969,2900,2507,3085,3038,2937,3111,3975,6410,12877,5166,3990,3064,2029,938,27,0,0,0
2020-03,경부선,1032,신길,621,10070,9154,19014,26492,14600,7860,6591,7078,7431,6857,7423,8903,14427,27086,11374,6046,5753,3827,1717,114,1,0,0
2020-03,경부선,1701,구로,8783,20441,16278,30719,29814,18369,12412,12154,12194,13170,13487,14937,18251,35236,54325,23126,12863,11379,8660,4004,45,0,0,0
2020-03,경부선,1702,가산디지털단지,990,7687,5837,11374,11294,7477,6431,6656,8154,9099,9592,11342,16847,52154,95791,44036,25015,18744,11881,5007,91,0,0,0
2020-03,경부선,1703,금천구청,549,9174,16074,36018,34902,17580,9909,8952,9481,9515,8628,9104,10191,13075,23225,10400,6758,6299,4223,1552,22,0,0,0
2020-03,경부선,1704,석수,317,6714,14667,32970,33050,15891,8741,7524,8029,8300,8012,9319,10784,14739,17159,9314,5843,4648,3188,1421,24,0,0,0
2020-03,경부선,1705,관악,126,6113,10717,27155,25725,11595,6162,5660,5952,6257,6170,6521,7990,9585,9239,5328,3570,3305,1949,837,13,0,0,0
2020-03,경부선,1706,안양,237,12476,25511,66501,59760,29600,17656,16485,18875,19156,18364,19537,22466,26858,28211,19210,16645,18496,15581,8281,121,0,0,0
2020-03,경부선,1707,명학,97,5365,8176,21345,18173,8671,5535,4976,5944,6159,5669,6714,9382,20537,33760,11333,9180,6825,3578,1540,27,0,0,0
2020-03,경부선,1708,금정,167,19842,29443,65912,67700,35232,20054,18841,19703,20013,18605,19334,25223,43182,62784,30232,21014,17485,13151,6456,789,2,0,0
2020-03,경부선,1709,군포,69,4947,7672,14937,13744,7485,4630,4430,5029,4881,4458,4852,6434,16468,31523,11366,8368,5679,3170,1243,50,0,0,0
2020-03,경부선,1710,의왕,35,5700,10741,25280,23261,10399,6990,6435,6781,6949,6524,6616,9009,18756,19287,9914,6748,5519,3527,1444,95,0,0,0
2020-03,경부선,1711,성균관대,70,7044,20736,52032,41792,16845,10405,9759,10806,10780,10132,9956,11904,14838,17466,10031,7950,7530,6432,3216,204,0,0,0
2020-03,경부선,1712,화서,274,6136,15965,31321,21919,8752,5697,5188,5378,5443,4856,5078,6874,7999,7737,4514,3162,2661,2312,723,58,0,0,0
2020-03,경부선,1713,수원,1538,18080,27720,57176,49259,27310,21864,24086,26887,27996,28971,32639,41572,51692,66382,53320,48298,36939,30410,12620,428,1,0,0
2020-03,경부선,1714,독산,394,6076,13629,32379,30786,14890,9827,9301,10521,11017,11098,12383,17756,41661,61708,32407,16077,11989,8089,2724,68,0,0,0
2020-03,경부선,1715,세류,237,2851,5530,11302,7171,3166,2382,2411,2432,2248,2149,2547,3012,4284,4635,2623,2148,1738,1077,418,4,0,0,0
2020-03,경부선,1716,병점,2304,6292,18124,36324,25911,14055,10112,10626,11662,11346,11282,12650,14968,22466,26497,13232,9735,7938,5731,1666,15,0,0,0
2020-03,경부선,1717,세마,186,1448,4132,6755,4624,3685,2109,1795,2073,2135,2118,2099,2666,3733,4158,2132,1360,1210,645,273,33,0,0,0
2020-03,경부선,1718,오산대,113,2033,4134,7426,4420,2954,2168,2004,2161,2401,2465,2525,3091,4332,5809,2530,2088,1902,1224,647,61,0,0,0
2020-03,경부선,1719,오산,134,5408,9408,15779,11799,8794,7586,8073,9528,8982,8583,9154,10755,16696,23495,10700,9137,6350,4401,1501,67,0,0,0
2020-03,경부선,1720,진위,0,680,1000,1987,1639,876,830,951,962,1012,979,1172,1496,4026,7637,2460,1395,856,415,129,6,0,0,0
2020-03,경부선,1721,송탄,27,4551,5234,7415,7047,4256,3922,4029,3885,4386,3693,4281,4810,5252,7267,3966,2865,2405,1554,555,34,0,0,0
2020-03,경부선,1722,서정리,6,2553,5737,7107,7361,5172,4627,4849,5474,5170,4873,5403,7047,13888,12767,6824,5094,3281,1910,591,10,0,0,0
2020-03,경부선,1723,지제,1,729,1923,4153,3078,1656,1446,1470,1931,1628,1730,2517,3180,6644,5746,3338,1980,2530,1388,457,0,0,0,0
2020-03,경부선,1724,평택,78,6061,10414,16466,14582,10771,9910,9775,11098,11151,11510,12068,14349,17974,19637,13307,13799,8826,6662,3145,8,0,0,0
2020-03,경부선,1725,성환,15,1682,2240,3603,3251,2822,2626,2828,3002,3335,3361,3312,3694,6691,7706,3065,2840,1731,891,464,9,0,0,1
2020-03,경부선,1726,직산,37,582,909,1092,564,662,490,474,564,545,539,597,744,1441,2183,769,671,442,273,86,3,0,0,0
2020-03,경부선,1727,두정,828,3055,5399,8600,6382,3773,3526,3682,3554,3818,4022,4311,4826,6419,6810,4371,3131,2608,2197,1092,11,0,0,0
2020-03,경부선,1728,천안,1627,1954,3209,5539,4523,4675,4201,4786,4655,4995,5366,5574,5920,6298,6476,4823,3785,2938,1925,892,3,0,0,0
2020-03,경부선,1729,당정,5,2800,8832,20399,16685,7625,4831,5003,5016,5076,4404,4966,5499,8478,13267,5349,3968,3117,2465,990,67,0,0,0
2020-03,경부선,1749,서동탄,0,1102,3427,7865,4132,1272,1058,1124,969,1021,964,1088,1325,1500,2021,958,626,500,388,9,2,0,0,0
2020-03,경부선,1750,광명,0,16,2116,11487,4981,3989,1377,2103,2459,1890,1737,1862,4677,4272,3187,4643,1488,2353,1103,332,0,0,0,0
2020-03,경인선,1801,개봉,1052,15767,29886,72022,69670,37705,21673,18150,20000,19347,17551,17504,19579,23222,24856,14796,11417,9817,7058,3454,158,0,0,0
2020-03,경인선,1802,오류동,344,10645,15366,40770,40967,20542,12547,10342,11760,11373,10304,9889,10946,12312,12872,7643,5531,4389,3999,1827,117,0,0,0
2020-03,경인선,1803,역곡,523,23548,38252,103787,98918,48683,27016,23390,24772,23929,21818,21072,24163,27019,27946,18406,14279,13217,10482,5712,508,0,0,0
2020-03,경인선,1804,부천,2222,30209,37164,93659,93761,48432,31157,30305,33001,33217,31977,33455,36126,41818,49604,33289,27697,27274,23279,12491,1208,0,0,0
2020-03,경인선,1805,송내,1183,13559,33096,97776,78344,38943,23362,22585,26473,23424,22426,23612,26131,37584,70228,30518,21208,17766,14085,7226,1075,0,0,0
