사용월,호선명,역ID,지하철역,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00
2020-05,2호선,0212,건대입구,365,16978,20054,47643,81445,56105,32175,31255,36182,39564,41298,45532,52703,63657,77224,58759,60934,66173,69396,34318,35,0,0,0
2020-05,2호선,0213,구의(광진구청),18,12132,23680,58470,99583,60353,31398,26838,27772,28559,26620,25154,27120,31723,38465,22318,17711,16874,16181,6891,17,0,0,0
2020-05,2호선,0214,강변(동서울터미널),19,8202,24427,69591,100605,76654,54937,51451,49571,49109,46577,48512,50253,53399,60015,48666,38475,32826,22786,8031,7,0,0,0
2020-05,2호선,0215,잠실나루,5,2462,10259,33733,39992,24716,18855,18297,18147,17799,18678,19840,23858,29442,28538,14984,10915,8113,6301,2425,1,0,0,0
2020-05,2호선,0216,잠실(송파구청),75,10959,41832,98029,141404,108729,67528,66206,72286,79690,80599,88597,103827,142466,191551,124146,118144,90509,75349,24491,9,0,0,0
2020-05,2호선,0217,잠실새내,14,4439,14623,47604,61899,38049,24361,23053,25221,25989,24637,26232,30186,30943,35889,27027,23654,24594,23962,11987,7,0,0,0
2020-05,2호선,0218,종합운동장,3,1702,5215,14837,20012,15163,10742,7978,8364,9094,8431,9241,11111,12862,15113,8054,5297,5644,4615,1547,11,0,0,0
2020-05,2호선,0219,삼성(무역센터),147,4730,6800,14212,18626,17625,18569,26473,32713,41382,52365,65920,81283,152658,248245,153058,104200,82390,55977,12812,1,0,0,0
2020-05,2호선,0220,선릉,133,4447,9710,18045,27338,26610,28361,38707,46088,56048,62826,81757,111159,153519,259900,132902,81083,78590,67189,21034,3,0,0,0
2020-05,2호선,0221,역삼,29,3298,7995,12778,21684,20631,20195,27333,33077,40762,48232,65292,83033,156711,238289,123765,71584,70247,50086,16109,3,0,0,0
2020-05,2호선,0222,강남,168,10906,18743,35291,53325,44594,44389,61494,77520,100314,106587,130708,149834,213368,325604,205017,155403,180225,180198,61550,6,0,0,0
2020-05,2호선,0223,교대(법원.검찰청),25,2493,11738,22277,30549,25247,24098,29890,31843,39831,46968,52714,56042,82957,132489,63649,47782,54151,49421,16554,4,0,0,0
2020-05,2호선,0224,서초,21,1187,6587,12699,19724,22730,16844,22145,22255,27400,28205,32741,37924,59767,92297,43173,26102,26648,19586,5287,0,0,0,0
2020-05,2호선,0225,방배,7,2715,8690,19856,28299,22632,16055,16344,17974,20854,20875,23406,26826,38863,61290,27532,19425,19483,16881,5887,1,0,0,0
2020-05,2호선,0226,사당,304,12492,22987,64526,87962,64854,41018,37119,43535,45893,46552,47840,52563,65096,85017,60598,51526,57016,57129,27964,12,0,0,0
2020-05,2호선,0227,낙성대(강감찬),45,11176,23657,69610,110823,74204,37283,31850,35602,35179,32296,32219,35096,39831,46066,28385,21226,20234,16720,7167,0,0,0,0
2020-05,2호선,0228,서울대입구(관악구청),3483,27115,39350,111657,162572,110350,60179,54158,58451,62176,58443,60735,66312,73120,84589,55252,46269,48023,43689,18527,2,0,0,0
2020-05,2호선,0229,봉천,50,14631,26234,70742,106777,66536,35730,29426,32666,32070,27648,26672,28482,29461,31359,19900,16058,14612,11305,4134,2,0,0,0
2020-05,2호선,0230,신림,327,38358,71072,180909,278822,172129,91086,75628,80372,78397,71832,69783,75451,80900,84529,58857,50780,48916,43647,20079,5,0,0,0
2020-05,2호선,0231,신대방,155,24289,32602,77184,115961,73210,40574,32565,32584,32018,27867,27248,29636,33925,39118,23911,18180,13894,11157,4720,1,0,0,0
2020-05,2호선,0232,구로디지털단지,283,36636,47406,122104,164524,105477,60427,53283,57652,60853,56096,57609,69681,111352,201049,105055,60800,50187,41285,16239,2,0,0,0
2020-05,2호선,0233,대림(구로구청),599,32086,26607,57542,84874,58842,34179,29127,31702,32132,29378,30445,32817,40829,52712,29049,20384,16175,11578,5417,10,0,0,0
2020-05,2호선,0234,신도림,3194,33815,44293,116265,120995,79876,52846,52229,58975,64140,63509,65608,72077,88859,119404,74686,62441,59188,41304,17641,49,0,0,0
2020-05,2호선,0235,문래,11,3244,10950,36222,38881,22821,16962,16758,18098,20178,20488,22498,26568,44624,92047,35039,22796,23124,19275,7571,4,0,0,0
2020-05,2호선,0236,영등포구청,27,5137,11751,36139,40661,26421,20808,21119,22419,24135,25234,27119,31424,44949,91857,34952,24332,24255,19310,6984,3,0,0,0
2020-05,2호선,0237,당산,40,5828,15326,39168,49465,30523,20666,20313,21120,22245,21057,21960,25912,38044,59663,28516,21394,21795,19199,8583,8,0,0,0
2020-05,2호선,0238,합정,104,7345,14966,36436,48114,31719,22915,24108,27867,32147,33916,36636,43439,61769,100488,63997,51875,57578,56906,23612,9,0,0,0
2020-05,2호선,0239,홍대입구,519,16849,22025,50721,64827,42626,32047,36270,43023,53619,55578,65319,80429,103125,136389,105253,98462,113108,114627,46763,232,0,0,0
2020-05,2호선,0240,신촌,63,6322,11244,28702,39998,28949,27523,32688,41112,44428,45543,50937,60511,76658,82750,58278,59308,61848,65025,23158,7,0,0,0
2020-05,2호선,0241,이대,33,2549,5953,16111,20827,13272,10622,11609,14856,16100,15751,18474,24496,31922,28697,18508,15629,14966,12668,3959,2,0,0,0
2020-05,2호선,0242,아현,10,3865,9450,22624,29828,18457,13279,12375,13059,12935,12996,14780,15684,17370,17814,10297,7338,5876,4293,1697,1,2,0,0
2020-05,2호선,0243,충정로(경기대입구),29,2940,5924,13492,18892,12754,9390,10184,10312,11093,11409,11910,14265,22233,43612,15388,9463,9060,7135,2389,4,0,0,0
2020-05,2호선,0244,용답,2,2208,2813,6174,10972,5413,3571,3345,3382,3787,3386,3339,3613,3768,3436,2235,1611,1327,1062,507,0,0,0,0
2020-05,2호선,0245,신답,5,898,1634,5384,8454,3271,1982,1869,1896,1754,1679,1614,1576,1872,2109,1049,710,547,495,169,0,0,0,0
2020-05,2호선,0246,신설동,10,1064,1243,2500,5061,3616,3551,4456,5230,6364,7246,8071,8678,10178,11524,4755,2863,2322,1826,589,3,0,0,0
2020-05,2호선,0247,도림천,0,311,901,2382,2681,1619,1519,1199,1875,1541,1604,2073,2304,2530,3130,1757,750,743,318,141,1,0,0,0
2020-05,2호선,0248,양천구청,17,4291,10083,27391,24849,14986,9296,8535,9385,8721,6936,6628,7197,7604,8502,3721,2755,2496,2141,744,4,0,0,0
2020-05,2호선,0249,신정네거리,37,7168,12210,37044,34272,19771,13575,11603,12400,11929,10429,10639,12644,13584,11222,6925,5423,4299,3599,1408,19,0,0,0
2020-05,2호선,0250,용두(동대문구청),10,1021,1203,4084,6647,3417,2845,3214,3452,3540,3575,4068,3869,4268,5388,2674,1576,1434,926,287,0,0,0,0
2020-05,3호선,0309,지축,2,1197,5143,14261,13488,7062,4901,4770,4279,4025,3649,4266,4761,4905,3434,1964,1410,889,657,237,0,0,0,0
2020-05,3호선,0310,구파발,90,8617,26857,74000,74820,37834,26301,24259,26221,25361,25888,27384,30892,32371,30058,18900,15059,13547,11377,2682,6,0,0,0
2020-05,3호선,0311,연신내,235,25200,45928,120494,143741,81229,54773,50213,54470,54406,49748,49625,53664,52211,47798,35390,29568,27349,24120,9130,9,0,1,0
2020-05,3호선,0312,불광,27,8490,16599,43969,54162,30834,22132,21527,22024,23835,23522,24352,25716,27550,29931,18213,13778,11942,8820,2652,5,0,0,0
2020-05,3호선,0313,녹번,13,7984,18340,48688,57518,33259,19748,16580,16693,15464,14916,13620,16420,17757,17384,8715,6313,5179,4199,1245,0,0,0,0
2020-05,3호선,0314,홍제,57,8557,19595,51086,61879,38196,27404,25641,26222,24917,23621,23126,24846,27464,26412,15204,11392,9458,6751,2392,0,0,0,0
2020-05,3호선,0315,무악재,25,1806,4479,12320,14718,8896,6179,5167,5100,4926,4255,4233,4554,5406,5776,2919,2133,1818,1425,506,0,0,0,0
2020-05,3호선,0316,독립문,97,4691,5672,13448,17189,12776,10592,9695,11224,11448,12053,12789,13772,13841,15396,8163,5423,4321,3099,835,0,0,0,0
2020-05,3호선,0317,경복궁(정부서울청사),90,2532,5059,11474,16876,16367,12848,14019,15395,19506,22715,27733,35460,50683,85980,37356,27373,27738,20402,6371,9,1,0,0
2020-05,3호선,0318,안국,9,1724,2931,5133,7378,6743,7418,10099,13943,16803,21310,27365,37066,84487,95789,40583,31679,28031,17503,4506,3,0,0,0
2020-05,3호선,0319,종로3가,10,602,1125,1511,1998,3120,4719,7128,8470,9939,11846,15363,16769,24838,46374,30820,15372,16002,12644,4345,12,0,0,0
2020-05,3호선,0320,을지로3가,9,467,870,1642,2391,3177,4267,5855,6673,9120,11039,12978,15319,31950,59617,26336,16383,15618,13095,6013,1,0,0,0
2020-05,3호선,0321,충무로,0,0,0,0,2,0,0,2,1,1,3,2,1,2,6,2,1,0,5,0,0,0,0,0
2020-05,3호선,0322,동대입구,18,1064,2066,3971,5901,4901,4289,5044,6366,8014,10531,11642,14404,32428,28891,13612,9803,10192,8193,2268,3,0,0,0
2020-05,3호선,0323,약수,123,5594,9368,21326,34435,23811,16810,16319,17293,18103,17011,17498,19186,22199,29480,17003,13403,12910,10382,4013,2,0,0,0
2020-05,3호선,0324,금호,29,4489,8904,22839,31977,20752,13050,11424,11080,11441,10016,9504,10119,10976,10779,7229,5633,4772,3784,1437,4,0,0,0
2020-05,3호선,0325,옥수,250,2922,8316,20555,27450,18837,13026,12143,12161,13291,12652,12456,14251,15856,17265,11123,8785,7679,5880,2403,69,0,0,0
2020-05,3호선,0326,압구정,35,2864,7782,13568,20972,16374,20095,25075,29482,33130,39859,49183,57681,73568,118947,87652,67268,48728,36794,9171,11,0,0,0
2020-05,3호선,0327,신사,62,3668,5769,10044,15891,13699,14883,19331,22926,28290,35037,43070,52619,76637,121776,88261,60484,64145,55664,18297,0,0,0,0
2020-05,3호선,0328,잠원,0,1462,5639,13737,18267,11419,7657,7526,8478,8252,7344,7820,8931,10566,10672,6848,4791,4670,3523,1102,2,0,0,0
2020-05,3호선,0329,고속터미널,98,4579,6170,22113,35153,38214,40130,51569,61208,67073,72454,83945,95542,115285,123958,103244,117360,75214,53317,17684,6,1,0,0
2020-05,3호선,0330,교대(법원.검찰청),19,1231,2942,6465,9562,8327,9337,11954,13139,16297,18625,21091,22961,35129,59352,25920,20278,21351,23901,6284,7,1,2,0
2020-05,3호선,0331,남부터미널(예술의전당),45,2580,7788,22387,34392,28827,28070,30994,31710,36559,37282,42012,46881,78095,125891,60862,40157,36665,27365,8394,0,0,0,0
2020-05,3호선,0332,양재(서초구청),103,4827,12609,27663,37503,27548,24703,27570,31533,37794,40428,48270,57560,101832,181170,87542,56704,52802,39320,10959,7,0,0,0
2020-05,3호선,0333,매봉,4,1425,5540,12201,15359,11007,9098,9162,9495,11026,12552,14020,15912,28171,53537,20731,12676,13486,8993,2528,1,0,0,0
2020-05,3호선,0334,도곡,29,1013,3287,7288,9110,5938,4378,4902,5428,6021,6485,7651,10032,14171,15907,8922,5580,5370,3943,1067,6,0,0,0
2020-05,3호선,0335,대치,4,2304,10242,20991,19828,11975,9544,9393,11730,12794,12284,14732,15133,22620,24401,15737,11709,13197,27160,2956,0,0,0,0
2020-05,3호선,0336,학여울,2,441,1364,3307,3470,2448,1829,1715,1921,2037,1980,2428,2966,3993,5240,2787,1776,1480,1223,261,0,0,0,0
2020-05,3호선,0337,대청,23,3358,9139,22693,26769,14253,11238,10705,10729,11970,11587,13035,14422,18574,21596,11700,6970,5917,4264,1376,0,0,0,0
2020-05,3호선,0338,일원,2,1796,7100,18649,18670,12310,12057,12574,11968,11178,12222,14464,18668,25664,13745,7938,5314,3502,2933,879,3,0,0,0
2020-05,3호선,0339,수서,269,4284,11160,28426,36591,24986,23736,19405,23421,23502,19266,25855,28595,34538,45981,22949,20623,14510,13171,4343,5,0,0,0
2020-05,3호선,0340,가락시장,12,2449,6319,17305,19557,13618,11851,11955,11857,12210,12593,13390,14291,16861,26682,12198,8843,8002,6186,1737,3,0,0,0
2020-05,3호선,0341,경찰병원,5,2321,6587,18165,22521,13880,10084,8832,8274,9538,8869,9164,9370,13630,17708,6755,4938,5175,3452,764,4,0,0,0
2020-05,3호선,0342,오금,9,3196,6637,22234,26292,13312,8065,6714,7635,7481,6017,5874,7073,9488,11180,4849,3422,2844,2333,522,1,0,0,0
2020-05,4호선,0409,당고개,60,8167,15893,45217,45427,27374,19622,16753,18655,18034,17038,15861,16486,17456,16319,12410,7958,6215,4766,1277,5,0,0,0
2020-05,4호선,0410,상계,64,12029,31724,79900,70486,39625,27146,24564,25022,24508,22942,21871,23000,23033,22095,15150,11281,10301,11571,3072,3,0,0,0
2020-05,4호선,0411,노원,154,11508,22366,47829,49721,30175,23917,22715,25006,26107,25646,26527,29423,31518,33314,24766,26586,23687,24685,8987,36,0,0,0
2020-05,4호선,0412,창동,1721,15853,32978,83019,74351,48346,37338,35072,36615,36894,34903,36372,39961,42283,42199,26598,20778,19394,16197,7017,345,0,0,0
2020-05,4호선,0413,쌍문,80,21070,47341,109829,121372,71546,47431,39951,39184,37741,33835,32235,33962,35195,34203,23931,17366,14464,11255,4775,4,0,0,0
2020-05,4호선,0414,수유(강북구청),146,18784,39954,98051,117842,72973,49644,45046,46534,46554,45376,44212,45816,50530,57447,37105,28503,25744,21666,9814,1,0,0,0
2020-05,4호선,0415,미아(서울사이버대학),39,10012,18767,42589,50500,31312,22216,20701,21550,22782,20959,19585,20756,22454,25258,16620,11744,9570,6923,2530,1,0,0,0
2020-05,4호선,0416,미아사거리,15,13747,33916,82215,96810,56841,38420,35663,37670,38816,37105,37771,42854,40519,42552,33121,32686,20352,15705,7347,1,1,0,0
2020-05,4호선,0417,길음,11,8461,25440,70516,76991,41860,27765,24225,25428,25868,23120,23043,24358,28764,27178,17652,13825,10471,10622,3241,0,0,1,0
2020-05,4호선,0418,성신여대입구(돈암),50,5163,15669,39643,48625,32339,23212,23297,26761,28008,27948,29063,32600,37126,42742,28598,25760,26734,24608,9536,0,0,0,0
2020-05,4호선,0419,한성대입구(삼선교),62,6593,11313,26339,34113,22293,17017,16120,18536,19350,18659,20493,23040,26018,28881,16575,12993,12270,10164,3979,4,0,0,0
2020-05,4호선,0420,혜화,41,3399,6851,14946,18666,20298,25129,28274,28792,31422,38945,50401,62130,78487,101693,60244,55198,70881,65466,22266,5,0,0,0
2020-05,4호선,0421,동대문,223,6535,3941,5619,7512,12197,17145,23494,29093,33729,41873,49996,56223,80584,70176,31968,22281,23649,13549,5265,11,0,0,0
2020-05,4호선,0422,동대문역사문화공원(DDP),249,8012,4273,5689,7216,6765,7013,9910,12558,14937,19460,24758,29078,45908,66920,37019,27858,27085,20020,8071,9,2,0,0
2020-05,4호선,0423,충무로,71,2590,3604,6979,10811,11252,12358,15933,20149,25974,30947,34801,43716,72835,129138,63280,42884,42218,33594,14573,5,0,0,0
2020-05,4호선,0424,명동,34,546,1741,2355,4063,5795,7607,10596,13559,18453,23990,29923,37266,50566,88719,45602,37514,34245,18571,4331,1,0,0,0
2020-05,4호선,0425,회현(남대문시장),24,1966,3042,4459,6622,7843,11841,20358,28609,37559,45430,54260,67837,88327,109269,42669,39986,16733,10343,3433,6,1,0,0
2020-05,4호선,0426,서울역,134,4253,4797,10251,13316,8978,7551,9320,10035,10954,10301,12286,14465,30877,58651,19952,12551,11193,8337,2999,3,0,0,0
2020-05,4호선,0427,숙대입구(갈월),7,2904,7028,14559,22508,15398,12522,13380,14850,15970,16398,17684,22558,30032,44418,22053,16968,16218,13624,5946,1,0,1,0
2020-05,4호선,0428,삼각지,1,461,1799,4328,6796,4623,3437,3643,4192,5016,4943,5595,6653,11223,21428,8481,5759,5825,4363,1693,2,0,0,0
2020-05,4호선,0429,신용산,7,929,3741,8545,12880,10509,8635,11389,11992,14174,14703,18558,24635,43781,78401,35827,24168,20826,13727,5288,0,0,1,0
2020-05,4호선,0430,이촌(국립중앙박물관),20,1084,3985,10625,14521,9629,7339,6977,8296,8901,9146,10680,14363,16810,21129,9266,6841,7211,4561,1656,2,0,0,0
2020-05,4호선,0431,동작(현충원),38,485,1354,4264,5635,3784,3144,3341,3324,3657,3847,4813,5095,6371,7594,4340,3435,3224,2467,933,8,0,1,0
2020-05,4호선,0432,총신대입구(이수),76,5875,14902,40792,53615,32870,23825,24802,25885,27368,26763,27696,28736,31760,41090,24934,22788,19847,18493,7487,13,0,0,0
2020-05,4호선,0433,사당,80,9716,21088,57734,77153,55477,35348,29385,31377,33665,30823,29909,31467,38230,43782,31016,26959,29951,28815,10991,13,0,0,0
2020-05,4호선,0434,남태령,43,406,867,2156,2821,2313,1478,1573,1782,1619,1555,1558,2070,2846,3013,1324,963,621,286,113,1,0,0,0
2020-05,경부선,1001,서울역,0,45,66,6236,12651,7699,7261,7993,8922,7160,4525,8768,9382,9492,11486,9568,7818,8305,5706,2540,18,0,0,0
2020-05,경부선,1002,남영,72,2670,3918,10386,14443,9537,8192,9074,9843,9878,11207,13080,16389,23705,42275,16757,11972,10840,9199,4007,10,1,0,0
2020-05,경부선,1003,용산,255,3949,4633,16944,24829,26396,21763,34201,31671,40655,39291,57235,65810,90997,123728,76002,67083,63536,38885,14596,415,0,0,0
2020-05,경부선,1004,노량진,350,4709,6021,14973,21046,11753,9400,9715,10923,14246,11962,11372,13716,17026,22140,12919,13146,15780,18425,5947,78,1,0,0
2020-05,경부선,1005,대방,455,5182,10177,26467,34252,19294,14070,13918,14576,15213,14292,15744,18151,29385,41919,16639,11227,11112,9048,2672,11,0,0,0
2020-05,경부선,1006,영등포,4102,16750,15296,33477,48387,35588,30395,35710,44146,48623,54139,63090,75297,94722,133489,85488,89295,72279,56242,23106,155,0,0,0
2020-05,경부선,1007,신도림,492,2166,3155,8943,11024,6064,4159,3779,4177,4301,4381,4630,5388,7535,13021,5599,4312,4416,2754,1259,32,0,0,0
2020-05,경부선,1032,신길,792,10252,9797,20787,28003,16642,10510,9234,10134,10000,9223,9918,12200,16531,27579,12038,7436,6643,4884,2010,16,0,0,0
2020-05,경부선,1701,구로,10107,21965,17340,32465,34164,23491,18033,17710,18701,19248,19021,20440,24708,40129,58355,25479,15841,14067,10590,4744,35,0,0,0
2020-05,경부선,1702,가산디지털단지,1086,8206,6163,12202,12538,9079,8467,9079,10920,11968,12367,14350,20184,54313,101063,43824,26256,21279,14445,5688,85,0,0,0
2020-05,경부선,1703,금천구청,625,10537,16476,39883,37329,20933,14989,13445,13834,13546,12137,12105,13118,15652,23468,11297,7995,7025,5371,1753,30,0,0,0
2020-05,경부선,1704,석수,319,7343,14759,33849,34922,19247,12575,11367,11490,11359,10892,12164,13469,16828,18271,10346,6997,6001,3951,1625,42,0,0,0
2020-05,경부선,1705,관악,179,6962,10806,28694,26910,13841,9186,8396,8728,8860,9019,9293,10742,11708,10656,6636,5069,4570,2855,966,48,0,0,0
2020-05,경부선,1706,안양,287,14475,26624,68982,62611,34610,25544,24340,27360,27525,26629,28661,33569,37735,34760,24209,21983,23467,18392,7889,278,0,0,0
2020-05,경부선,1707,명학,102,5789,8814,21647,19413,10354,7810,7284,8450,8731,8166,8866,11702,20854,33491,11505,9381,7375,4394,1615,68,0,0,0
2020-05,경부선,1708,금정,286,21329,30008,70148,72132,42866,28504,26859,28449,27486,25313,27037,31972,51129,64491,31276,23968,21297,16478,7543,517,0,0,0
2020-05,경부선,1709,군포,64,5161,8140,16105,14704,8875,6855,6626,7166,7115,6784,6579,8704,16829,30260,10991,8266,5660,3631,1401,53,0,0,0
2020-05,경부선,1710,의왕,98,5803,11020,26434,25015,11879,9425,9202,9065,9244,8634,9240,11569,21290,20512,10604,7554,6381,3938,1692,112,0,0,0
2020-05,경부선,1711,성균관대,106,7782,22987,54856,44933,20774,16144,14475,15704,15346,13662,14158,16453,19786,20452,12592,10395,9711,8864,3852,285,0,0,0
2020-05,경부선,1712,화서,324,6481,16929,32586,24149,11313,8817,8044,8091,7983,6961,7119,9493,10131,9209,5453,4169,3742,3050,928,55,0,0,0
2020-05,경부선,1713,수원,2048,20227,30172,63615,57599,38123,35935,39913,41673,45127,47176,53957,66793,75946,85196,70723,72268,54574,47565,17743,569,0,0,0
2020-05,경부선,1714,독산,620,6476,14258,33675,32056,18257,14269,13345,15556,14907,13998,15658,21490,41643,62282,29146,16193,12729,8543,2557,51,0,0,0
2020-05,경부선,1715,세류,313,3072,6148,12360,8565,4771,3695,3717,3471,3243,3155,3479,4228,5279,5468,3471,2846,2416,1590,556,8,0,0,0
2020-05,경부선,1716,병점,2547,6784,19295,39343,30714,19351,16450,16886,17578,16446,15649,17560,20499,27728,29992,16496,12375,10443,7907,2249,28,0,0,0
2020-05,경부선,1717,세마,177,1752,4268,7205,5960,4677,3209,3224,3118,3382,2947,3048,3683,4525,5150,2438,1698,1757,926,377,16,0,0,0
2020-05,경부선,1718,오산대,132,2038,4807,7835,5626,4085,3454,3387,3604,3817,4134,4655,5886,6226,6883,3355,2804,2578,1685,899,59,0,0,0
2020-05,경부선,1719,오산,190,5490,11432,17446,16450,13140,12495,12393,14388,12984,13131,13599,15990,21558,22872,13382,11419,8186,5561,1851,79,0,0,0
2020-05,경부선,1720,진위,1,691,1167,2245,2064,1545,1253,1421,1472,1469,1299,1673,2411,4833,7322,2679,1612,1083,548,158,10,0,0,0
2020-05,경부선,1721,송탄,48,5304,6159,10277,7743,6290,6116,6173,6354,6785,5622,6200,7327,7580,8431,5085,3956,3065,1891,711,58,0,0,0
2020-05,경부선,1722,서정리,31,2596,6832,9349,8843,6987,7240,7774,9332,8692,8719,10727,13835,18772,16543,9201,6746,4346,2481,943,14,0,0,0
2020-05,경부선,1723,지제,3,775,2143,4978,3838,2475,2301,2227,3407,2269,2689,3886,4519,7699,7024,4463,2846,3152,2131,699,0,0,0,0
2020-05,경부선,1724,평택,124,6361,12251,20718,18997,16883,16177,15702,16745,17222,17875,18708,22586,26069,26171,18273,19054,13188,9604,4627,17,0,0,0
2020-05,경부선,1725,성환,34,1739,2620,5028,5255,4537,4921,5402,5767,6718,5868,6091,7373,10309,9380,4521,4063,2460,1386,647,45,0,0,0
2020-05,경부선,1726,직산,70,495,1177,1562,921,1090,988,967,1045,999,1027,1149,1212,2088,2407,1036,710,551,337,167,21,0,0,0
2020-05,경부선,1727,두정,921,3571,6638,10403,8380,6434,6053,5888,5979,6476,6546,6802,8004,9477,9411,6125,5096,4198,3465,1746,25,0,0,0
2020-05,경부선,1728,천안,1755,2429,4388,8187,7240,8178,7997,9082,8171,9440,10275,10931,11640,11528,11196,8886,6903,5508,3324,1499,4,0,0,0
2020-05,경부선,1729,당정,17,3099,8980,21324,18842,10067,7311,7015,6982,7054,6340,6263,7250,10119,13667,5929,4516,3432,2893,1185,109,0,0,0
2020-05,경부선,1749,서동탄,0,1127,4004,9307,3903,1941,1820,1689,1542,1560,1493,1802,1706,1958,2490,1331,896,729,603,95,6,0,0,0
2020-05,경부선,1750,광명,0,14,2389,11480,8232,4910,1736,3739,4313,3155,2972,3434,7987,3001,6123,6552,1664,4486,1719,446,1,0,0,0
2020-05,경인선,1801,개봉,1300,16691,32773,77910,75942,45048,30788,27246,29809,27930,24351,23549,26442,28560,28948,18062,13855,12285,8725,3836,144,0,0,0
2020-05,경인선,1802,오류동,590,11253,16211,42880,44218,24175,17010,14737,17655,16086,13875,12972,14561,14946,14652,8846,7042,5926,4787,1882,135,0,0,0
2020-05,경인선,1803,역곡,754,25105,39744,106380,103587,54958,35929,32468,33936,32998,28871,28129,33349,33107,32822,21285,18098,16148,13885,6028,507,0,0,0
2020-05,경인선,1804,부천,2451,32079,39172,93157,97007,55091,40465,40923,44550,45054,43267,44902,48323,52108,56149,39026,33151,33576,28871,13079,1434,0,0,0
2020-05,경인선,1805,송내,1386,14660,34582,96658,83108,43521,31075,30159,35416,31019,28404,29514,33137,42910,68454,31212,23976,19755,16713,7574,1110,0,0,0
