사용월,호선명,역ID,지하철역, 4:00, 5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00
Nov-19,4호선,420,혜화,37,4286,8008,19514,27892,30263,36396,49210,57454,60412,67874,97335,110525,133898,154578,94290,92025,122966,120664,49716,6911,0,0,0
Nov-19,4호선,421,동대문,371,9922,5175,6791,10102,15937,22313,31598,41049,48355,59556,68321,76694,104162,93218,46675,33262,30440,29283,16625,2195,1,0,0
Nov-19,4호선,422,동대문역사문화공원,221,11911,6696,9687,14304,16481,18550,21925,27415,30490,37120,46315,51943,70565,102803,61072,47241,46232,42813,26000,4546,3,2,0
Nov-19,4호선,423,충무로,83,3825,5470,11756,19595,23947,26921,31017,36187,46819,54101,63173,75109,107739,176902,95735,70039,71843,56282,31730,6508,2,0,0
Nov-19,4호선,424,명동,47,1664,3954,6986,15425,29189,36631,42663,46761,54441,65914,81519,93765,111332,159787,106689,96943,103048,95856,40144,2662,2,0,0
Nov-19,4호선,425,회현(남대문시장),54,2682,4188,6910,11705,16501,23343,35349,46435,62555,75730,86031,97058,137020,143437,66838,67332,30492,17747,7361,929,0,0,0
Nov-19,4호선,426,서울역,249,5578,7143,13470,20207,17238,15496,17689,18408,19364,18647,21812,25923,44669,84510,31387,21379,19356,15073,7335,954,3,0,0
Nov-19,4호선,427,숙대입구(갈월),22,3508,8378,19212,31995,23933,19988,23133,24582,26761,25994,31618,43997,46451,67129,34464,27830,27813,22995,11914,1897,2,0,0
Nov-19,4호선,428,삼각지,7,645,1963,5884,9683,6571,4843,5353,6665,8025,8031,8016,9442,13918,26911,10866,8410,8454,7327,3200,413,2,1,0
Nov-19,4호선,429,신용산,10,1359,4354,11656,18470,15563,14094,17135,19103,22902,23135,27749,37031,56303,101471,47161,33932,31455,21973,10804,1431,5,0,0
Nov-19,4호선,430,이촌(국립중앙박물관),76,1472,4725,15078,22467,15479,11550,15182,18788,15773,16087,18292,25255,29089,28563,12875,9045,12055,7655,4790,287,1,0,0
Nov-19,4호선,431,동작(현충원),35,455,1466,5311,7749,5646,4014,4907,4400,4161,4212,4953,5521,6724,7145,3338,2558,2467,1793,688,128,1,0,0
Nov-19,4호선,432,총신대입구(이수),145,7074,18163,51611,75043,48283,34640,34394,35602,37183,35869,35998,37179,41606,50827,30897,28226,27053,22799,12349,1823,3,0,0
Nov-19,4호선,433,사당,117,11172,26494,76625,104850,76448,53755,45035,47406,47551,46753,41965,44288,53929,62124,43323,37914,42399,40871,21115,2759,5,0,0
Nov-19,4호선,434,남태령,52,517,1048,3159,5353,3870,2779,2667,2885,2880,2531,2913,4216,4933,4853,1871,1177,807,370,200,37,0,0,0
Nov-19,경부선,1001,서울역,4,72,78,9843,21906,16718,14652,18099,15345,12391,6575,18319,13903,16429,17106,17324,12988,12512,10674,6288,1000,4,0,0
Nov-19,경부선,1002,남영,73,3103,5311,13249,20586,13233,11769,13367,14639,15834,16280,19609,26556,31049,56148,23353,17627,17498,14146,6724,428,0,0,0
Nov-19,경부선,1003,용산,335,5196,6667,24471,36305,44602,39910,51596,55877,67143,64581,94130,104294,129870,174501,108857,110046,102647,65692,29606,1453,2,0,0
Nov-19,경부선,1004,노량진,399,5785,7915,21146,32128,19481,14917,14571,16926,20097,18159,18891,21088,25520,31252,19610,19745,24715,28861,11525,582,0,0,0
Nov-19,경부선,1005,대방,537,6623,11941,34991,49980,29962,21766,20058,23011,24725,22772,23766,25307,37712,52937,21438,16500,16584,14518,4063,184,0,0,0
Nov-19,경부선,1006,영등포,3557,22027,18767,44622,66924,48555,45898,50438,60743,69327,82271,99491,119120,139808,184702,118827,122029,102988,84608,39191,1240,0,0,0
Nov-19,경부선,1007,신도림,438,2687,3568,11377,14704,7916,5153,5052,5695,5803,5763,5837,6677,9294,15913,6861,5332,5061,4098,1861,67,0,0,0
Nov-19,경부선,1032,신길,623,12765,11486,26699,37861,22491,14555,12969,14950,13490,11629,12743,16276,21551,35568,13927,9205,9940,6238,2828,186,0,0,0
Nov-19,경부선,1701,구로,12593,28991,21587,43110,45691,31895,26286,25304,27714,28935,27566,29370,33943,51649,76536,32548,21624,18889,15150,6759,106,0,0,0
Nov-19,경부선,1702,가산디지털단지,1951,10601,8517,16246,17035,13337,11766,12680,14271,16428,16789,18025,24673,59535,126638,54144,32872,28425,18564,8600,267,0,0,0
Nov-19,경부선,1703,금천구청,562,12019,20919,53812,51760,30850,22473,19443,19996,18399,16040,16209,18118,21291,29287,13157,9894,8461,6202,2247,77,0,0,0
Nov-19,경부선,1704,석수,412,8728,19040,47311,51008,30303,19408,17343,17123,15448,14264,15940,17868,24178,25387,14623,9422,7837,5944,2458,69,0,0,0
Nov-19,경부선,1705,관악,194,7732,13904,37973,38272,20434,13963,12189,14744,13866,12762,12140,14102,15893,13404,8006,5811,5647,3824,1309,63,0,0,0
Nov-19,경부선,1706,안양,336,16776,34170,94074,89725,51764,37788,36760,44320,43493,41188,50929,65512,68435,51530,35889,33666,38095,34365,16552,606,2,0,0
Nov-19,경부선,1707,명학,122,7438,10746,29707,28171,15614,11607,11646,13275,12109,13994,13487,19919,33067,43212,17347,14495,12475,7852,3635,132,0,0,0
Nov-19,경부선,1708,금정,272,26254,35299,92198,97024,59882,41858,37160,38072,35321,31052,32702,40495,59733,78589,35807,29164,27267,21418,10066,1213,6,0,0
Nov-19,경부선,1709,군포,104,6019,9108,21838,20649,12509,9525,9030,9511,8193,7774,8389,10393,22447,38890,13808,11738,8901,4386,1793,88,0,0,0
Nov-19,경부선,1710,의왕,29,6914,12907,32775,36072,18519,13332,12690,13266,12187,11630,12514,16451,29306,27402,13242,9430,8118,4926,2307,190,0,0,0
Nov-19,경부선,1711,성균관대,136,8922,27667,73016,63826,32631,24668,22663,23887,23197,20870,22847,30116,32534,31972,18953,15527,15239,12480,6184,390,0,0,0
Nov-19,경부선,1712,화서,406,7993,20321,45180,37265,20125,14802,13006,12171,11201,10375,10884,12502,14973,12616,7332,5576,5184,4068,1487,86,0,0,0
Nov-19,경부선,1713,수원,2438,23656,39427,83299,91934,63642,56122,60420,64766,68816,70619,86817,110605,123945,118423,100183,98042,80598,71142,29549,988,1,0,0
Nov-19,경부선,1714,독산,703,8247,18037,45598,46544,27814,20786,19601,21344,20030,18143,19728,25499,50115,79276,34311,19054,15127,9890,3646,178,0,0,0
Nov-19,경부선,1715,세류,386,3439,8059,17205,13373,7582,6999,5979,5546,5446,4932,6013,6692,8741,7936,4858,3995,3275,2532,748,13,0,0,0
Nov-19,경부선,1716,병점,2989,8286,26823,55867,51326,35303,27504,26726,28266,25928,25401,29397,35819,42789,45241,25681,17199,15674,11594,3480,33,0,0,0
Nov-19,경부선,1717,세마,218,2067,5808,10559,10953,8002,5655,4654,4961,4695,3912,4421,5486,6572,6922,3201,2133,1943,1251,538,32,0,0,0
Nov-19,경부선,1718,오산대,127,2338,4449,11877,9913,7168,5495,4909,5485,5348,5678,7580,10945,9752,9493,4114,3636,3026,2105,961,56,0,0,0
Nov-19,경부선,1719,오산,333,6587,13648,25503,26965,20558,19131,18054,19167,18578,16969,18997,22309,27495,31079,15644,14070,10570,7611,2873,122,0,0,0
Nov-19,경부선,1720,진위,7,704,1780,3763,3554,2761,2057,1850,2093,2203,2022,2726,3852,6566,9930,3248,1993,1186,604,273,17,0,0,0
Nov-19,경부선,1721,송탄,50,5999,7873,13356,13068,11590,9068,9081,9492,9050,8160,8414,11296,11111,11390,6869,4811,3989,2367,1206,46,0,0,0
Nov-19,경부선,1722,서정리,24,3017,7664,12374,13934,9810,10301,9228,10480,10472,9300,11662,15274,22492,18079,10212,7064,5189,2933,1295,14,0,0,0
Nov-19,경부선,1723,지제,2,1051,2741,7421,6259,4748,3326,3245,4549,3623,3663,5383,6211,11354,9556,6124,3728,3675,2514,948,6,0,0,0
Nov-19,경부선,1724,평택,70,8033,14693,31006,34648,27484,26832,21386,23678,23799,23532,26890,31895,36631,34925,23694,24027,17425,13113,6466,323,0,0,0
Nov-19,경부선,1725,성환,18,2101,3060,6706,8410,6472,7410,6691,10636,10121,10027,14853,22555,18646,16632,6997,6324,4585,2806,1163,87,0,0,0
Nov-19,경부선,1726,직산,39,782,1481,2164,1852,2044,1566,1491,1486,1515,1427,1750,1725,2457,3488,1278,969,979,411,226,19,0,0,0
Nov-19,경부선,1727,두정,1301,4462,8167,14399,13423,10757,8994,9035,11296,9637,11151,12544,15460,16943,18162,11092,8245,7448,5730,2243,292,0,0,0
Nov-19,경부선,1728,천안,2526,2953,5460,10628,11303,12647,11585,12290,13228,12859,18277,21021,26526,22977,19981,12880,10154,8004,5503,2701,572,0,0,0
Nov-19,경부선,1729,당정,8,4079,10876,30353,27360,16156,11064,10616,11697,10213,9390,10535,13017,17203,19129,8705,6766,5759,4817,2023,133,0,0,0
Nov-19,경부선,1749,서동탄,2,1561,5021,13195,6572,3482,2973,2694,2500,2415,2018,2203,2622,3202,3167,1662,1049,883,577,124,7,0,0,0
Nov-19,경부선,1750,광명,1,41,2499,15870,7438,8216,3633,4272,4736,4022,3945,4796,11281,4624,13437,4785,4864,2477,1836,3,0,0,0,0
Nov-19,경인선,1801,개봉,1550,20718,39279,104287,105098,65050,44904,39043,40169,38459,33658,32622,36161,38344,37233,22363,17552,15628,11832,5492,192,0,0,0
Nov-19,경인선,1802,오류동,511,12298,19082,56186,57394,33926,23391,20703,22840,21631,17408,18141,20507,20161,19051,10676,8833,7713,6015,2637,133,0,0,0
Nov-19,경인선,1803,역곡,765,29017,48413,140534,143627,80514,52197,45392,48136,45904,39010,40596,48560,55446,50609,31893,25738,24506,21753,11030,862,0,0,0
Nov-19,경인선,1804,부천,2511,39798,46953,122188,128745,78283,58181,55928,62355,62095,58810,63480,73310,76430,74717,52918,43257,45370,41249,21056,1786,0,0,0
Nov-19,경인선,1805,송내,1529,18351,40787,132369,116598,67774,48648,45134,49338,43339,38346,40551,48617,60187,91854,43738,32006,27775,22819,11024,1746,0,0,0
Nov-19,경인선,1806,부평,7623,28057,40238,102965,100864,58225,48950,47430,54888,53937,53969,57909,68328,72936,71049,55224,51502,54960,50439,28093,4899,0,0,0
Nov-19,경인선,1807,백운,128,8847,15979,35160,35450,21635,16893,15435,15787,14054,12458,12545,13252,14395,13581,7309,5659,6107,5051,2559,330,0,0,0
Nov-19,경인선,1808,동암,739,22887,33641,66450,68155,42373,32179,29233,29979,29159,24701,24522,26740,30360,29664,18603,14156,13779,10920,5586,475,0,0,0
Nov-19,경인선,1809,주안,1269,15876,28711,74922,71275,44089,35081,35138,41847,39274,35232,40655,43600,51307,52930,32356,27862,26349,22058,12049,1134,0,0,0
Nov-19,경인선,1810,제물포,904,7612,15052,41569,40097,22967,17430,17817,20090,19942,18026,22659,29423,29733,29034,13480,9621,7878,5913,2794,146,0,0,0
Nov-19,경인선,1811,동인천,2063,9624,18255,49628,41282,27167,23897,25708,27919,29506,29186,33255,36695,44968,52790,27204,17416,13687,9253,3644,16,0,0,0
Nov-19,경인선,1812,인천,302,1436,3263,6425,6094,4260,4450,5720,7627,9789,12868,14217,16669,17521,14935,6774,4661,3435,1879,581,11,0,0,0
Nov-19,경인선,1813,구일,290,3977,10050,31187,29632,16325,11818,10971,11585,11126,10465,12134,16640,15416,15878,9501,6645,8914,20710,7867,109,0,0,0
Nov-19,경인선,1814,소사,1180,18191,17710,40756,39730,26707,20418,18352,20484,18910,17430,19861,22922,22243,20351,12010,8686,7746,6333,2723,218,0,0,0
Nov-19,경인선,1815,부개,1918,10158,17757,44612,41321,24394,17987,15658,16465,14796,11928,11218,13881,14585,14085,8106,5905,5066,3566,1961,292,0,0,0
Nov-19,경인선,1816,간석,465,5922,12801,28307,28064,15341,11785,10678,10424,10281,8523,8683,9737,10912,10815,6384,5038,4586,3541,1979,199,0,0,0
Nov-19,경인선,1817,도원,777,2651,3796,8468,8283,5933,5383,5821,7789,9443,6511,9860,17138,10937,10023,4049,3305,3338,1430,655,52,0,0,0
Nov-19,경인선,1821,온수(성공회대입구),183,5776,9268,25586,27523,17822,13247,12601,15128,14657,12581,12886,17806,18352,14571,7850,6109,6555,4568,2689,250,0,0,0
Nov-19,경인선,1822,중동,713,10729,17804,47995,40651,24576,17344,15951,17143,16697,13141,12830,14845,15350,15884,8653,6963,6256,4237,1946,232,0,0,0
Nov-19,경인선,1823,도화,302,4032,6894,16997,17458,9747,7178,6787,7320,6903,5716,5976,8180,9233,7852,3832,2862,1947,1477,901,28,0,0,0
Nov-19,경원선,1008,이촌(국립중앙박물관),87,1247,3715,9060,11904,9592,7489,7216,7563,7781,6888,7411,9029,11392,11101,6357,5043,4585,3395,997,100,0,0,0
Nov-19,경원선,1009,서빙고,41,730,1792,3312,4374,4027,3319,2985,3319,4112,3423,4267,4688,6539,7594,3032,2566,2286,1860,431,20,0,0,0
Nov-19,경원선,1010,한남,166,2397,2866,5595,7276,6152,5532,6349,7498,6615,7193,9021,11434,14971,17314,9188,6903,6173,4982,2449,135,0,0,0
Nov-19,경원선,1011,옥수,0,3,12,24,56,30,27,17,21,23,31,41,518,373,41,343,39,22,17,43,4,0,0,0
Nov-19,경원선,1012,응봉,115,1211,2784,7718,9189,5796,3697,3264,3430,2943,2525,2722,3250,3195,3076,1843,1268,1094,692,295,30,0,0,0
Nov-19,경원선,1013,왕십리(성동구청),823,5763,9106,28003,48228,29480,18554,18958,23354,26279,26297,29861,36943,40498,39492,30931,29964,35678,35068,17581,2011,0,0,0
Nov-19,경원선,1014,청량리(서울시립대입구),1056,7257,8616,30662,36119,30094,31233,26922,32419,35196,35224,40814,39551,41134,35489,29820,35141,17895,14175,5248,320,0,0,0
Nov-19,경원선,1016,외대앞,525,6615,9466,23265,30431,20430,15280,17694,20312,18638,20461,21630,25087,35120,25333,15519,13506,16187,11852,6060,337,0,0,0
Nov-19,경원선,1017,신이문,1363,9377,15795,43029,49356,27750,18416,15132,15157,14416,11906,11260,10863,11207,11310,7430,4879,3575,2599,1254,79,0,0,0
Nov-19,경원선,1018,석계,1419,7526,14385,29412,37119,26056,19774,17879,18384,17917,15996,16122,16147,17538,16329,11341,8854,8448,6895,3553,295,1,0,0
Nov-19,경원선,1019,광운대,1910,6453,14276,38542,36209,20890,15222,14615,17552,15752,15627,16560,20075,24610,17609,10655,9687,9471,7693,3933,441,0,0,0
Nov-19,경원선,1020,월계,959,5547,8443,21253,23779,16714,13011,11788,13402,14583,11881,12753,17639,18361,12856,7517,6346,6012,5124,1668,155,0,0,0
Nov-19,경원선,1021,녹천,1282,4726,8468,23548,22915,14966,10057,8583,9414,7668,6807,6073,7972,7073,6127,3970,2483,2291,1657,644,69,0,0,0
Nov-19,경원선,1022,창동,0,0,0,0,4,1,1,1,0,2,2,0,1,1,2,2,1,1,0,1,2,0,0,0
Nov-19,경원선,1901,방학,512,11946,15223,35544,36114,25054,18891,17979,18788,18267,16109,15708,16772,18045,19730,10595,7783,6282,4861,1813,199,0,0,0
Nov-19,경원선,1902,도봉,198,7934,10237,22361,23505,15853,12619,11651,11046,11460,10807,9976,10347,11246,11502,5608,3603,2754,2130,951,122,0,0,0
Nov-19,경원선,1903,도봉산,192,7166,10024,26386,24911,16570,13526,13761,15993,19484,22675,23487,23654,19704,13951,8526,5155,3765,2704,1147,180,0,0,0
Nov-19,경원선,1904,망월사,443,7256,13271,30417,29373,21294,16411,16070,19302,17953,15197,17853,21073,21764,16440,8662,7044,6452,5295,2819,362,0,0,0
Nov-19,경원선,1905,회룡,1147,15443,26099,63673,54399,36955,29041,25728,25339,22071,18281,16852,17075,16636,14704,9071,6830,5801,4540,1863,225,0,0,0
Nov-19,경원선,1906,의정부,2937,11246,22341,49388,49045,33684,28571,31070,34919,36507,39184,44000,49594,52968,53321,36873,33334,25749,21760,10597,811,0,0,0
Nov-19,경원선,1907,가능,434,8694,14068,26351,27086,17894,13555,12315,12546,11409,10076,9443,10074,13076,10977,6966,5109,4535,3312,1687,128,0,0,0
Nov-19,경원선,1908,녹양,260,5393,10343,21376,20677,13177,10414,8805,8564,8313,6848,6702,6615,9053,9524,4738,3650,2835,1991,963,81,0,0,0
Nov-19,경원선,1909,양주,1682,6405,14766,37365,34513,24686,19751,16190,15407,14793,11934,12567,13187,16304,17986,9108,4920,4081,2513,948,32,0,0,0
Nov-19,경원선,1910,덕계,0,2288,6176,12903,12637,6085,5259,4003,4433,4065,3182,3248,3865,4180,3846,1816,1087,734,610,226,7,0,0,0
Nov-19,경원선,1911,덕정,1,4058,9639,23563,26875,13008,11719,11174,11705,12403,8724,13643,15564,16788,15609,7609,5261,4442,2999,1609,202,0,0,0
Nov-19,경원선,1912,지행,20,5175,11472,24937,29525,18851,13358,12865,12716,13094,9686,10529,13240,13381,16167,8170,7136,5938,5010,2427,144,0,0,0
Nov-19,경원선,1913,동두천중앙,18,2333,5261,11330,11812,8775,6747,7019,7724,7902,6280,6639,7521,7454,8586,3342,2283,1744,1039,386,6,0,0,0
Nov-19,경원선,1914,보산,27,1541,2720,5336,5009,4543,3385,3567,3495,3606,3053,3118,3439,5548,3953,2258,1576,1121,627,258,15,0,0,0
Nov-19,경원선,1915,동두천,18,987,3106,5900,7395,5999,4076,4225,4110,4255,3487,4645,5921,5623,6606,3152,1861,1036,773,524,5,0,0,0
Nov-19,경원선,1916,소요산,58,905,1055,6150,7112,6759,7600,6671,7968,11996,16566,21048,17045,11216,6194,2790,1739,1113,420,194,6,0,0,0
Nov-19,안산선,1751,산본,537,9422,23839,64638,62632,35990,28662,26360,28338,27236,26451,28738,30981,33839,37287,27092,20417,20970,18230,7538,1593,4,0,0
Nov-19,안산선,1752,대야미,4,2532,7498,18301,21749,12420,8747,7627,7369,8051,7368,7719,8330,9763,11055,5891,4685,3108,2312,1100,383,0,0,0
Nov-19,안산선,1753,반월,5,3420,7233,17943,19436,12964,9494,8423,7987,8225,6439,6119,7281,10175,9308,5642,3532,2787,1863,974,305,0,0,0
Nov-19,안산선,1754,상록수,476,16618,37459,86683,87270,50501,36934,33506,33870,31597,25939,27021,32633,39783,35095,22774,17001,15907,10676,5284,1217,0,0,0
Nov-19,안산선,1755,한대앞,174,6818,14820,32062,28950,18394,14972,14348,15550,14563,13649,13968,17941,21454,19862,11082,9065,8445,7575,3129,578,0,0,0
Nov-19,안산선,1756,중앙,233,8853,25000,53686,47166,28012,24137,24620,28791,28668,26360,29098,35978,39363,39530,26847,25932,26211,23714,11129,2070,0,0,0
Nov-19,안산선,1757,고잔,287,5109,13320,32388,23983,16065,14400,13937,14275,14320,13852,14713,17961,23166,23861,10925,8333,7597,5709,2373,359,4,0,0
Nov-19,안산선,1758,초지,312,3012,8394,18823,15673,9881,7110,7013,7504,6855,6299,7846,10518,12994,12661,5750,3854,2936,2242,843,135,1,0,0
Nov-19,안산선,1759,안산,2350,14629,15807,27698,29148,26188,21182,19682,20498,20528,20253,22476,25936,48378,52046,26452,22425,14516,6451,2174,361,3,0,0
Nov-19,안산선,1760,신길온천,14,1753,3642,8256,7101,3869,3014,2671,2491,2392,1941,2137,2683,3775,3775,1682,1222,849,438,214,54,0,0,0
Nov-19,안산선,1761,정왕,284,6071,9887,18633,17362,12646,11747,12597,13228,14093,12980,16240,22774,32051,33565,17249,12755,10364,6015,2415,305,4,0,0
Nov-19,안산선,1762,오이도,256,6967,18842,42789,37934,23372,17677,16001,16260,15350,13548,15181,18379,24700,22797,13912,9956,8402,6730,2707,157,2,0,0
Nov-19,안산선,1763,수리산,9,3222,9263,21600,20881,12424,8633,8445,7566,6511,5238,5441,5807,5722,5829,3201,2281,1473,1191,682,203,0,0,0
Nov-19,과천선,1450,선바위,2,1409,7096,23356,31489,22740,14445,13022,13537,13877,13438,13272,16935,28759,37984,18248,10937,9702,5952,2059,251,1,0,0
Nov-19,과천선,1451,경마공원,1,304,910,2220,3502,2738,2757,3571,5014,6160,9249,13376,23276,44508,77048,10412,2717,1047,429,194,49,1,0,0
Nov-19,과천선,1452,대공원,2,35,206,872,1127,1575,2407,6921,12842,10850,12795,16954,20322,20730,14389,5661,4476,2954,755,192,41,0,0,0
Nov-19,과천선,1453,과천,4,1682,6330,20064,21603,14389,9581,9079,9682,8931,8169,8280,14765,15026,8459,4266,2722,2074,1479,573,139,0,0,0
Nov-19,과천선,1454,정부과천청사,9,1764,5571,18683,19264,17481,14256,14804,16499,20787,25359,23786,26108,36871,58676,17964,13983,15844,13409,3497,356,1,0,0
Nov-19,과천선,1455,인덕원,108,9966,27743,88615,87587,55374,41655,36259,39543,39764,33579,34442,40958,56042,88183,37248,28215,27686,20254,8125,1350,2,0,0
Nov-19,과천선,1456,평촌,45,4590,20919,65972,58931,33141,24972,22559,24152,22815,22160,23754,26856,40780,64031,30226,22300,20779,17230,6615,1151,0,0,0
Nov-19,과천선,1457,범계,127,8513,31384,101037,93651,56618,41610,40007,44102,44111,41817,44493,52187,59448,72563,45849,46780,39744,35094,14383,2282,0,0,0
Nov-19,분당선,1023,선릉,44,1428,2136,4601,7405,7197,7692,10264,12195,14491,15477,18489,27895,40412,79847,34803,22654,21573,19348,6706,363,0,0,0
Nov-19,분당선,1024,한티,22,1940,7142,22637,31100,21059,16458,18301,21876,24126,23132,27006,33475,43172,50301,33524,34374,25823,32452,6259,245,0,0,0
Nov-19,분당선,1025,도곡,45,1310,3203,9511,15388,11993,10101,10879,11164,12176,12689,14555,17498,21681,27628,13675,9055,9041,6157,1768,96,0,0,0
Nov-19,분당선,1026,구룡,7,442,1225,2894,5337,4469,3267,3567,3908,3963,2607,3168,7347,4662,5334,2012,1162,1881,598,188,18,0,0,0
Nov-19,분당선,1027,개포동,4,747,3130,9219,11292,7811,6093,5767,6823,6463,6278,6677,8174,9231,8389,5358,3724,3606,3271,1064,50,0,0,0
Nov-19,분당선,1028,대모산입구,12,2022,4000,10371,13422,8398,6034,6013,6292,5818,4966,5449,8029,9507,8695,3801,2620,1858,1287,459,37,0,0,0
Nov-19,분당선,1030,수서,113,3385,7226,27431,44875,30268,29409,22720,27537,25562,18304,27093,31723,37466,49930,23508,22487,16614,16609,10886,237,0,0,0
Nov-19,분당선,1031,복정,0,0,0,1,4,1,2,1,0,2,0,1,0,4,2,2,1,4,0,1,0,0,0,0
Nov-19,분당선,1846,수원,1111,4785,8907,27886,34158,18760,11298,10590,11341,11718,11471,13038,16775,20838,23635,17911,14990,13794,12468,5586,123,0,0,0
Nov-19,분당선,1847,서울숲,103,2358,5015,15096,25729,17653,9648,9873,11623,13047,14314,17544,25633,32000,40807,20481,12645,10833,7364,2288,62,0,0,0
Nov-19,분당선,1848,압구정로데오,107,1997,3440,5773,9933,8588,9052,13690,17512,20779,25273,31873,39249,53898,85109,63044,52160,36653,27685,11349,403,0,0,0
Nov-19,분당선,1849,강남구청,30,1258,2840,7607,12225,10518,9570,10633,11999,14494,15067,17396,18537,26971,54382,29287,16981,15306,11107,4574,138,0,0,0
Nov-19,분당선,1850,선정릉,27,1106,2354,5123,9376,7599,6608,8490,11508,11727,12926,13037,15414,22804,48018,26264,13635,12743,9086,3388,147,0,0,0
Nov-19,분당선,1851,가천대,37,5437,7245,18934,28836,17136,14681,12939,19141,18981,23619,26300,38764,36850,22795,20117,13127,11683,9497,6268,326,0,0,0
Nov-19,분당선,1852,태평,200,16776,22278,45440,71307,46784,27238,22329,23270,22839,20417,19631,20192,21734,22665,13071,9969,8425,6076,2663,223,0,0,0
Nov-19,분당선,1853,모란,415,15545,23500,61278,82894,59721,38989,36703,40790,42057,39463,39200,43338,45072,47513,28260,20002,20027,15795,8374,745,0,0,0
Nov-19,분당선,1854,야탑,280,8110,20245,60147,80691,53845,43519,44820,47597,49214,48971,52694,60814,71727,98756,56219,42221,39685,30062,12562,968,0,0,0
Nov-19,분당선,1855,서현,440,5957,13351,38107,50251,37642,32852,35280,40727,43387,46482,52616,56959,75027,101045,63141,59527,49987,40858,17398,1502,0,0,0
Nov-19,분당선,1856,수내,194,3019,7441,19533,27922,20036,16157,17515,19980,21804,23328,26633,27459,37181,53465,29854,29377,21267,18455,5687,383,0,0,0
Nov-19,분당선,1857,정자,512,3845,11299,31267,41616,29596,21567,21380,23177,23652,24257,27365,30071,43202,62844,36657,27124,28365,26966,11398,1805,0,0,0
Nov-19,분당선,1858,미금,727,3912,12944,28614,40606,31173,27818,28627,30894,32579,33538,37205,36739,43568,46789,27202,21853,22768,18791,6390,432,0,0,0
Nov-19,분당선,1859,오리,809,3956,14625,34183,39690,28874,22566,20850,21308,21791,20441,22077,23736,30959,39549,17840,13639,13013,9418,3822,167,0,0,0
Nov-19,분당선,1860,이매,74,2696,6527,16744,19792,13424,12531,10610,12571,11222,10781,9856,13891,17967,15654,8519,6202,6657,4801,1171,121,0,0,0
Nov-19,분당선,1861,보정,43,1113,3501,10396,12946,8546,6826,5059,4593,4079,3608,4134,4540,5837,4173,1919,1461,1242,1047,471,40,0,0,0
Nov-19,분당선,1862,죽전,1648,4633,15674,49568,49033,30279,22864,22367,24447,24314,24364,29583,33645,40078,44727,30231,31927,19632,14795,5174,94,0,0,0
Nov-19,분당선,1863,구성,83,2740,7403,23771,26060,15795,10745,9132,8105,7546,6326,6869,7162,8640,9330,4218,3168,2769,1792,687,56,0,0,0
Nov-19,분당선,1864,신갈,93,2920,8271,20876,24527,14471,9998,9007,8647,8063,6917,6944,8183,7825,6249,2924,2122,1912,1534,760,102,0,0,0
Nov-19,분당선,1865,기흥,221,5473,14626,40911,46468,25806,17725,16358,16414,15250,15157,15251,19632,22971,22746,14116,11317,10393,9385,3575,490,0,0,0
Nov-19,분당선,1866,상갈,34,3192,9812,22526,27292,16489,11632,9638,9033,8153,7338,7432,9193,12784,13158,7176,4702,3912,2344,820,91,0,0,0
Nov-19,분당선,1867,청명,27,2175,6705,20166,20926,11103,7392,6753,6408,6410,5514,6744,7784,9001,10363,4990,3283,2625,2313,975,114,0,0,0
Nov-19,분당선,1868,영통,92,2463,7634,20488,23356,14855,12013,14134,14788,16011,15455,18483,22213,29364,31904,16820,14788,15718,15719,6714,1003,0,0,0
Nov-19,분당선,1869,망포,60,4403,18213,54259,56531,29196,18977,18092,18417,16986,15471,16568,20991,33011,47079,23650,17170,15287,12322,5035,596,0,0,0
Nov-19,분당선,1870,매탄권선,70,2561,7968,19850,21744,11959,7909,7110,7595,6661,6359,6108,7642,11209,9750,5246,3468,3277,2626,947,99,0,0,0
Nov-19,분당선,1871,수원시청,468,6484,10818,26017,27727,15375,12736,14784,19016,18544,19130,22400,26480,31320,38194,22519,22216,20437,18217,8284,783,0,0,0
Nov-19,분당선,1872,매교,385,2278,3693,7911,10109,5676,4527,3981,3840,4437,3146,3592,5391,7636,5930,2619,1862,1638,1843,350,34,0,0,0
Nov-19,일산선,1948,원흥,165,6167,13803,41157,45450,26182,17282,14592,14639,14081,11828,11990,14711,16908,15260,7651,5749,5592,4557,2105,305,0,0,0
Nov-19,일산선,1949,지축,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Nov-19,일산선,1950,삼송,526,7524,26097,77428,82037,45401,32827,28002,29529,27733,24037,24858,31170,37077,35480,21478,14945,13854,15055,4218,708,2,0,0
Nov-19,일산선,1951,원당,181,9782,21828,50674,55291,32420,24589,21220,21358,20152,17203,16387,17528,19120,18420,10232,6964,5734,3980,1759,212,0,0,0
Nov-19,일산선,1952,화정,164,11193,28792,65251,66975,43767,35176,33057,36001,37278,36004,35504,36699,36943,35994,21770,17521,20218,17282,8033,1343,0,0,0
Nov-19,일산선,1953,대곡,20,695,2304,7535,7421,4231,2763,2383,2803,2876,2751,2653,3159,4252,5346,2455,1505,1266,894,620,86,0,0,0
