사용월,호선명,역ID,지하철역,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00
2020-06,2호선,12,을지로입구,103,2206,2915,7471,11921,13233,15222,22459,26369,36999,42094,52382,62299,138047,244945,100877,91159,63025,42748,12495,6,0,0,0
2020-06,2호선,13,을지로3가,13,875,1970,4810,8339,8332,9863,12909,13508,17778,21106,25562,32781,71714,126459,51497,33710,35372,31160,13962,10,0,0,0
2020-06,2호선,14,을지로4가,11,926,1327,2556,4601,6055,8076,11267,13809,15422,18181,20892,24213,48887,70260,33054,16331,12679,9614,3708,5,0,0,0
2020-06,2호선,15,동대문역사문화공원(DDP),245,7836,4539,6215,9042,8177,8426,11579,13421,15376,19563,22070,31372,37166,42999,25770,19581,20562,14196,5974,3,0,0,0
2020-06,2호선,16,신당,30,6002,11746,27115,42781,25115,16706,15689,17458,18437,18076,18720,21617,25727,33575,21608,15752,13500,10298,4366,3,0,0,0
2020-06,2호선,17,상왕십리,55,5781,13127,38545,59150,30220,18050,15931,16485,16822,15187,17008,17556,21357,26750,17153,11402,10257,7470,2507,0,2,0,0
2020-06,2호선,18,왕십리(성동구청),741,7189,10256,26554,44624,25997,17362,17011,18443,19773,19466,22097,26936,31175,35865,23328,21070,23921,24840,13015,73,3,0,0
2020-06,2호선,19,한양대,5,1400,2666,5243,8586,6395,5393,7584,8862,9384,10894,12815,20033,28606,26230,13848,11802,12027,10091,4605,1,0,0,0
2020-06,2호선,20,뚝섬,39,4001,8557,20506,28345,16476,12582,12588,15037,17712,19881,23249,30429,48028,108179,52740,31210,27707,21512,6640,3,0,0,0
2020-06,2호선,21,성수,34,5701,9815,24405,31428,23503,18606,19505,21593,26803,29583,34353,46419,90177,202130,81980,47259,45518,34912,10261,7,0,0,0
2020-06,2호선,22,건대입구,319,17435,21665,54388,90285,58433,32308,29909,34227,36827,37905,42782,49690,62801,78493,55643,57297,63134,65944,31762,26,0,0,0
2020-06,2호선,23,구의(광진구청),23,13422,26337,68579,110859,63614,31289,26090,26923,27461,24661,23613,27027,32236,40568,22819,17829,17081,15738,6696,12,0,0,0
2020-06,2호선,24,강변(동서울터미널),22,9059,27967,79807,114254,78527,53347,47846,45289,46480,43105,43361,46373,51857,61502,48057,35959,30283,21737,7377,7,0,0,0
2020-06,2호선,25,잠실나루,4,2843,12087,39648,45677,26834,19651,18930,18096,17520,18711,19853,25109,30629,30783,15928,11703,8530,6209,2339,3,0,0,0
2020-06,2호선,26,잠실(송파구청),70,11533,47215,111690,159480,114681,69743,65387,69965,77867,77222,84961,98115,142260,192350,119002,107292,83407,70713,22988,12,0,0,0
2020-06,2호선,27,잠실새내,16,5130,16784,56359,70283,40519,24404,23251,24419,25637,23981,25549,29524,31290,36755,27607,23587,24322,23326,10903,8,1,0,0
2020-06,2호선,28,종합운동장,8,1781,5989,17404,22520,15982,9469,7821,8331,9499,7997,9206,12140,13258,16097,8985,5702,5824,4850,1697,5,4,0,0
2020-06,2호선,29,삼성(무역센터),140,5159,7414,16078,20679,19296,20534,28750,36288,45637,57383,72093,90339,174749,297965,168750,110564,88828,65044,14440,3,0,0,0
2020-06,2호선,30,선릉,120,4920,10591,20905,29755,28998,30854,40761,47033,57678,65938,82397,116221,173821,296554,146653,88699,85531,71540,22014,12,0,0,0
2020-06,2호선,31,역삼,43,4061,8311,14236,24187,22122,20920,28692,34265,42501,50806,66186,86373,179984,276165,137193,75671,74887,54932,17490,5,0,0,0
2020-06,2호선,32,강남,140,10062,18970,38695,60345,47662,44302,62109,78324,99500,105289,128249,147858,227132,359795,216982,163462,188304,188154,61848,25,0,0,0
2020-06,2호선,33,교대(법원.검찰청),31,2592,12462,25901,35310,26925,24770,30206,33280,40820,48315,55137,59022,92663,149844,69410,51284,57303,52626,17650,4,2,0,0
2020-06,2호선,34,서초,24,1287,7339,14525,23075,24434,17990,23207,21759,27928,30225,36256,41669,67524,105378,47626,28338,29084,21121,5720,2,0,1,0
2020-06,2호선,35,방배,12,2913,9580,23576,32066,24876,16865,16420,17923,20351,20908,23956,28989,41937,69669,29208,20965,20586,17640,5801,1,0,0,0
2020-06,2호선,36,사당,202,13307,25514,74371,99606,69966,40993,36471,41500,43815,43974,45488,50463,64930,90975,60465,52011,58951,59057,28302,19,2,0,0
2020-06,2호선,37,낙성대(강감찬),45,12027,26431,81805,125763,78984,37882,30928,32805,33786,29939,31524,33732,40413,48257,28454,21458,20224,16705,6954,1,0,0,0
2020-06,2호선,38,서울대입구(관악구청),3627,29040,44191,129575,184662,117457,62144,53111,57194,59935,54943,58716,66232,73522,87038,53789,45525,46748,43414,17751,3,0,0,0
2020-06,2호선,39,봉천,60,15453,29010,82322,119493,70604,35738,28328,29561,29097,25394,25204,27625,29018,33043,19852,15795,13968,11427,3756,3,0,0,0
2020-06,2호선,40,신림,298,40615,77403,207033,310092,179708,90297,71898,75653,72526,66273,63807,72676,79558,85342,56606,48334,47300,42305,18708,5,0,0,0
2020-06,2호선,41,신대방,159,26144,36287,89914,128616,75704,39498,30298,30534,28937,25235,24615,28164,32894,41296,23863,17236,13597,10334,4494,0,0,0,0
2020-06,2호선,42,구로디지털단지,314,39040,52684,140382,182178,110506,60413,51521,54949,58364,52864,56175,68394,121465,223833,114547,64254,53042,43298,16384,3,0,0,0
2020-06,2호선,43,대림(구로구청),659,34441,29030,66491,92426,60191,32926,27940,29564,28613,27303,28289,31682,42075,56023,29200,20065,15563,11737,5271,5,0,0,0
2020-06,2호선,44,신도림,3514,36486,49884,134346,134678,83564,53092,49488,56233,59131,59120,60758,69327,92382,127951,75687,61744,62514,44858,19193,49,0,1,0
2020-06,2호선,45,문래,6,3555,13158,42221,43556,24599,17238,16355,18547,19247,20115,21608,27325,48488,104960,37405,23950,23833,19715,7929,5,2,1,0
2020-06,2호선,46,영등포구청,26,5851,13446,42082,45502,28017,20641,21558,22344,23709,24550,26943,33103,50540,106280,36179,25719,24953,18814,6836,4,0,0,0
2020-06,2호선,47,당산,64,6548,17255,46942,55717,32709,20494,19500,19783,20497,19587,20290,25028,38419,64489,29326,21622,22291,20204,8440,6,1,0,0
2020-06,2호선,48,합정,127,8012,17177,42849,54729,34795,24198,24168,28106,31460,33373,35789,42674,63955,109255,65784,51297,59295,58122,24926,24,0,0,0
2020-06,2호선,49,홍대입구,488,15829,23002,58623,71898,45819,33203,37923,44340,53283,55790,65500,81695,105296,141135,105841,98092,116964,118797,48460,253,0,0,0
2020-06,2호선,50,신촌,60,6585,12503,32808,44827,30682,28447,33398,40913,43187,44087,50886,61550,79349,84767,57254,58517,63869,64363,22962,9,1,0,0
2020-06,2호선,51,이대,51,2720,6670,18568,24162,13969,10078,11628,16767,17079,15213,17805,25449,33869,30023,18661,15717,15084,12845,3848,5,1,0,0
2020-06,2호선,52,아현,24,4498,10349,25975,33337,19456,13469,12237,12559,12318,13962,17208,17584,18890,19347,10832,7815,6212,4280,1615,2,0,1,0
2020-06,2호선,53,충정로(경기대입구),16,3221,6563,15571,20526,13218,9405,9956,10073,10838,11549,12263,14827,24463,48650,16107,10008,9692,7333,2526,3,0,0,0
2020-06,2호선,54,용답,30,2282,3080,7559,12349,5519,3543,3186,3282,3519,3239,3113,3496,3892,3489,2116,1512,1236,992,429,0,0,0,0
2020-06,2호선,55,신답,1,1079,1891,6379,9530,3855,1945,1708,1621,1595,1401,1477,1529,1869,2243,989,721,538,508,156,0,0,0,0
2020-06,2호선,56,신설동,18,1107,1232,2952,5587,3840,3726,4694,5296,6147,6527,7145,7685,10482,11738,4676,2914,2338,1694,585,3,0,0,0
2020-06,2호선,57,도림천,1,344,1036,3019,2881,1620,1640,1258,2101,1466,2051,2535,2272,2913,3379,1936,859,678,327,175,3,1,0,0
2020-06,2호선,58,양천구청,16,4523,11443,32101,27544,15336,8977,8436,8127,8016,6485,6293,7056,7481,8548,3974,2793,2522,2139,783,2,0,0,0
2020-06,2호선,59,신정네거리,46,8023,14427,44162,38922,20731,13287,11213,11583,10963,9539,9521,12162,12896,11431,6922,5160,3981,3416,1273,15,0,0,0
2020-06,2호선,60,용두(동대문구청),19,1078,1264,4729,7516,3589,2937,3274,3252,3363,3309,3553,3715,4504,5753,2474,1598,1355,970,302,1,0,0,0
2020-06,3호선,61,지축,7,1317,6306,17318,15838,7665,4765,4503,3927,3754,3284,3691,4008,4738,3684,1942,1349,990,680,233,1,0,0,0
2020-06,3호선,62,구파발,126,9521,31505,87692,83306,40440,26300,24293,24579,24198,24231,27326,31209,33469,30859,18687,14882,13677,11576,2559,5,1,0,0
2020-06,3호선,63,연신내,237,27217,51584,139672,159377,85087,55266,49025,51237,49114,47083,48171,51612,52206,48312,34993,28715,25698,22623,8083,14,0,0,0
2020-06,3호선,64,불광,31,9232,19161,51317,60398,32044,21773,20415,20888,22190,21549,22009,23684,27794,30877,18116,13841,12258,8612,2699,9,0,1,0
2020-06,3호선,65,녹번,13,8465,22376,60598,66488,35613,20458,16167,16705,15305,13926,13531,15874,18707,19154,9300,6759,5406,4301,1242,0,0,0,0
2020-06,3호선,66,홍제,62,9277,22071,60491,69340,39504,27127,24415,24594,22756,21011,21720,24970,27547,27345,14805,11202,9362,6458,2170,1,0,0,0
2020-06,3호선,67,무악재,28,1868,5125,14363,16551,9296,6175,5052,4887,4586,4026,3991,4263,5423,6293,2998,2196,1798,1410,548,0,0,0,0
2020-06,3호선,68,독립문,139,5189,6351,15850,18949,13428,10876,9778,10842,10385,10609,11349,14389,13479,15943,7992,5648,4585,3091,891,2,0,0,0
2020-06,3호선,69,경복궁(정부서울청사),52,2593,5752,13425,18418,17009,13069,14554,15617,19429,22239,27812,34804,51699,93076,37742,28178,29636,21464,6834,9,0,0,0
2020-06,3호선,70,안국,13,1816,3214,5574,7985,7156,8817,11274,15990,18015,20406,28170,40222,93842,104068,39765,31155,29313,17832,4821,2,0,0,0
2020-06,3호선,71,종로3가,11,642,1058,1642,2054,3223,4916,7770,8707,9931,12191,15823,17742,27415,51677,32185,15653,17233,13521,4546,11,0,0,0
2020-06,3호선,72,을지로3가,7,568,951,1804,2543,3500,4619,6099,7050,9333,11046,12851,16108,35862,67626,27784,17209,16760,14307,6243,4,0,0,0
2020-06,3호선,73,충무로,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,5,2,2,3,0,0,0,0,0
2020-06,3호선,74,동대입구,9,1261,2216,4749,6692,5409,4611,5818,6614,7936,10519,11126,15048,33747,31272,14338,10258,11359,9407,2618,0,1,1,0
2020-06,3호선,75,약수,126,6104,10703,25426,38383,24935,16944,15651,16839,17114,16695,19087,19864,23964,32261,17557,13657,13795,10924,4131,13,1,1,0
2020-06,3호선,76,금호,27,4749,10462,26959,36065,22074,13056,10943,10498,10475,9081,9040,9867,10639,11121,7367,5539,4708,3653,1280,0,0,0,0
2020-06,3호선,77,옥수,284,3412,9378,23836,30914,19732,12940,11676,11454,12976,11759,11820,14120,15826,17637,11393,8908,8092,6096,2506,85,0,0,0
2020-06,3호선,78,압구정,53,3201,8605,15725,23794,17069,20049,24997,29381,33646,39785,49267,57584,77941,133702,96723,71361,52295,39877,9953,13,0,0,0
2020-06,3호선,79,신사,79,3512,6016,11068,17220,13510,14619,19021,23305,28118,34171,41166,51417,78896,135151,93596,62206,66642,58697,20005,3,1,0,0
2020-06,3호선,80,잠원,6,1595,6213,15951,20370,12299,7659,7620,7667,7789,7154,7344,9191,11299,11026,7063,4983,4880,3687,1057,0,0,0,0
2020-06,3호선,81,고속터미널,80,4625,6651,24794,39183,39659,37883,48233,57456,64537,69683,80240,90318,112481,120368,99845,113768,72114,54098,17433,9,0,0,0
2020-06,3호선,82,교대(법원.검찰청),24,1331,3128,7696,10786,8831,9950,12283,13784,16730,19497,22098,24918,39653,68098,28024,21475,23215,24304,6520,4,0,0,0
2020-06,3호선,83,남부터미널(예술의전당),66,2638,8391,26194,38330,29902,27634,30443,30625,35299,36043,41017,47396,84176,139409,64148,41351,37494,28706,8079,1,0,0,0
2020-06,3호선,84,양재(서초구청),82,5059,14220,32634,42185,29130,25676,28570,32801,38458,40883,48932,58851,111515,206793,95478,60275,57365,41697,11158,7,0,0,0
2020-06,3호선,85,매봉,12,1622,6084,14677,16868,12171,9155,9483,9610,10900,12954,14727,17274,31540,63873,23332,14235,14796,10325,2777,6,0,0,0
2020-06,3호선,86,도곡,28,1128,3700,8672,10620,6518,4861,5166,6290,6549,6628,8021,11144,15417,18525,9717,5952,5473,3900,1096,2,0,0,0
2020-06,3호선,87,대치,7,2587,11657,25562,22199,12734,9619,9626,11528,12118,12120,15040,15353,22107,25735,16751,12421,13185,25853,2954,2,0,0,0
2020-06,3호선,88,학여울,1,483,1539,3958,3814,2627,2168,2511,3071,3515,3655,4629,5035,6570,7352,3256,1957,1879,1344,247,0,0,0,0
2020-06,3호선,89,대청,16,3572,10324,27001,30106,16543,12707,11476,10931,11973,13064,16717,16110,20534,24051,11792,7361,6132,4331,1302,0,0,0,0
2020-06,3호선,90,일원,4,1982,8306,22739,20821,13513,13099,13555,13373,11987,12869,16959,21037,29186,15164,8483,5903,3764,3002,868,3,0,0,0
2020-06,3호선,91,수서,264,4701,12577,33429,41214,26162,23851,19298,22922,22615,19107,26038,30003,36507,49670,23298,20846,14422,13041,4134,6,0,0,0
2020-06,3호선,92,가락시장,8,2523,7255,20346,21864,14542,12084,12197,11884,11933,12074,13141,14264,17854,29528,12751,9344,8683,6611,1863,1,0,0,0
2020-06,3호선,93,경찰병원,9,2611,7213,21477,25569,14851,10439,8878,8869,9508,9005,9252,9629,14672,20752,6892,5579,5506,3623,813,0,0,0,0
2020-06,3호선,94,오금,7,3206,7734,26402,30025,14107,8034,6776,7286,7386,6214,5710,6754,9816,12348,5004,3613,3063,2401,548,2,0,0,0
2020-06,4호선,100,수유(강북구청),193,20512,44722,115442,128287,74159,48319,43380,43745,43299,41264,41209,43816,49972,59533,36536,28205,25091,21524,9463,5,0,0,0
2020-06,4호선,101,미아(서울사이버대학),45,10835,20751,49969,55600,32320,22688,20210,20062,20873,22113,22190,20341,23564,26501,17081,11699,9447,6824,2444,4,0,0,0
2020-06,4호선,102,미아사거리,17,15006,37285,96450,107496,59372,38332,34132,35923,35844,34649,36168,42466,40963,43366,33093,32643,19869,15119,6896,1,1,0,0
2020-06,4호선,103,길음,16,9543,29406,83678,86757,44562,27612,23235,25071,24270,21813,23109,25215,30661,29502,18231,13967,10682,10814,3361,0,0,0,0
2020-06,4호선,104,성신여대입구(돈암),53,5537,17354,45554,54752,33687,23177,23196,25855,26274,26025,27900,32143,37181,43827,28970,25789,26822,25047,9046,2,0,0,0
2020-06,4호선,105,한성대입구(삼선교),75,7118,12368,30615,38215,23745,17127,16349,18366,19413,18157,21256,24938,27585,30903,17539,13059,12462,10248,3944,5,0,0,0
2020-06,4호선,106,혜화,45,3701,7224,16636,20189,22244,26827,30110,29556,31828,39878,50806,62961,82036,107756,57615,51215,67429,66280,21736,1,0,0,0
2020-06,4호선,107,동대문,264,6594,3882,5810,8069,12661,18225,25427,30840,33655,41027,47515,54945,85853,74405,31921,21430,23972,13468,5472,5,0,0,0
2020-06,4호선,108,동대문역사문화공원(DDP),236,8110,4455,6091,7484,7013,7195,10249,12876,14783,19567,23776,27742,48378,73807,38047,27652,26772,20328,8498,2,0,1,0
2020-06,4호선,109,충무로,75,2830,3811,7964,11429,11938,12496,16544,20801,25909,31478,34778,46258,81868,145897,69190,45586,45799,36461,15526,11,0,0,0
2020-06,4호선,110,명동,13,565,1777,2825,4626,6236,8079,11570,14869,18902,23710,30316,39425,54503,97059,47948,39148,36451,19843,4605,0,0,0,0
2020-06,4호선,111,회현(남대문시장),32,1905,2930,4505,7015,8371,12521,21995,29286,36897,43887,50378,65468,89293,117163,44632,40458,18058,10869,3348,2,0,0,0
2020-06,4호선,112,서울역,174,4482,5259,11390,14531,9517,7792,9343,10013,10787,10644,12534,15377,35612,69146,22749,13190,12368,9131,3340,3,0,0,0
2020-06,4호선,113,숙대입구(갈월),11,2978,7975,16741,24631,16140,13051,13600,15423,15930,16287,19259,24726,32425,49954,23598,17292,16894,14254,6087,1,2,0,0
2020-06,4호선,114,삼각지,2,499,1998,5122,7467,4804,3566,3638,4318,4981,4835,5432,7088,12146,24213,9096,6318,6329,4782,1873,2,0,0,0
2020-06,4호선,115,신용산,6,1117,4075,10033,14631,10935,8913,11336,12264,13934,15053,19234,25755,47555,88583,38830,25154,21704,15126,5625,4,1,0,0
2020-06,4호선,116,이촌(국립중앙박물관),31,1193,4565,12785,16762,10285,7289,7184,8384,8331,8333,9351,13531,16225,20839,9731,6840,7156,4878,1775,2,0,0,0
2020-06,4호선,117,동작(현충원),40,572,1653,5315,6202,4101,3477,3530,3117,3385,3414,4012,4401,5807,7605,4076,3572,3654,2840,948,3,0,0,0
2020-06,4호선,118,총신대입구(이수),88,6371,16572,47194,60717,34772,24083,23793,25109,25377,24773,25588,28652,33093,43981,25874,23283,20478,18175,7226,11,0,0,0
2020-06,4호선,119,사당,76,10237,23941,65488,87254,58664,35454,28713,29843,31222,28536,27257,29970,37260,44205,30638,26512,29784,28508,10705,27,0,0,0
2020-06,4호선,120,남태령,48,428,975,2375,2953,2268,1552,1478,1521,1551,1883,1528,2141,2803,2955,1365,969,489,295,95,1,0,0,0
2020-06,4호선,95,당고개,64,8601,18448,54098,49836,27960,19048,15991,15706,15646,14667,14221,14719,16852,16008,12084,7719,6044,4611,1265,0,0,0,0
2020-06,4호선,96,상계,83,12851,36122,92606,77504,40736,26439,22624,23652,22079,20442,20939,22407,22973,22346,14840,11120,10069,11035,3026,6,0,0,0
2020-06,4호선,97,노원,159,12087,25385,55401,54761,31542,23097,22016,24626,24970,24345,25466,29220,30561,33087,24216,26308,23281,23775,8564,16,0,0,0
2020-06,4호선,98,창동,1794,16275,39005,98026,82571,50379,36669,34036,34348,34106,31475,34402,39938,42919,45354,27409,21250,19656,16142,7242,280,0,0,0
2020-06,4호선,99,쌍문,85,22605,53590,128124,131801,74428,46896,38069,37148,35166,30652,29786,33435,34738,35810,23325,16604,14000,10885,4653,0,0,0,0
2020-06,경부선,121,서울역,3,42,65,7713,13627,8640,6805,7371,7747,7420,4521,8838,9357,10245,11564,10687,6872,7511,5295,2327,25,0,0,0
2020-06,경부선,122,남영,77,2759,4467,11738,16203,10345,8740,9215,9776,10102,11983,16232,17285,25675,48807,18734,12988,12255,9594,4113,14,0,0,0
2020-06,경부선,123,용산,323,4072,5064,19176,26639,26527,20627,32019,30326,38691,37809,55327,63915,94536,138009,79115,66541,62832,40445,15279,445,0,0,0
2020-06,경부선,124,노량진,459,5122,6660,17387,23237,12338,9040,9383,10409,12538,10867,10455,13143,16632,21868,13226,12954,15339,16756,5515,84,0,0,0
2020-06,경부선,125,대방,535,5825,11566,30795,38981,20482,14493,13259,14144,14158,13643,15567,18120,31113,46255,17794,12136,11890,9180,2643,22,1,0,0
2020-06,경부선,126,영등포,4461,17905,16466,37480,53389,35904,29105,35351,40779,45549,51176,58123,70209,92151,140694,84099,88176,71027,55038,22345,146,0,0,0
2020-06,경부선,127,신도림,595,2416,3739,10476,12841,6106,4065,3491,3908,3787,3875,4150,5200,8258,14672,6177,4739,4623,2914,1321,26,0,0,0
2020-06,경부선,151,신길,912,11131,10227,23086,31179,17113,10188,9405,9400,9117,8734,10143,13924,17282,31700,12743,7647,6893,5114,2136,20,0,0,0
2020-06,경부선,249,구로,11396,23534,19195,36745,37405,23253,17993,16755,17533,17787,17594,20438,26066,44616,63568,26279,16193,14625,10722,4847,62,0,0,0
2020-06,경부선,250,가산디지털단지,1071,8782,6861,13456,13365,9167,8525,9153,10715,11428,12367,14099,21100,61301,116173,46998,29236,24349,16192,6060,100,0,0,0
2020-06,경부선,251,금천구청,762,11304,18761,45989,41547,21779,14431,12626,12179,12106,10706,11100,12409,15114,24946,11238,8437,7330,5615,1862,34,0,0,0
2020-06,경부선,252,석수,398,8019,16631,39378,38935,20344,12281,10872,10786,10252,9844,11528,13562,17470,19705,10464,7040,5977,4085,1684,54,1,0,0
2020-06,경부선,253,관악,206,7698,12141,33066,29965,14381,8778,7599,8343,8013,7890,8075,9727,11529,10546,6371,4878,4458,2835,986,35,0,0,0
2020-06,경부선,254,안양,306,15249,30350,79015,68860,36311,24777,24349,27507,26988,27636,29469,34680,39880,36104,24519,21661,23016,18397,7381,359,0,0,0
2020-06,경부선,255,명학,145,6663,9834,24731,21056,10372,7580,6967,8469,8135,7759,8931,11789,22410,38358,12406,10731,8241,5392,1941,69,0,0,0
2020-06,경부선,256,금정,300,23281,33473,78986,80142,43510,27509,25085,26091,24805,22802,24468,31293,53964,70257,32322,24543,22012,16179,7143,566,0,0,0
2020-06,경부선,257,군포,81,5723,8937,18200,16158,8794,6453,5829,6326,6083,5577,5824,8002,18657,34089,11904,8834,6013,3640,1285,78,0,0,0
2020-06,경부선,258,의왕,141,6205,12526,30660,28134,11965,9069,8481,8638,8608,8028,8326,11153,22927,22415,10665,8281,6335,4163,1833,134,0,0,0
2020-06,경부선,259,성균관대,90,8612,26775,62909,50021,21569,15286,13743,14961,14356,12972,13466,15761,20560,21640,12579,10778,10016,9037,3958,249,0,0,0
2020-06,경부선,260,화서,377,7205,19472,38353,26914,11443,8267,7600,7392,7285,6229,6761,9036,10333,9272,5411,4326,3585,3018,980,61,0,0,0
2020-06,경부선,261,수원,2282,21218,34518,71921,63638,38388,33318,37544,42384,43571,43857,52180,66885,76981,87407,70406,70873,52713,45934,16853,435,2,0,0
2020-06,경부선,262,독산,675,7061,16144,38819,35720,18667,14022,12532,14503,14034,13054,14832,21632,44616,71055,32177,17374,13664,8977,2560,58,0,0,0
2020-06,경부선,263,세류,384,3248,7209,14013,9103,4524,3399,3201,3275,3226,2911,3199,3915,5163,5352,3405,2836,2390,1455,496,12,0,0,0
2020-06,경부선,264,병점,2699,7455,22382,46245,34867,20042,15749,15844,16875,15137,14351,16312,19497,28678,31856,16731,12308,10474,7830,2361,19,0,0,0
2020-06,경부선,265,세마,216,2011,4877,8393,6890,4965,3314,2991,2836,3042,2729,2824,3883,4705,5660,2549,1715,1931,810,336,25,0,0,0
2020-06,경부선,266,오산대,138,2139,5447,9121,6173,4323,3208,3296,3689,4308,4127,4339,5987,6670,7489,3707,2940,2829,1792,917,48,0,0,0
2020-06,경부선,267,오산,328,5841,13729,19523,18418,13265,11572,12012,13517,12359,12095,12898,16364,22246,24201,13733,12099,8559,5460,1954,59,0,0,0
2020-06,경부선,268,진위,8,699,1455,2480,2281,1584,1255,1307,1569,1273,1352,1653,2490,5284,7888,3008,1765,1200,556,170,9,0,0,0
2020-06,경부선,269,송탄,75,5806,7467,12322,8499,6547,5694,5804,6104,6180,5163,5821,7527,7990,9276,5070,3939,3456,2027,814,50,0,0,0
2020-06,경부선,270,서정리,68,3021,7785,11257,10205,7099,6959,7612,9565,8261,8605,10894,15722,20553,19055,10143,7395,4748,2760,932,18,1,0,0
2020-06,경부선,271,지제,3,875,2447,5789,4335,2547,2255,2211,3118,1991,2427,3839,4628,8138,7523,4723,3041,2918,2014,752,0,0,0,0
2020-06,경부선,272,평택,155,7231,13846,24005,21492,16976,15515,14852,15987,16389,16247,17299,22360,27212,26278,19051,18427,13560,9722,4593,29,0,0,0
2020-06,경부선,273,성환,61,1925,2757,5589,5379,4482,4307,4511,4594,5447,5301,5648,7463,11743,10125,4703,4395,2650,1370,723,41,0,0,0
2020-06,경부선,274,직산,79,491,1133,1817,1060,1069,998,879,943,884,952,1084,1005,2028,2501,974,868,620,354,162,16,0,0,0
2020-06,경부선,275,두정,1093,3989,8015,12049,9156,6195,5931,5922,5798,6343,6531,6815,7904,10056,9754,6228,5342,4627,3836,1693,35,0,0,0
2020-06,경부선,276,천안,1570,2791,4882,9003,7544,7456,7420,8820,7868,8581,9762,10695,11574,11426,11759,8478,6497,5587,3248,1377,5,0,0,0
2020-06,경부선,277,당정,18,3492,10638,25084,20872,10059,6913,6835,6577,6204,5807,5746,7239,10901,14789,6250,4958,3724,2981,1212,91,0,0,0
2020-06,경부선,278,서동탄,3,1334,4925,10908,4289,1896,1656,1604,1361,1357,1218,1603,1671,1879,2408,1207,939,643,480,134,3,0,0,0
2020-06,경부선,279,광명,0,27,2772,13530,9720,5491,971,3203,4026,2944,2693,3181,8774,1645,6675,6513,1302,4208,1672,388,0,0,0,0
2020-06,경인선,293,개봉,1298,18331,36664,89988,82907,46095,29769,25596,26758,24893,21775,21418,24964,28432,29558,17812,13564,11808,8351,3805,167,0,0,0
2020-06,경인선,294,오류동,636,11885,18363,50687,48680,24698,16596,13879,15810,14049,12366,11868,13715,14813,14640,8858,6941,5387,4793,1799,130,0,0,0
2020-06,경인선,295,역곡,977,27561,44631,122096,114285,56444,34280,30132,31027,29940,25455,24979,29537,32721,32212,20538,17582,15477,13686,5930,412,0,0,0
2020-06,경인선,296,부천,2805,35119,41779,105469,104722,55867,38682,38173,40051,39984,37560,39802,44957,50218,54394,36984,31141,30641,26451,11568,988,0,0,0
2020-06,경인선,297,송내,1445,15933,39533,112187,89170,44869,30386,29145,32893,28073,25636,27159,32137,44304,70277,31047,23050,19108,16060,7322,982,0,0,0
2020-06,경인선,298,부평,7212,22013,34765,85027,76828,40703,33298,32358,35052,35347,35171,37958,44182,52202,50484,38231,37117,36886,31916,15876,2629,0,0,0
2020-06,경인선,299,백운,124,7702,13953,29266,26155,13566,10206,9441,9182,8651,7653,7446,8573,10233,10689,5260,4056,3471,2405,1210,145,0,0,0
2020-06,경인선,300,동암,690,20439,29899,56898,52452,29279,20355,18570,18970,18577,16473,16120,19571,23182,22489,14448,11101,10143,7612,4115,388,0,0,0
