,날짜,품목명,평균가격,전일평균가격,전년가격,등급,평균기온,강수량
4977,20200608,대파(일반),1089.0,0.0,0.0,하,22.5,0.0
4981,20200609,대파(일반),1059.0,1089.0,1417.0,하,24.0,0.0
4985,20200610,대파(일반),933.0,1059.0,1393.0,하,23.6,7.1
4989,20200611,대파(일반),912.0,933.0,1341.0,하,23.4,0.9
4993,20200612,대파(일반),947.0,912.0,1319.0,하,22.7,32.6
4997,20200613,대파(일반),982.0,947.0,1267.0,하,23.4,21.4
5001,20200614,대파(일반),1254.4,982.0,1253.0,하,22.2,14.8
5005,20200615,대파(일반),1220.0,0.0,0.0,하,21.6,0.0
5009,20200616,대파(일반),1145.0,1220.0,1200.0,하,22.4,0.0
5013,20200617,대파(일반),1145.0,1145.0,1207.0,하,20.3,12.3
5017,20200618,대파(일반),1112.0,1145.0,1012.0,하,18.7,119.6
5021,20200619,대파(일반),1073.0,1112.0,935.0,하,21.2,4.0
5025,20200620,대파(일반),1073.0,1073.0,1057.0,하,21.7,0.0
5029,20200621,대파(일반),1254.4,1073.0,1075.0,하,22.0,0.0
5033,20200622,대파(일반),1086.0,0.0,0.0,하,22.0,0.0
5037,20200623,대파(일반),1109.0,1086.0,923.0,하,23.6,0.0
5041,20200624,대파(일반),1218.0,1109.0,849.0,하,23.5,50.1
5045,20200625,대파(일반),1333.0,1218.0,841.0,하,22.3,0.1
5049,20200626,대파(일반),1347.0,1333.0,819.0,하,22.7,0.0
5053,20200627,대파(일반),1415.0,1347.0,820.0,하,23.2,0.0
5057,20200628,대파(일반),1254.4,1415.0,1115.0,하,22.6,0.0
5061,20200629,대파(일반),937.0,0.0,0.0,하,21.9,60.9
5065,20200630,대파(일반),961.0,937.0,1106.0,하,20.3,0.5
5069,20200701,대파(일반),1030.0,961.0,946.0,하,0.0,0.0
5077,20200703,대파(일반),784.0,1118.0,1022.0,하,0.0,27.6
5081,20200704,대파(일반),300.0,784.0,1014.0,하,19.6,0.7
5085,20200705,대파(일반),1254.4,300.0,956.0,하,21.4,0.0
5089,20200706,대파(일반),900.0,0.0,0.0,하,22.1,0.0
5093,20200707,대파(일반),888.0,900.0,943.0,하,23.1,0.0
5097,20200708,대파(일반),738.0,888.0,968.0,하,22.4,0.0
5101,20200709,대파(일반),687.0,738.0,887.0,하,23.6,7.0
5105,20200710,대파(일반),670.0,687.0,891.0,하,23.4,24.8
5109,20200711,대파(일반),670.0,670.0,1128.0,하,23.0,0.0
5113,20200712,대파(일반),1254.4,670.0,1226.0,하,21.9,30.4
5117,20200713,대파(일반),789.0,0.0,0.0,하,23.0,75.7
5121,20200714,대파(일반),964.0,789.0,1267.0,하,19.9,0.0
5125,20200715,대파(일반),1136.0,964.0,1074.0,하,20.6,0.3
5129,20200716,대파(일반),1182.0,1136.0,973.0,하,21.2,0.0
5133,20200717,대파(일반),1164.0,1182.0,933.0,하,21.7,0.0
5137,20200718,대파(일반),1149.0,1164.0,943.0,하,21.9,17.1
5141,20200719,대파(일반),1254.4,1149.0,805.0,하,25.6,0.0
5145,20200720,대파(일반),728.0,0.0,0.0,하,24.2,13.2
5149,20200721,대파(일반),797.0,728.0,854.0,하,22.6,8.1
5153,20200722,대파(일반),863.0,797.0,896.0,하,22.5,9.3
5157,20200723,대파(일반),794.0,863.0,901.0,하,23.8,51.7
5161,20200724,대파(일반),892.0,794.0,948.0,하,20.7,0.7
5165,20200725,대파(일반),1254.4,892.0,990.0,하,21.5,0.0
5169,20200726,대파(일반),1254.4,0.0,1005.0,하,21.3,0.0
5173,20200727,대파(일반),927.0,0.0,0.0,하,22.7,19.3
5177,20200728,대파(일반),877.0,927.0,1170.0,하,25.0,32.0
5181,20200729,대파(일반),879.0,877.0,1190.0,하,26.4,1.6
5185,20200730,대파(일반),927.0,879.0,1166.0,하,26.9,0.7
5189,20200731,대파(일반),996.0,927.0,1113.0,하,26.9,0.0
5193,20200801,대파(일반),1287.0,996.0,1188.0,하,26.8,0.0
5197,20200802,대파(일반),1254.4,1287.0,1317.0,하,27.8,0.0
5201,20200803,대파(일반),871.0,0.0,1368.0,하,27.5,0.0
5205,20200804,대파(일반),911.0,871.0,1180.0,하,28.0,0.0
5209,20200805,대파(일반),1176.0,911.0,1112.0,하,28.0,5.3
5213,20200806,대파(일반),1483.0,1176.0,979.0,하,27.1,1.7
5217,20200807,대파(일반),1475.0,1483.0,914.0,하,26.5,34.7
5221,20200808,대파(일반),1177.0,1475.0,1045.0,하,27.1,1.7
5225,20200809,대파(일반),1254.4,1177.0,1119.0,하,27.7,0.0
5229,20200810,대파(일반),1272.0,0.0,1158.0,하,27.9,0.2
5233,20200811,대파(일반),1340.0,1272.0,1181.0,하,27.9,1.0
5237,20200812,대파(일반),1627.0,1340.0,1262.0,하,28.5,0.4
5241,20200813,대파(일반),1667.0,1627.0,1211.0,하,27.9,0.0
5245,20200814,대파(일반),1350.0,1667.0,1057.0,하,28.6,0.0
5249,20200815,대파(일반),1300.0,1350.0,1107.0,하,28.6,0.0
5253,20200816,대파(일반),1254.4,1300.0,1190.0,하,28.3,0.0
5257,20200817,대파(일반),1561.0,0.0,0.0,하,27.7,0.0
5261,20200818,대파(일반),1572.0,1561.0,1249.0,하,26.7,0.0
5265,20200819,대파(일반),1510.0,1572.0,1266.0,하,26.4,0.0
5269,20200820,대파(일반),1215.0,1510.0,1167.0,하,25.8,0.0
5273,20200821,대파(일반),1241.0,1215.0,1035.0,하,26.2,0.0
5277,20200822,대파(일반),1519.0,1241.0,906.0,하,25.9,0.1
5281,20200823,대파(일반),1254.4,1519.0,796.0,하,26.4,0.0
5285,20200824,대파(일반),1483.0,0.0,0.0,하,27.8,0.0
5289,20200825,대파(일반),1485.0,1483.0,1006.0,하,29.2,0.0
5293,20200826,대파(일반),1569.0,1485.0,1067.0,하,27.4,51.1
5297,20200827,대파(일반),1551.0,1569.0,1116.0,하,27.0,0.0
5301,20200828,대파(일반),1465.0,1551.0,1047.0,하,27.7,0.0
5305,20200829,대파(일반),1667.0,1465.0,935.0,하,26.6,4.1
5309,20200830,대파(일반),1254.4,1667.0,910.0,하,26.9,0.0
5313,20200831,대파(일반),1322.0,0.0,0.0,하,27.6,0.0
5317,20200901,대파(일반),1417.0,1322.0,1000.0,하,26.7,0.0
5321,20200902,대파(일반),1434.0,1417.0,1111.0,하,25.0,98.2
5325,20200903,대파(일반),1468.0,1434.0,1096.0,하,23.0,10.7
5329,20200904,대파(일반),1515.0,1468.0,1090.0,하,22.9,0.0
5333,20200905,대파(일반),1415.0,1515.0,941.0,하,21.2,0.0
5337,20200906,대파(일반),1254.4,1415.0,842.0,하,21.2,20.1
5341,20200907,대파(일반),1872.0,0.0,0.0,하,21.7,144.8
5345,20200908,대파(일반),1735.0,1872.0,639.0,하,25.1,0.0
5349,20200909,대파(일반),1617.0,1735.0,737.0,하,23.5,4.7
5353,20200910,대파(일반),1637.0,1617.0,1304.0,하,23.3,0.0
5357,20200911,대파(일반),1557.0,1637.0,1182.0,하,21.9,2.4
5361,20200912,대파(일반),1564.0,1557.0,0.0,하,21.8,10.2
5365,20200913,대파(일반),1254.4,1564.0,1182.0,하,21.9,1.9
5369,20200914,대파(일반),1921.0,0.0,0.0,하,22.0,0.0
5373,20200915,대파(일반),1855.0,1921.0,953.0,하,22.5,0.0
5377,20200916,대파(일반),1468.0,1855.0,983.0,하,22.7,6.8
5381,20200917,대파(일반),1466.0,1468.0,1008.0,하,20.8,5.0
5385,20200918,대파(일반),1381.0,1466.0,976.0,하,19.3,3.7
5389,20200919,대파(일반),1365.0,1381.0,886.0,하,19.2,0.0
5393,20200920,대파(일반),1254.4,1365.0,905.0,하,18.9,0.0
5397,20200921,대파(일반),1540.0,0.0,0.0,하,18.4,0.0
5401,20200922,대파(일반),1677.0,1540.0,904.0,하,18.8,0.0
5405,20200923,대파(일반),1755.0,1677.0,1124.0,하,19.9,0.0
5409,20200924,대파(일반),1855.0,1755.0,1040.0,하,20.5,0.6
5413,20200925,대파(일반),2001.0,1855.0,939.0,하,20.8,0.0
5417,20200926,대파(일반),1960.0,2001.0,944.0,하,20.4,0.0
5421,20200927,대파(일반),1254.4,1960.0,970.0,하,19.8,0.0
5425,20200928,대파(일반),1672.0,0.0,964.0,하,19.0,0.0
5429,20200929,대파(일반),1861.0,1672.0,881.0,하,19.4,0.0
5433,20200930,대파(일반),1934.0,1861.0,932.0,하,19.7,0.0
5437,20201001,대파(일반),1254.4,1934.0,1038.0,하,18.5,0.0
5441,20201002,대파(일반),1254.4,0.0,1109.0,하,19.8,0.0
5445,20201003,대파(일반),1254.4,0.0,1048.0,하,21.0,0.3
5449,20201004,대파(일반),1254.4,0.0,835.0,하,19.4,0.2
5453,20201005,대파(일반),1935.0,0.0,0.0,하,17.0,0.0
5457,20201006,대파(일반),1966.0,1935.0,1092.0,하,16.6,0.0
5461,20201007,대파(일반),1501.0,1966.0,1127.0,하,16.9,0.0
5465,20201008,대파(일반),1525.0,1501.0,1151.0,하,17.1,0.0
5469,20201009,대파(일반),1859.0,1525.0,1189.0,하,15.1,0.0
5473,20201010,대파(일반),1804.0,1859.0,1159.0,하,16.2,0.0
5477,20201011,대파(일반),1254.4,1804.0,1146.0,하,18.2,0.0
5481,20201012,대파(일반),1419.0,0.0,0.0,하,18.3,0.0
5485,20201013,대파(일반),1461.0,1419.0,1010.0,하,16.3,0.0
5489,20201014,대파(일반),1543.0,1461.0,1125.0,하,16.8,0.0
5493,20201015,대파(일반),1545.0,1543.0,1075.0,하,15.3,0.0
5497,20201016,대파(일반),1591.0,1545.0,971.0,하,13.4,0.0
5501,20201017,대파(일반),1624.0,1591.0,904.0,하,13.7,0.0
5505,20201018,대파(일반),1254.4,1624.0,868.0,하,15.4,0.0
5509,20201019,대파(일반),1662.0,0.0,0.0,하,14.8,0.0
5513,20201020,대파(일반),1558.0,1662.0,625.0,하,13.8,0.0
5517,20201021,대파(일반),1516.0,1558.0,825.0,하,14.3,24.4
5521,20201022,대파(일반),1517.0,1516.0,959.0,하,14.7,0.0
5525,20201023,대파(일반),1587.0,1517.0,856.0,하,13.5,0.0
5529,20201024,대파(일반),1607.0,1587.0,737.0,하,13.0,0.0
5533,20201025,대파(일반),1254.4,1607.0,717.0,하,14.4,0.0
5537,20201026,대파(일반),1494.0,0.0,0.0,하,12.3,0.0
5541,20201027,대파(일반),1525.0,1494.0,726.0,하,13.5,0.0
5545,20201028,대파(일반),1612.0,1525.0,785.0,하,15.5,0.0
5549,20201029,대파(일반),1662.0,1612.0,853.0,하,13.7,0.0
5553,20201030,대파(일반),1652.0,1662.0,862.0,하,12.1,0.0
5557,20201031,대파(일반),1626.0,1652.0,847.0,하,13.5,0.0
5561,20201101,대파(일반),1254.4,1626.0,935.0,하,15.1,1.8
5565,20201102,대파(일반),1487.0,0.0,0.0,하,12.8,0.3
5569,20201103,대파(일반),1631.0,1487.0,849.0,하,10.6,1.0
5573,20201104,대파(일반),1773.0,1631.0,893.0,하,9.1,0.0
5577,20201105,대파(일반),1737.0,1773.0,895.0,하,10.9,0.0
5581,20201106,대파(일반),1760.0,1737.0,854.0,하,14.4,0.0
5585,20201107,대파(일반),1483.0,1760.0,827.0,하,13.7,0.0
5589,20201108,대파(일반),1254.4,1483.0,804.0,하,12.1,0.0
5593,20201109,대파(일반),1660.0,0.0,0.0,하,9.1,0.0
5597,20201110,대파(일반),1569.0,1660.0,728.0,하,10.1,0.0
5601,20201111,대파(일반),1589.0,1569.0,740.0,하,9.7,0.0
5605,20201112,대파(일반),1618.0,1589.0,864.0,하,9.1,0.0
5609,20201113,대파(일반),1610.0,1618.0,956.0,하,10.8,0.0
5613,20201114,대파(일반),1667.0,1610.0,879.0,하,12.4,0.0
5617,20201115,대파(일반),1254.4,1667.0,819.0,하,12.3,0.0
5621,20201116,대파(일반),1746.0,0.0,0.0,하,14.3,0.0
5625,20201117,대파(일반),1864.0,1746.0,929.0,하,19.5,0.0
5629,20201118,대파(일반),1925.0,1864.0,996.0,하,21.2,0.3
5633,20201119,대파(일반),1900.0,1925.0,1025.0,하,18.2,10.3
5637,20201120,대파(일반),1807.0,1900.0,1081.0,하,10.4,0.0
5641,20201121,대파(일반),1793.0,1807.0,1019.0,하,10.7,0.0
5645,20201122,대파(일반),1254.4,1793.0,1026.0,하,10.8,3.0
5649,20201123,대파(일반),1759.0,0.0,0.0,하,8.0,0.0
5653,20201124,대파(일반),1825.0,1759.0,886.0,하,8.4,0.0
5657,20201125,대파(일반),1622.0,1825.0,896.0,하,9.8,0.0
5661,20201126,대파(일반),1481.0,1622.0,832.0,하,10.3,0.0
5665,20201127,대파(일반),1452.0,1481.0,817.0,하,9.3,0.0
5669,20201128,대파(일반),1485.0,1452.0,812.0,하,6.6,0.0
5673,20201129,대파(일반),1254.4,1485.0,786.0,하,6.8,0.6
5677,20201130,대파(일반),1200.0,0.0,0.0,하,6.3,0.0
5681,20201201,대파(일반),977.0,1200.0,795.0,하,5.1,0.0
5685,20201202,대파(일반),980.0,977.0,855.0,하,6.2,0.0
5689,20201203,대파(일반),1062.0,980.0,865.0,하,5.8,0.0
5693,20201204,대파(일반),1053.0,1062.0,883.0,하,4.3,0.0
5697,20201205,대파(일반),1043.0,1053.0,994.0,하,3.9,0.0
5701,20201206,대파(일반),1254.4,1043.0,914.0,하,3.7,0.0
5705,20201207,대파(일반),1002.0,0.0,0.0,하,5.7,0.0
5709,20201208,대파(일반),926.0,1002.0,781.0,하,4.2,0.0
5713,20201209,대파(일반),946.0,926.0,654.0,하,3.3,0.0
5717,20201210,대파(일반),972.0,946.0,724.0,하,6.0,0.0
5721,20201211,대파(일반),984.0,972.0,897.0,하,7.2,0.0
5725,20201212,대파(일반),985.0,984.0,869.0,하,6.4,0.0
5729,20201213,대파(일반),1254.4,985.0,837.0,하,4.9,0.0
5733,20201214,대파(일반),1034.0,0.0,0.0,하,-1.0,3.8
5737,20201215,대파(일반),1110.0,1034.0,636.0,하,-2.4,0.0
5741,20201216,대파(일반),1394.0,1110.0,711.0,하,-1.5,0.1
5745,20201217,대파(일반),1596.0,1394.0,800.0,하,0.9,0.0
5749,20201218,대파(일반),1548.0,1596.0,960.0,하,3.3,0.0
5753,20201219,대파(일반),1462.0,1548.0,850.0,하,0.8,0.0
5757,20201220,대파(일반),1254.4,1462.0,859.0,하,1.6,0.1
5761,20201221,대파(일반),1528.0,0.0,0.0,하,2.5,0.0
5765,20201222,대파(일반),1457.0,1528.0,946.0,하,3.5,0.0
5769,20201223,대파(일반),1432.0,1457.0,930.0,하,4.6,0.0
5773,20201224,대파(일반),1476.0,1432.0,977.0,하,6.7,0.0
5777,20201225,대파(일반),1431.0,1476.0,926.0,하,4.0,0.0
5781,20201226,대파(일반),1421.0,1431.0,878.0,하,3.2,0.0
5785,20201227,대파(일반),1254.4,1421.0,872.0,하,7.8,9.0
5789,20201228,대파(일반),1343.0,0.0,0.0,하,5.8,0.0
5793,20201229,대파(일반),1254.0,1343.0,1128.0,하,4.8,6.9
5797,20201230,대파(일반),1220.0,1254.0,1152.0,하,-2.0,1.2
5801,20201231,대파(일반),1286.0,1220.0,0.0,하,-0.9,0.7
5805,20210101,대파(일반),1254.4,1286.0,1152.0,하,1.9,2.1
5809,20210102,대파(일반),1254.4,0.0,1152.0,하,1.8,0.1
5813,20210103,대파(일반),1254.4,0.0,994.0,하,0.0,0.0
5817,20210104,대파(일반),1601.0,0.0,0.0,하,1.1,0.0
5821,20210105,대파(일반),1730.0,1601.0,1007.0,하,1.7,0.1
5825,20210106,대파(일반),1837.0,1730.0,1016.0,하,0.0,0.6
5829,20210107,대파(일반),1358.0,1837.0,1029.0,하,-5.7,2.7
5833,20210108,대파(일반),1369.0,1358.0,1119.0,하,-8.2,4.1
5837,20210109,대파(일반),2001.0,1369.0,1007.0,하,-5.4,1.2
5841,20210110,대파(일반),1254.4,2001.0,923.0,하,-1.2,0.7
5845,20210111,대파(일반),2212.0,0.0,0.0,하,-0.6,0.0
5849,20210112,대파(일반),1354.0,2212.0,866.0,하,2.2,0.3
5853,20210113,대파(일반),1354.0,1354.0,849.0,하,5.0,0.0
5857,20210114,대파(일반),1256.0,1354.0,852.0,하,6.9,0.0
5861,20210115,대파(일반),1281.0,1256.0,872.0,하,11.5,0.0
5865,20210116,대파(일반),1300.0,1281.0,865.0,하,1.8,0.0
5869,20210117,대파(일반),1254.4,1300.0,849.0,하,-0.2,0.7
5873,20210118,대파(일반),2218.0,0.0,0.0,하,3.8,1.2
5877,20210119,대파(일반),2134.0,2218.0,785.0,하,-1.0,0.0
5881,20210120,대파(일반),1470.0,2134.0,809.0,하,5.1,0.0
5885,20210121,대파(일반),1481.0,1470.0,838.0,하,9.5,2.6
5889,20210122,대파(일반),1499.0,1481.0,807.0,하,8.7,1.3
5893,20210123,대파(일반),2370.0,1499.0,769.0,하,8.4,17.1
5897,20210124,대파(일반),1254.4,2370.0,0.0,하,8.3,0.0
5901,20210125,대파(일반),2363.0,0.0,0.0,하,7.1,0.0
5905,20210126,대파(일반),2290.0,2363.0,0.0,하,7.3,5.3
5909,20210127,대파(일반),2506.0,2290.0,757.0,하,4.4,0.0
5913,20210128,대파(일반),2658.0,2506.0,740.0,하,1.5,0.5
5917,20210129,대파(일반),2752.0,2658.0,682.0,하,-1.3,0.0
5921,20210130,대파(일반),2749.0,2752.0,612.0,하,2.7,0.0
5925,20210131,대파(일반),1254.4,2749.0,590.0,하,7.7,3.3
5929,20210201,대파(일반),3468.0,0.0,0.0,하,9.6,21.6
5933,20210202,대파(일반),3192.0,3468.0,770.0,하,0.1,0.0
5937,20210203,대파(일반),3204.0,3192.0,810.0,하,2.0,0.0
5941,20210204,대파(일반),3269.0,3204.0,975.0,하,1.9,1.2
5945,20210205,대파(일반),3599.0,3269.0,948.0,하,3.0,0.0
5949,20210206,대파(일반),3668.0,3599.0,763.0,하,6.7,0.0
5953,20210207,대파(일반),1254.4,3668.0,749.0,하,6.8,0.0
5957,20210208,대파(일반),3700.0,0.0,0.0,하,1.6,0.0
5961,20210209,대파(일반),3305.0,3700.0,719.0,하,1.6,0.0
5965,20210210,대파(일반),3380.0,3305.0,707.0,하,2.3,0.0
5969,20210211,대파(일반),3498.0,3380.0,746.0,하,4.8,0.0
5973,20210212,대파(일반),1254.4,3498.0,765.0,하,7.0,0.0
5977,20210213,대파(일반),1254.4,0.0,683.0,하,8.1,0.0
5981,20210214,대파(일반),1254.4,0.0,703.0,하,9.4,0.2
5985,20210215,대파(일반),3502.0,0.0,0.0,하,4.3,0.0
5989,20210216,대파(일반),3710.0,3502.0,679.0,하,2.5,0.6
5993,20210217,대파(일반),4104.0,3710.0,778.0,하,-2.1,4.3
5997,20210218,대파(일반),3827.0,4104.0,855.0,하,-0.2,0.7
6001,20210219,대파(일반),3786.0,3827.0,744.0,하,6.1,0.0
6005,20210220,대파(일반),3756.0,3786.0,740.0,하,11.5,0.0
6009,20210221,대파(일반),1254.4,3756.0,786.0,하,16.5,0.0
6013,20210222,대파(일반),4060.0,0.0,0.0,하,9.7,0.0
6017,20210223,대파(일반),4144.0,4060.0,800.0,하,3.3,0.0
6021,20210224,대파(일반),4550.0,4144.0,804.0,하,5.3,0.0
6025,20210225,대파(일반),4929.0,4550.0,775.0,하,6.9,13.3
6029,20210226,대파(일반),4735.0,4929.0,849.0,하,8.6,2.1
6033,20210227,대파(일반),4683.0,4735.0,928.0,하,9.3,0.0
6037,20210228,대파(일반),1254.4,4683.0,828.0,하,10.8,0.1
6041,20210301,대파(일반),4800.0,0.0,0.0,하,11.8,41.0
6045,20210302,대파(일반),4540.0,4800.0,818.0,하,4.6,0.0
6049,20210303,대파(일반),4564.0,4540.0,795.0,하,6.3,0.0
6053,20210304,대파(일반),3900.0,4564.0,772.0,하,8.6,11.4
6057,20210305,대파(일반),3900.0,3900.0,794.0,하,9.0,0.0
6061,20210306,대파(일반),4200.0,3900.0,813.0,하,7.2,0.0
6065,20210307,대파(일반),1254.4,4200.0,788.0,하,8.1,0.0
6069,20210308,대파(일반),4371.0,0.0,0.0,하,7.2,0.0
6073,20210309,대파(일반),4251.0,4371.0,765.0,하,7.0,0.0
6077,20210310,대파(일반),4191.0,4251.0,775.0,하,9.7,0.0
6081,20210311,대파(일반),3807.0,4191.0,779.0,하,10.8,7.4
6085,20210312,대파(일반),4132.0,3807.0,741.0,하,9.3,11.1
6089,20210313,대파(일반),4235.0,4132.0,743.0,하,8.4,0.0
6093,20210314,대파(일반),1254.4,4235.0,758.0,하,7.7,0.0
6097,20210315,대파(일반),3879.0,0.0,0.0,하,11.7,0.3
6101,20210316,대파(일반),3918.0,3879.0,689.0,하,9.4,3.9
6105,20210317,대파(일반),3870.0,3918.0,696.0,하,7.9,0.0
6109,20210318,대파(일반),3918.0,3870.0,693.0,하,9.7,0.0
6113,20210319,대파(일반),4006.0,3918.0,699.0,하,11.7,1.0
6117,20210320,대파(일반),4183.0,4006.0,721.0,하,9.2,20.3
6121,20210321,대파(일반),1254.4,4183.0,803.0,하,7.4,0.0
6125,20210322,대파(일반),3976.0,0.0,0.0,하,8.2,0.0
6129,20210323,대파(일반),4065.0,3976.0,655.0,하,9.1,0.0
6133,20210324,대파(일반),4222.0,4065.0,686.0,하,10.5,0.0
6137,20210325,대파(일반),3998.0,4222.0,695.0,하,11.0,0.0
6141,20210326,대파(일반),3925.0,3998.0,681.0,하,13.1,0.0
6145,20210327,대파(일반),3903.0,3925.0,690.0,하,15.6,45.9
6149,20210328,대파(일반),1254.4,3903.0,694.0,하,12.2,0.0
6153,20210329,대파(일반),3848.0,0.0,0.0,하,11.9,0.0
6157,20210330,대파(일반),3835.0,3848.0,734.0,하,10.8,0.0
6161,20210331,대파(일반),3872.0,3835.0,758.0,하,13.6,0.0
6165,20210401,대파(일반),3810.0,3872.0,781.0,하,16.4,0.3
6169,20210402,대파(일반),3748.0,3810.0,750.0,하,18.1,0.0
6173,20210403,대파(일반),3926.0,3748.0,707.0,하,15.7,6.5
6177,20210404,대파(일반),1254.4,3926.0,700.0,하,10.2,0.1
6181,20210405,대파(일반),3569.0,0.0,0.0,하,10.8,0.0
6185,20210406,대파(일반),3731.0,3569.0,739.0,하,11.0,0.0
6189,20210407,대파(일반),3770.0,3731.0,744.0,하,11.6,0.0
6193,20210408,대파(일반),3901.0,3770.0,777.0,하,11.3,0.0
6197,20210409,대파(일반),3968.0,3901.0,833.0,하,12.9,0.0
6201,20210410,대파(일반),3885.0,3968.0,818.0,하,11.7,0.0
6205,20210411,대파(일반),1254.4,3885.0,897.0,하,13.9,0.0
6209,20210412,대파(일반),3889.0,0.0,0.0,하,14.6,53.0
6213,20210413,대파(일반),3828.0,3889.0,760.0,하,10.0,0.0
6217,20210414,대파(일반),3859.0,3828.0,768.0,하,8.9,0.0
6221,20210415,대파(일반),3694.0,3859.0,771.0,하,10.4,0.0
6225,20210416,대파(일반),3633.0,3694.0,763.0,하,13.5,0.0
6229,20210417,대파(일반),3673.0,3633.0,849.0,하,11.6,0.0
6233,20210418,대파(일반),1254.4,3673.0,804.0,하,10.6,0.0
6237,20210419,대파(일반),3500.0,0.0,0.0,하,10.7,0.0
6241,20210420,대파(일반),3477.0,3500.0,775.0,하,12.0,0.0
6245,20210421,대파(일반),3419.0,3477.0,809.0,하,15.9,0.0
6249,20210422,대파(일반),3072.0,3419.0,838.0,하,17.9,0.0
6253,20210423,대파(일반),2857.0,3072.0,843.0,하,20.0,0.0
6257,20210424,대파(일반),2624.0,2857.0,872.0,하,17.7,0.0
6261,20210425,대파(일반),1254.4,2624.0,778.0,하,15.7,0.0
6265,20210426,대파(일반),2013.0,0.0,0.0,하,15.6,0.0
6269,20210427,대파(일반),2332.0,2013.0,768.0,하,15.2,0.0
6273,20210428,대파(일반),2613.0,2332.0,709.0,하,16.1,0.0
6277,20210429,대파(일반),2528.0,2613.0,710.0,하,16.2,3.1
6281,20210430,대파(일반),2459.0,2528.0,771.0,하,14.5,12.5
6285,20210501,대파(일반),2513.0,2459.0,745.0,하,11.9,14.6
6289,20210502,대파(일반),1254.4,2513.0,636.0,하,11.8,0.0
6293,20210503,대파(일반),2545.0,0.0,0.0,하,13.7,0.0
6297,20210504,대파(일반),2591.0,2545.0,558.0,하,17.4,48.9
6301,20210505,대파(일반),2703.0,2591.0,688.0,하,13.9,0.0
6305,20210506,대파(일반),2831.0,2703.0,854.0,하,14.7,0.0
6309,20210507,대파(일반),2818.0,2831.0,873.0,하,16.6,0.0
6313,20210508,대파(일반),2440.0,2818.0,931.0,하,15.2,0.0
6317,20210509,대파(일반),1254.4,2440.0,936.0,하,16.4,0.0
6321,20210510,대파(일반),2486.0,0.0,0.0,하,18.2,0.0
6325,20210511,대파(일반),2384.0,2486.0,899.0,하,19.7,0.0
6329,20210512,대파(일반),2131.0,2384.0,912.0,하,20.0,0.0
6333,20210513,대파(일반),1852.0,2131.0,915.0,하,19.0,0.0
6337,20210514,대파(일반),1652.0,1852.0,928.0,하,20.4,0.0
6341,20210515,대파(일반),1641.0,1652.0,917.0,하,21.7,20.5
6345,20210516,대파(일반),1254.4,1641.0,873.0,하,19.9,45.6
6349,20210517,대파(일반),1506.0,0.0,0.0,하,15.1,0.8
6353,20210518,대파(일반),1475.0,1506.0,1053.0,하,16.2,0.0
6357,20210519,대파(일반),1472.0,1475.0,1080.0,하,19.4,0.0
6361,20210520,대파(일반),1186.0,1472.0,1098.0,하,16.2,13.0
6365,20210521,대파(일반),1288.0,1186.0,1127.0,하,16.7,0.0
6369,20210522,대파(일반),1470.0,1288.0,1178.0,하,17.9,0.0
6373,20210523,대파(일반),1254.4,1470.0,1279.0,하,19.7,0.0
6377,20210524,대파(일반),1451.0,0.0,0.0,하,17.6,0.0
6381,20210525,대파(일반),1392.0,1451.0,1089.0,하,17.3,0.0
6385,20210526,대파(일반),1180.0,1392.0,1208.0,하,17.1,0.7
6389,20210527,대파(일반),1110.0,1180.0,1257.0,하,16.9,0.6
