,날짜,품목명,평균가격,전일평균가격,전년가격,등급,평균기온,강수량
1991,20180523,대파(일반),1072.0,979.0,1065.0,중,16.5,6.5
1995,20180524,대파(일반),1040.0,1072.0,1086.0,중,16.8,0.0
1999,20180525,대파(일반),1206.0,1040.0,1200.0,중,19.0,0.0
2003,20180526,대파(일반),1197.0,1206.0,1104.0,중,19.4,0.0
2007,20180527,대파(일반),1117.0,1197.0,1106.0,중,19.3,0.0
2011,20180528,대파(일반),1055.0,1117.0,1106.0,중,19.8,0.1
2015,20180529,대파(일반),1109.0,1055.0,1309.0,중,21.4,0.0
2019,20180530,대파(일반),1191.0,1109.0,1273.0,중,20.3,0.0
2023,20180531,대파(일반),1195.0,1191.0,1131.0,중,17.5,0.0
2027,20180601,대파(일반),1028.0,1195.0,1033.0,중,19.3,0.0
2031,20180602,대파(일반),912.0,1028.0,1059.0,중,21.7,0.0
2035,20180603,대파(일반),919.0,912.0,1286.0,중,20.6,0.0
2039,20180604,대파(일반),961.0,919.0,1269.0,중,20.6,0.0
2043,20180605,대파(일반),1282.0,961.0,1244.0,중,20.1,1.5
2047,20180606,대파(일반),1195.0,1282.0,982.0,중,20.6,0.0
2051,20180607,대파(일반),1008.0,1195.0,1000.0,중,19.9,0.0
2055,20180608,대파(일반),975.0,1008.0,1071.0,중,20.5,0.0
2059,20180609,대파(일반),930.0,975.0,1109.0,중,21.3,0.1
2063,20180610,대파(일반),866.0,930.0,984.0,중,20.5,2.0
2067,20180611,대파(일반),1127.0,866.0,984.0,중,20.0,6.5
2071,20180612,대파(일반),1002.0,1127.0,989.0,중,19.8,0.0
2075,20180613,대파(일반),1076.0,1002.0,1028.0,중,20.3,0.0
2079,20180614,대파(일반),1092.0,1076.0,979.0,중,21.4,0.0
2083,20180615,대파(일반),1067.0,1092.0,1049.0,중,20.9,0.0
2087,20180616,대파(일반),1162.0,1067.0,947.0,중,19.4,0.0
2091,20180617,대파(일반),1209.0,1162.0,999.0,중,20.3,0.0
2095,20180618,대파(일반),1023.0,1209.0,999.0,중,21.6,0.0
2099,20180619,대파(일반),1061.0,1023.0,1088.0,중,21.1,14.0
2103,20180620,대파(일반),969.0,1061.0,1013.0,중,21.1,0.0
2107,20180621,대파(일반),998.0,969.0,971.0,중,21.6,0.0
2111,20180622,대파(일반),1067.0,998.0,965.0,중,23.0,0.0
2115,20180623,대파(일반),1067.0,1067.0,985.0,중,22.0,0.0
2119,20180624,대파(일반),1259.0,1067.0,940.0,중,22.8,0.0
2123,20180625,대파(일반),1039.0,1259.0,940.0,중,23.6,0.0
2127,20180626,대파(일반),1138.0,1039.0,1000.0,중,24.6,0.5
2131,20180627,대파(일반),1089.0,1138.0,1000.0,중,24.2,67.5
2135,20180628,대파(일반),1078.0,1089.0,984.0,중,23.6,61.0
2139,20180629,대파(일반),1276.0,1078.0,949.0,중,23.8,0.0
2143,20180630,대파(일반),1260.0,1276.0,900.0,중,23.0,49.5
2147,20180701,대파(일반),995.0,1260.0,842.0,중,25.4,35.5
2151,20180702,대파(일반),1023.0,995.0,0.0,중,26.1,6.0
2155,20180703,대파(일반),1053.0,1023.0,876.0,중,26.0,0.1
2159,20180704,대파(일반),1058.0,1053.0,993.0,중,25.2,0.0
2163,20180705,대파(일반),1146.0,1058.0,857.0,중,24.9,3.0
2167,20180706,대파(일반),1118.0,1146.0,889.0,중,23.7,8.0
2171,20180707,대파(일반),1026.0,1118.0,925.0,중,22.6,0.0
2175,20180708,대파(일반),1556.3,1026.0,833.0,중,22.6,0.0
2179,20180709,대파(일반),952.0,0.0,0.0,중,24.4,0.0
2183,20180710,대파(일반),1144.0,952.0,829.0,중,26.1,0.0
2187,20180711,대파(일반),1249.0,1144.0,866.0,중,27.5,0.0
2191,20180712,대파(일반),1183.0,1249.0,992.0,중,27.2,0.0
2195,20180713,대파(일반),1172.0,1183.0,993.0,중,27.3,0.0
2199,20180714,대파(일반),1236.0,1172.0,984.0,중,26.7,0.0
2203,20180715,대파(일반),1556.3,1236.0,731.0,중,26.4,0.0
2207,20180716,대파(일반),1128.0,0.0,731.0,중,27.0,0.0
2211,20180717,대파(일반),1049.0,1128.0,1062.0,중,27.1,0.0
2215,20180718,대파(일반),1010.0,1049.0,1117.0,중,26.7,0.0
2219,20180719,대파(일반),914.0,1010.0,984.0,중,26.5,0.0
2223,20180720,대파(일반),938.0,914.0,1186.0,중,27.5,0.0
2227,20180721,대파(일반),1045.0,938.0,1000.0,중,29.0,0.0
2231,20180722,대파(일반),1556.3,1045.0,1200.0,중,28.9,0.0
2235,20180723,대파(일반),985.0,0.0,0.0,중,28.7,0.0
2239,20180724,대파(일반),1109.0,985.0,1014.0,중,28.3,0.0
2243,20180725,대파(일반),1126.0,1109.0,1152.0,중,28.5,0.0
2247,20180726,대파(일반),1097.0,1126.0,1421.0,중,27.8,0.0
2251,20180727,대파(일반),1095.0,1097.0,1381.0,중,28.6,0.0
2255,20180728,대파(일반),1072.0,1095.0,1255.0,중,28.5,0.0
2259,20180729,대파(일반),1556.3,1072.0,0.0,중,28.7,0.0
2263,20180730,대파(일반),1615.0,0.0,1349.0,중,27.7,0.0
2267,20180731,대파(일반),1507.0,1615.0,1224.0,중,28.2,0.0
2271,20180801,대파(일반),1348.0,1507.0,1251.0,중,28.7,0.0
2275,20180802,대파(일반),1110.0,1348.0,1396.0,중,29.5,0.0
2279,20180803,대파(일반),1126.0,1110.0,1149.0,중,28.7,0.5
2283,20180804,대파(일반),1147.0,1126.0,1457.0,중,28.8,0.0
2287,20180805,대파(일반),1556.3,1147.0,1665.0,중,28.4,0.0
2291,20180806,대파(일반),1234.0,0.0,1665.0,중,28.6,0.0
2295,20180807,대파(일반),1140.0,1234.0,1665.0,중,28.2,0.0
2299,20180808,대파(일반),1218.0,1140.0,1286.0,중,28.7,0.0
2303,20180809,대파(일반),1367.0,1218.0,1356.0,중,28.6,0.0
2307,20180810,대파(일반),1282.0,1367.0,1439.0,중,27.9,4.0
2311,20180811,대파(일반),1417.0,1282.0,1500.0,중,28.0,1.5
2315,20180812,대파(일반),1556.3,1417.0,1800.0,중,28.8,0.0
2319,20180813,대파(일반),1520.0,0.0,1800.0,중,29.5,0.0
2323,20180814,대파(일반),1540.0,1520.0,1516.0,중,28.5,0.0
2327,20180815,대파(일반),1527.0,1540.0,1800.0,중,29.1,0.0
2331,20180816,대파(일반),1503.0,1527.0,1436.0,중,28.8,0.1
2335,20180817,대파(일반),1504.0,1503.0,1892.0,중,26.7,1.0
2339,20180818,대파(일반),1449.0,1504.0,1750.0,중,25.4,0.0
2343,20180819,대파(일반),1556.3,1449.0,1868.0,중,26.3,0.0
2347,20180820,대파(일반),1526.0,0.0,0.0,중,27.5,0.0
2351,20180821,대파(일반),1586.0,1526.0,1980.0,중,27.5,0.0
2355,20180822,대파(일반),1706.0,1586.0,1801.0,중,29.4,0.3
2359,20180823,대파(일반),1820.0,1706.0,1800.0,중,25.7,305.0
2363,20180824,대파(일반),1816.0,1820.0,1982.0,중,25.5,1.0
2367,20180825,대파(일반),1846.0,1816.0,1955.0,중,24.3,0.3
2371,20180826,대파(일반),1556.3,1846.0,2000.0,중,26.2,8.0
2375,20180827,대파(일반),2344.0,0.0,2000.0,중,27.1,0.5
2379,20180828,대파(일반),2161.0,2344.0,1960.0,중,27.4,0.0
2383,20180829,대파(일반),2170.0,2161.0,2048.0,중,26.9,0.5
2387,20180830,대파(일반),2221.0,2170.0,1979.0,중,27.7,0.0
2391,20180831,대파(일반),2235.0,2221.0,1791.0,중,26.3,33.0
2395,20180901,대파(일반),2691.0,2235.0,1759.0,중,24.1,4.0
2399,20180902,대파(일반),2977.0,2691.0,1775.0,중,24.4,0.0
2403,20180903,대파(일반),2977.0,2977.0,1775.0,중,26.3,3.0
2407,20180904,대파(일반),2977.0,2977.0,1698.0,중,24.0,60.5
2411,20180905,대파(일반),2977.0,2977.0,1549.0,중,23.5,0.0
2415,20180906,대파(일반),2977.0,2977.0,1572.0,중,23.5,0.2
2419,20180907,대파(일반),2977.0,2977.0,1748.0,중,21.7,19.5
2423,20180908,대파(일반),2977.0,2977.0,1325.0,중,19.3,0.0
2427,20180909,대파(일반),2977.0,2977.0,1325.0,중,20.6,0.0
2431,20180910,대파(일반),2258.0,2977.0,1325.0,중,20.9,0.0
2435,20180911,대파(일반),2211.0,2258.0,1514.0,중,20.6,0.0
2439,20180912,대파(일반),2257.0,2211.0,1675.0,중,22.5,0.0
2443,20180913,대파(일반),2334.0,2257.0,1650.0,중,22.4,24.0
2447,20180914,대파(일반),2484.0,2334.0,1805.0,중,23.5,2.5
2451,20180915,대파(일반),2369.0,2484.0,1358.0,중,23.9,0.1
2455,20180916,대파(일반),2250.0,2369.0,1567.0,중,23.6,0.0
2459,20180917,대파(일반),2262.0,2250.0,0.0,중,22.6,0.0
2463,20180918,대파(일반),2138.0,2262.0,1567.0,중,21.3,0.0
2467,20180919,대파(일반),2194.0,2138.0,1694.0,중,20.9,18.5
2471,20180920,대파(일반),2384.0,2194.0,1500.0,중,21.7,42.0
2475,20180921,대파(일반),2371.0,2384.0,1237.0,중,21.3,10.0
2479,20180922,대파(일반),2495.0,2371.0,1482.0,중,20.4,0.0
2483,20180923,대파(일반),1556.3,2495.0,1411.0,중,20.7,0.3
2487,20180924,대파(일반),1556.3,0.0,1411.0,중,18.9,0.0
2491,20180925,대파(일반),1556.3,0.0,1521.0,중,17.9,0.0
2495,20180926,대파(일반),1556.3,0.0,1535.0,중,19.6,0.5
2499,20180927,대파(일반),1867.0,0.0,1570.0,중,17.8,0.0
2503,20180928,대파(일반),2411.0,1867.0,1075.0,중,19.4,0.0
2507,20180929,대파(일반),2419.0,2411.0,1452.0,중,19.5,0.0
2511,20180930,대파(일반),2080.0,2419.0,1396.0,중,20.3,0.0
2515,20181001,대파(일반),2467.0,2080.0,0.0,중,19.4,0.1
2519,20181002,대파(일반),2219.0,2467.0,1968.0,중,17.9,0.0
2523,20181003,대파(일반),2191.0,2219.0,2036.0,중,16.0,0.0
2527,20181004,대파(일반),2133.0,2191.0,0.0,중,18.5,3.0
2531,20181005,대파(일반),1916.0,2133.0,0.0,중,18.5,112.0
2535,20181006,대파(일반),2029.0,1916.0,0.0,중,19.8,102.0
2539,20181007,대파(일반),2072.0,2029.0,947.0,중,19.0,0.0
2543,20181008,대파(일반),2030.0,2072.0,0.0,중,17.5,0.0
2547,20181009,대파(일반),2129.0,2030.0,1332.0,중,17.3,0.0
2551,20181010,대파(일반),1982.0,2129.0,1205.0,중,16.1,0.0
2555,20181011,대파(일반),1788.0,1982.0,1500.0,중,12.7,0.1
2559,20181012,대파(일반),1621.0,1788.0,1283.0,중,13.1,0.0
2563,20181013,대파(일반),1476.0,1621.0,1283.0,중,11.7,0.0
2567,20181014,대파(일반),1556.3,1476.0,1488.0,중,13.8,0.0
2571,20181015,대파(일반),1587.0,0.0,0.0,중,15.7,0.0
2575,20181016,대파(일반),1575.0,1587.0,1171.0,중,14.5,0.2
2579,20181017,대파(일반),1519.0,1575.0,1453.0,중,14.9,0.0
2583,20181018,대파(일반),1368.0,1519.0,1113.0,중,14.4,0.0
2587,20181019,대파(일반),1442.0,1368.0,1065.0,중,12.5,0.0
2591,20181020,대파(일반),1504.0,1442.0,1412.0,중,12.0,0.0
2595,20181021,대파(일반),1556.3,1504.0,1338.0,중,12.1,0.0
2599,20181022,대파(일반),1381.0,0.0,0.0,중,12.7,0.1
2603,20181023,대파(일반),1501.0,1381.0,1377.0,중,13.9,0.2
2607,20181024,대파(일반),1482.0,1501.0,1114.0,중,13.6,0.0
2611,20181025,대파(일반),1413.0,1482.0,1099.0,중,14.8,0.0
2615,20181026,대파(일반),1366.0,1413.0,1323.0,중,16.5,5.0
2619,20181027,대파(일반),1396.0,1366.0,1135.0,중,14.0,0.0
2623,20181028,대파(일반),1556.3,1396.0,771.0,중,14.9,0.0
2627,20181029,대파(일반),1687.0,0.0,0.0,중,13.7,0.0
2631,20181030,대파(일반),1623.0,1687.0,1094.0,중,10.5,0.0
2635,20181031,대파(일반),1533.0,1623.0,1084.0,중,10.1,0.0
2639,20181101,대파(일반),1450.0,1533.0,835.0,중,9.9,0.0
2643,20181102,대파(일반),1397.0,1450.0,1204.0,중,11.0,0.0
2647,20181103,대파(일반),1516.0,1397.0,1003.0,중,9.5,0.0
2651,20181104,대파(일반),1556.3,1516.0,950.0,중,9.5,0.0
2655,20181105,대파(일반),1200.0,0.0,0.0,중,12.0,0.0
2659,20181106,대파(일반),1224.0,1200.0,1123.0,중,12.3,0.0
2663,20181107,대파(일반),1220.0,1224.0,1027.0,중,14.5,2.0
2667,20181108,대파(일반),1238.0,1220.0,1037.0,중,16.8,21.5
2671,20181109,대파(일반),1366.0,1238.0,1203.0,중,12.4,0.1
2675,20181110,대파(일반),1444.0,1366.0,1254.0,중,10.1,0.0
2679,20181111,대파(일반),1556.3,1444.0,1098.0,중,10.8,2.9
2683,20181112,대파(일반),1468.0,0.0,0.0,중,11.6,1.5
2687,20181113,대파(일반),1528.0,1468.0,1032.0,중,11.4,0.0
2691,20181114,대파(일반),1398.0,1528.0,1033.0,중,9.6,0.0
2695,20181115,대파(일반),1370.0,1398.0,1015.0,중,10.6,0.0
2699,20181116,대파(일반),1508.0,1370.0,1215.0,중,11.7,8.5
2703,20181117,대파(일반),1528.0,1508.0,1274.0,중,10.0,0.0
2707,20181118,대파(일반),1556.3,1528.0,1269.0,중,8.5,0.0
2711,20181119,대파(일반),1481.0,0.0,0.0,중,7.5,0.0
2715,20181120,대파(일반),1457.0,1481.0,1211.0,중,7.5,0.0
2719,20181121,대파(일반),1408.0,1457.0,1361.0,중,8.8,0.0
2723,20181122,대파(일반),1381.0,1408.0,1438.0,중,6.7,0.0
2727,20181123,대파(일반),1436.0,1381.0,1292.0,중,5.9,0.0
2731,20181124,대파(일반),1451.0,1436.0,1284.0,중,10.6,2.5
2735,20181125,대파(일반),1556.3,1451.0,1356.0,중,7.5,0.0
2739,20181126,대파(일반),1195.0,0.0,0.0,중,7.9,0.0
2743,20181127,대파(일반),1326.0,1195.0,1336.0,중,8.1,0.0
2747,20181128,대파(일반),1413.0,1326.0,1411.0,중,7.5,0.0
2751,20181129,대파(일반),1347.0,1413.0,1453.0,중,8.0,0.0
2755,20181130,대파(일반),1223.0,1347.0,1367.0,중,7.0,0.0
2759,20181201,대파(일반),1297.0,1223.0,1050.0,중,8.4,0.0
2763,20181202,대파(일반),1556.3,1297.0,980.0,중,13.6,7.5
2767,20181203,대파(일반),1517.0,0.0,0.0,중,15.9,3.0
2771,20181204,대파(일반),1656.0,1517.0,1115.0,중,11.0,13.0
2775,20181205,대파(일반),1616.0,1656.0,1179.0,중,5.8,0.0
2779,20181206,대파(일반),1573.0,1616.0,1200.0,중,6.0,6.5
2783,20181207,대파(일반),1433.0,1573.0,1200.0,중,0.5,0.3
2787,20181208,대파(일반),1318.0,1433.0,1105.0,중,-1.7,0.5
2791,20181209,대파(일반),1556.3,1318.0,1015.0,중,-1.1,0.0
2795,20181210,대파(일반),1519.0,0.0,0.0,중,1.7,0.0
2799,20181211,대파(일반),1532.0,1519.0,1330.0,중,3.3,2.0
2803,20181212,대파(일반),1397.0,1532.0,1284.0,중,3.8,0.0
2807,20181213,대파(일반),1185.0,1397.0,1360.0,중,5.1,0.0
2811,20181214,대파(일반),1185.0,1185.0,1403.0,중,2.4,0.0
2815,20181215,대파(일반),1185.0,1185.0,1357.0,중,1.2,0.0
2819,20181216,대파(일반),1298.0,1185.0,1302.0,중,3.1,1.0
2823,20181217,대파(일반),1170.0,1298.0,0.0,중,7.3,0.0
2827,20181218,대파(일반),1253.0,1170.0,1270.0,중,4.0,0.0
2831,20181219,대파(일반),1303.0,1253.0,1260.0,중,7.2,0.0
2835,20181220,대파(일반),1170.0,1303.0,1271.0,중,10.0,0.0
2839,20181221,대파(일반),1133.0,1170.0,1284.0,중,8.3,0.0
2843,20181222,대파(일반),1220.0,1133.0,1252.0,중,8.1,1.0
2847,20181223,대파(일반),1556.3,1220.0,1253.0,중,7.0,3.0
2851,20181224,대파(일반),1108.0,0.0,0.0,중,3.2,0.0
2855,20181225,대파(일반),1157.0,1108.0,1111.0,중,3.5,0.0
2859,20181226,대파(일반),1226.0,1157.0,1217.0,중,4.4,0.1
2863,20181227,대파(일반),1240.0,1226.0,1322.0,중,-0.8,0.0
2867,20181228,대파(일반),1278.0,1240.0,1278.0,중,-1.4,0.2
2871,20181229,대파(일반),1268.0,1278.0,1247.0,중,-1.3,0.5
2875,20181230,대파(일반),1556.3,1268.0,1459.0,중,-0.7,0.0
2879,20181231,대파(일반),1180.0,0.0,0.0,중,0.6,0.0
2883,20190101,대파(일반),1556.3,1180.0,0.0,중,2.7,0.0
2888,20190103,대파(일반),1318.0,0.0,0.0,중,1.9,0.0
2892,20190104,대파(일반),1339.0,1318.0,1428.0,중,2.2,0.0
2896,20190105,대파(일반),1329.0,1339.0,1462.0,중,3.3,0.0
2900,20190106,대파(일반),1556.3,1329.0,1400.0,중,2.1,0.0
2904,20190107,대파(일반),1263.0,0.0,1455.0,중,2.5,0.0
2908,20190108,대파(일반),1251.0,1263.0,1520.0,중,3.4,0.0
2912,20190109,대파(일반),1271.0,1251.0,1479.0,중,0.4,0.0
2916,20190110,대파(일반),1161.0,1271.0,1487.0,중,3.0,0.0
2920,20190111,대파(일반),1081.0,1161.0,1564.0,중,4.7,0.5
2924,20190112,대파(일반),1192.0,1081.0,1471.0,중,4.6,1.5
2928,20190113,대파(일반),1556.3,1192.0,1479.0,중,5.1,0.0
2932,20190114,대파(일반),1089.0,0.0,1553.0,중,2.8,0.0
2936,20190115,대파(일반),1182.0,1089.0,1344.0,중,2.9,0.0
2940,20190116,대파(일반),1153.0,1182.0,1372.0,중,0.5,0.0
2944,20190117,대파(일반),1117.0,1153.0,1424.0,중,3.9,0.0
2948,20190118,대파(일반),1213.0,1117.0,1507.0,중,1.8,0.0
2952,20190119,대파(일반),1103.0,1213.0,1455.0,중,2.1,0.5
2956,20190120,대파(일반),1556.3,1103.0,1309.0,중,3.7,0.1
2960,20190121,대파(일반),900.0,0.0,0.0,중,4.5,0.0
2964,20190122,대파(일반),984.0,900.0,1333.0,중,4.9,0.0
2968,20190123,대파(일반),1035.0,984.0,1252.0,중,4.6,0.0
2972,20190124,대파(일반),972.0,1035.0,1229.0,중,3.0,0.0
2976,20190125,대파(일반),852.0,972.0,1217.0,중,1.3,0.0
2980,20190126,대파(일반),838.0,852.0,1213.0,중,1.7,0.0
2984,20190127,대파(일반),788.0,838.0,1217.0,중,2.3,0.0
2988,20190128,대파(일반),858.0,788.0,1400.0,중,5.7,0.0
2992,20190129,대파(일반),867.0,858.0,1797.0,중,1.5,0.0
2996,20190130,대파(일반),896.0,867.0,1800.0,중,4.4,0.0
3000,20190131,대파(일반),1025.0,896.0,1800.0,중,1.4,14.0
3004,20190201,대파(일반),1045.0,1025.0,1810.0,중,1.8,0.0
3008,20190202,대파(일반),1195.0,1045.0,1963.0,중,5.9,0.0
3012,20190203,대파(일반),1556.3,1195.0,2055.0,중,9.9,5.5
3016,20190204,대파(일반),1556.3,0.0,1962.0,중,3.6,0.0
3020,20190205,대파(일반),1556.3,0.0,2052.0,중,4.3,0.0
3024,20190206,대파(일반),1556.3,0.0,2078.0,중,7.3,0.0
3028,20190207,대파(일반),1195.0,0.0,2154.0,중,2.2,0.5
3032,20190208,대파(일반),926.0,1195.0,2158.0,중,-0.5,0.0
3036,20190209,대파(일반),970.0,926.0,2065.0,중,0.3,0.0
3040,20190210,대파(일반),1556.3,970.0,2096.0,중,-0.3,0.0
3044,20190211,대파(일반),1072.0,0.0,2200.0,중,1.2,0.0
3048,20190212,대파(일반),1024.0,1072.0,2264.0,중,2.5,0.0
3052,20190213,대파(일반),1075.0,1024.0,2119.0,중,2.6,0.0
3056,20190214,대파(일반),1124.0,1075.0,1882.0,중,0.7,0.0
3060,20190215,대파(일반),1112.0,1124.0,1178.0,중,2.7,0.0
3064,20190216,대파(일반),999.0,1112.0,0.0,중,1.5,0.0
3068,20190217,대파(일반),1556.3,999.0,0.0,중,2.2,0.0
3072,20190218,대파(일반),1018.0,0.0,1387.0,중,3.0,1.0
3076,20190219,대파(일반),1251.0,1018.0,1026.0,중,4.2,23.5
3080,20190220,대파(일반),1181.0,1251.0,1212.0,중,4.1,0.0
3084,20190221,대파(일반),1045.0,1181.0,1222.0,중,4.1,0.0
3088,20190222,대파(일반),1139.0,1045.0,1242.0,중,4.7,0.0
3092,20190223,대파(일반),1117.0,1139.0,1325.0,중,6.6,0.0
3096,20190224,대파(일반),1556.3,1117.0,1236.0,중,6.2,0.0
3100,20190225,대파(일반),959.0,0.0,1257.0,중,5.1,0.0
3104,20190226,대파(일반),1013.0,959.0,1054.0,중,5.8,0.0
3108,20190227,대파(일반),1079.0,1013.0,1269.0,중,6.7,2.5
3112,20190228,대파(일반),1162.0,1079.0,1331.0,중,6.7,0.0
3116,20190301,대파(일반),1054.0,1162.0,1122.0,중,6.5,0.0
3120,20190302,대파(일반),842.0,1054.0,1164.0,중,9.4,0.0
3124,20190303,대파(일반),1556.3,842.0,1300.0,중,9.1,1.0
3128,20190304,대파(일반),886.0,0.0,1438.0,중,7.5,0.0
3132,20190305,대파(일반),955.0,886.0,1122.0,중,6.9,0.5
3136,20190306,대파(일반),987.0,955.0,1118.0,중,8.9,4.0
3140,20190307,대파(일반),988.0,987.0,1139.0,중,6.2,0.0
3144,20190308,대파(일반),960.0,988.0,1261.0,중,5.2,0.0
3148,20190309,대파(일반),879.0,960.0,1270.0,중,8.0,2.0
3152,20190310,대파(일반),898.0,879.0,1086.0,중,8.3,18.5
3156,20190311,대파(일반),740.0,898.0,1047.0,중,6.4,1.5
3160,20190312,대파(일반),851.0,740.0,1337.0,중,6.9,0.0
3164,20190313,대파(일반),986.0,851.0,1266.0,중,6.1,0.0
3168,20190314,대파(일반),899.0,986.0,1230.0,중,6.4,0.0
3172,20190315,대파(일반),848.0,899.0,1294.0,중,8.2,0.0
3176,20190316,대파(일반),828.0,848.0,1266.0,중,6.7,0.0
3180,20190317,대파(일반),1556.3,828.0,1111.0,중,7.1,0.0
3184,20190318,대파(일반),717.0,0.0,1030.0,중,6.8,0.0
3188,20190319,대파(일반),811.0,717.0,1062.0,중,7.9,0.0
3192,20190320,대파(일반),826.0,811.0,1056.0,중,12.4,15.0
3196,20190321,대파(일반),776.0,826.0,1000.0,중,8.1,0.0
3200,20190322,대파(일반),785.0,776.0,1220.0,중,5.2,0.0
3204,20190323,대파(일반),830.0,785.0,1367.0,중,6.2,0.0
3208,20190324,대파(일반),1556.3,830.0,1367.0,중,4.4,0.0
3212,20190325,대파(일반),830.0,0.0,1378.0,중,6.8,0.0
3216,20190326,대파(일반),830.0,830.0,1070.0,중,10.4,0.0
3220,20190327,대파(일반),830.0,830.0,1099.0,중,13.4,0.0
3224,20190328,대파(일반),679.0,830.0,1074.0,중,10.3,0.0
3228,20190329,대파(일반),810.0,679.0,938.0,중,9.8,0.0
3232,20190330,대파(일반),755.0,810.0,945.0,중,8.2,0.5
3236,20190331,대파(일반),1556.3,755.0,945.0,중,6.9,0.0
3240,20190401,대파(일반),637.0,0.0,945.0,중,8.7,0.0
3244,20190402,대파(일반),647.0,637.0,945.0,중,7.7,0.0
3248,20190403,대파(일반),657.0,647.0,1002.0,중,6.4,0.0
3252,20190404,대파(일반),681.0,657.0,983.0,중,7.9,0.0
3256,20190405,대파(일반),714.0,681.0,846.0,중,10.6,0.0
3260,20190406,대파(일반),714.0,714.0,784.0,중,11.1,0.0
3264,20190407,대파(일반),925.0,714.0,715.0,중,12.3,11.5
3268,20190408,대파(일반),925.0,925.0,731.0,중,11.3,0.0
3272,20190409,대파(일반),765.0,925.0,965.0,중,11.1,15.5
3276,20190410,대파(일반),733.0,765.0,987.0,중,8.3,2.0
3280,20190411,대파(일반),794.0,733.0,883.0,중,9.4,0.0
3284,20190412,대파(일반),814.0,794.0,673.0,중,9.3,0.0
3288,20190413,대파(일반),776.0,814.0,677.0,중,11.1,0.0
3292,20190414,대파(일반),1556.3,776.0,621.0,중,10.8,0.0
3296,20190415,대파(일반),785.0,0.0,572.0,중,10.0,0.0
3300,20190416,대파(일반),826.0,785.0,708.0,중,13.7,0.0
3304,20190417,대파(일반),798.0,826.0,780.0,중,13.8,3.5
3308,20190418,대파(일반),773.0,798.0,773.0,중,14.3,0.0
3312,20190419,대파(일반),771.0,773.0,708.0,중,15.1,0.0
3316,20190420,대파(일반),771.0,771.0,784.0,중,14.8,0.0
3320,20190421,대파(일반),1556.3,771.0,741.0,중,15.7,0.0
3324,20190422,대파(일반),809.0,0.0,771.0,중,17.7,0.0
3328,20190423,대파(일반),863.0,809.0,757.0,중,16.9,7.0
3332,20190424,대파(일반),894.0,863.0,831.0,중,15.9,0.0
3336,20190425,대파(일반),768.0,894.0,1054.0,중,14.0,0.5
3340,20190426,대파(일반),798.0,768.0,1246.0,중,10.3,1.0
3344,20190427,대파(일반),822.0,798.0,1318.0,중,11.9,0.0
3348,20190428,대파(일반),1556.3,822.0,1243.0,중,12.2,0.3
3352,20190429,대파(일반),962.0,0.0,0.0,중,12.7,24.0
3356,20190430,대파(일반),829.0,962.0,1065.0,중,13.5,0.5
3360,20190501,대파(일반),783.0,829.0,1065.0,중,12.3,0.0
3364,20190502,대파(일반),958.0,783.0,926.0,중,13.2,0.0
3368,20190503,대파(일반),1005.0,958.0,655.0,중,14.9,0.0
3372,20190504,대파(일반),977.0,1005.0,781.0,중,15.8,0.0
3376,20190505,대파(일반),1556.3,977.0,990.0,중,16.9,0.0
3380,20190506,대파(일반),1082.0,0.0,682.0,중,13.0,0.0
3384,20190507,대파(일반),938.0,1082.0,714.0,중,12.0,0.0
3388,20190508,대파(일반),913.0,938.0,776.0,중,13.9,0.0
3392,20190509,대파(일반),874.0,913.0,1075.0,중,15.0,0.0
3396,20190510,대파(일반),774.0,874.0,1157.0,중,16.0,0.0
3400,20190511,대파(일반),804.0,774.0,955.0,중,15.0,0.0
3404,20190512,대파(일반),1556.3,804.0,890.0,중,18.3,0.0
3408,20190513,대파(일반),830.0,0.0,1091.0,중,18.8,0.0
3412,20190514,대파(일반),820.0,830.0,834.0,중,20.1,0.0
3416,20190515,대파(일반),991.0,820.0,991.0,중,20.3,0.0
3420,20190516,대파(일반),1002.0,991.0,964.0,중,20.9,0.0
3424,20190517,대파(일반),855.0,1002.0,923.0,중,19.6,12.0
3428,20190518,대파(일반),993.0,855.0,1076.0,중,19.5,52.0
3432,20190519,대파(일반),1556.3,993.0,931.0,중,19.7,4.5
3436,20190520,대파(일반),1297.0,0.0,700.0,중,15.2,1.5
3440,20190521,대파(일반),1397.0,1297.0,776.0,중,15.3,0.0
3444,20190522,대파(일반),1184.0,1397.0,979.0,중,17.6,0.0
3448,20190523,대파(일반),1089.0,1184.0,1072.0,중,19.5,0.0
3452,20190524,대파(일반),1203.0,1089.0,1040.0,중,21.4,0.0
3456,20190525,대파(일반),1379.0,1203.0,1206.0,중,20.7,0.0
3460,20190526,대파(일반),1556.3,1379.0,1197.0,중,21.0,3.0
3464,20190527,대파(일반),1394.0,0.0,1117.0,중,18.2,102.5
3468,20190528,대파(일반),1380.0,1394.0,1055.0,중,14.8,0.0
3476,20190530,대파(일반),1448.0,1404.0,1191.0,중,19.3,0.0
3480,20190531,대파(일반),1434.0,1448.0,1195.0,중,16.1,3.0
3484,20190601,대파(일반),1433.0,1434.0,1028.0,중,18.0,0.0
3488,20190602,대파(일반),1556.3,1433.0,912.0,중,18.6,0.0
3492,20190603,대파(일반),1568.0,0.0,919.0,중,20.0,0.0
3496,20190604,대파(일반),1609.0,1568.0,961.0,중,20.4,0.0
